"@title","English"
,"▼Tournament Hint 1<br>Yellow Button<br>Energy Use: Small<br>Performs a weak attack.<br>Keep pressing the button to perform a weak → medium → heavy attack combo."
,"▼Tournament Hint 2<br>Red Button<br>Energy Use: High<br>Press this to chain heavy attack → special attack.<br>Pressing this button while in aura mode will trigger a special attack."
,"▼Tournament Hint 3<br>Green Button<br>Energy Use: While Held<br>Hold this down and your character will go into guard mode. While in this mode, your character will not be damaged by attacks."
,"▼Tournament Hint 4<br>Aura Mode<br>Aura mode temporarily increases your character's attack and defense. Use this opportunity to dominate your opponent with a rush of attacks!"
,"▼How do I win a tournament?!<br>A customer's performance in a tournament depends on their gaming skill, so mixers could be your path to victory.<br>Picking your character based on your opponent, and the timing of your button presses are also important."
,"""Strength"" is also vital.<br>The exp. points and gaming skill gained at both mixers and tournaments are key to improving a customer's Strength.<br>Staff members have no gaming skill, so the exp. points they gain from mixers and tournaments are very important."
,"▼Ending<br>The game ends after 16 years, at the end of month 3. At this point your funds and clear time will be calculated, and your score will registered on the high score board. You will have the chance to continue after this."
,"▼Other<br>If you decide to start again after the game ending, some data will still carry over to the new game. It might even be easier to make it onto the high score board the second time around!"
"#00349","An Arcade at Last"
"#00350","Locals had been clamoring for an arcade to be built, and at last their pleas have been answered.<br>Local residents, who up until now had been existing in a funless void yearning for distractions, immediately surged through the doors of this new establishment.<br>We found a local elementary school kid, who goes by the name of UltranightmareZ_xX, clawing at the doors of the arcade with a giant smile on his face. He said, ""The very second these doors open, I'm gonna run inside. Ohhh, what shall I play? WHAT SHALL I PLAY?!""<br>We here at Spawncamp Magazine wish <0> all the best, and will certainly be keeping a close eye on their progress from now on."
"#00351","Victory!"
"#00352","Today in Spawncamp Magazine we bring you a report of a new fighting game tournament. This tournament brought entrants from all across the country to compete to find the best beat-em-up player...in the world.<br>Though newcomers to the scene, <0>'s entrant fought hard and long, and victory was theirs.<br>With the action winding down, we asked the management of one of the participating arcades for the secret of their player's prowess. In response they stuck out their tongue and said, ""That would be telling now, wouldn't it? Just because our players hone their skills by playing against each other at mixers... Oops, I've said too much!""<br>Could mixers really be the secret to victory?"
"#00353","Fatality!"
"#00354","Today in Spawncamp Magazine we bring you a report of a new fighting game tournament. This tournament brought entrants from all across the country to compete to find the best beat-em-up player... in the world.<br><0>, newcomers to the scene, fought bravely, but unfortunately victory eluded them.<br>With the action winding down, we asked the management of one of the participating arcades for the secret of their player's prowess. In response they stuck out their tongue and said, ""That would be telling now, wouldn't it? Just because our players hone their skills by playing against each other at mixers... Oops, I've said too much!""<br>Could mixers really be the secret to victory?"
"#00355","How to get Fame"
"#00356","Hello everybody! It's time to learn about how to smoothly manage an arcade.<br>Did you know that increasing sales is essential to the popularity of the arcade?<br>You may want to install a variety of game machines if you want to increase your arcade's Fame.<br>Perhaps winning some fighting game tournaments can also make your arcade more popular..."
"#00357","New Customers"
"#00358","Slowly but surely the number of customers regularly visiting <0> is increasing. But perhaps they could attract even more new customers if they were to utilize some business savvy.<br>We talked to one customer, Sup3rPanth3r.89, who was on his second visit to the arcade. He said, ""There aren't really many games I want to play, but the cheerful atmosphere of the arcade brought me back. I guess that makes me a regular here, huh?""<br>It's time for us to sign off, but let's say that we hope this fledgling arcade will enhance their available services through campaigns, so that they can attract even more customers from now on!"
"#00359","10 Machine Types"
"#00360","Welcome back gamers. In this issue of Spawncamp Magazine, we're going to talk about <0> once again. Through effective management techniques, the number of types of game machine installed in <0> is increasing.<br>We talked to an arcade specialist who gave us a top management hint, ""While it's good to increase the number of games you have installed, you should also consider the placement of the machines. If you do, a themed area might appear!""<br>A top tip there for arcade managers; even if you can't install any new game machines, you can always try moving your existing ones to somewhere you think they might fit. Why not try it? You never know, something interesting might happen..."
"#00361","25 Machine Types"
"#00362","<0> is making quite a name for itself in the business world, and it seems like the secret to its success is the mind-blowing diversity of games that are installed there.<br>We found a customer, Xx_IonZmage_xX, who happily spoke to us about this arcade, ""Every month there's a new game here, it's such an exciting experience! I'm gonna recommend this place on my blog!""<br>I wouldn't be at all surprised to see an even more varied game lineup in the future."
"#00363","All Machine Types"
"#00364","Attention all gamers: we have just received word that <0> now has every type of game machine in the world!<br>This development has become a hot topic among residents of the local neighborhood and arcade management alike. One customer, Egglant0r_de_Best, had this to say, ""<0> has everything, from the latest games to retro machines... It's great! I really want to learn from this arcade, and to do that, I need to go and play!""<br>It seems like maybe <0> will be getting more customers from now on!"
"#00365","1000 Fame Points"
"#00366","It has just come to our attention that thanks to the tireless effort of the management, <0>'s Fame has reached 1000.<br>We immediately went to talk to a customer to find out more, and they had this to say: ""Congratulations! I come here to play the games day after day, and I could tell this arcade was getting more popular!""<br>We here at Spawncamp Magazine are pleased for <0>, and hope that they will continue improving the services they provide, and keep adding more game machines for their customers, both old and new, to enjoy."
"#00367","3000 Fame Points"
"#00368","We are pleased to confirm that through sound arcade management, <0>'s Fame has reached 3000!<br>Of course, we immediately rushed out to get a comment on this achievement. After 3 hours of trying, we managed to get a statement from a crane game fanatic, JelloRAT-L33t3r. He said, ""I don't really have time to speak to you right now... What? No! It dropped it! Darn it, one more go!""<br>It appears despite picking a machine with a very high difficulty level, this fanatic is determined to win his prize. This arcade is certainly overflowing with smiles, and it seems very likely that it will soon become one of the most popular arcades around."
"#00369","5000 Fame Points"
"#00370","News just in! <0>'s Fame has reached 5000! Let the whole world join us in celebrating this happy and momentous occasion.<br>In fact, here is a message from one such well wisher... ""Howdy there partner! I am so clickerty clackery hip hop happy. I won't waste not one darned cotton picking second, I must go to the saloon at least once before I giddy up the ol' horses and hit the dusty trail.""<br>(Huh? This guy isn't talking about the arcade? But, I already did the interview...)<br>Well, hopefully <0> will continue to improve their services and install even more interesting games. We would love to see their fame increase even more!"
"#00371","10000 Fame Points"
"#00372","Our editors couldn't quite believe it, but it's true... <0>'s Fame has reached the dizzying heights of 10000!<br>The arcade's staff members also couldn't believe the news. We spotted one worker triple checking the numbers on an abacus and exclaiming... ""IT'S TRUE... IT'S ALL TRUE!!""<br>Over the years <0> has accomplished a magnificent transformation, turning from a small arcade into an indisputably splendid center for gaming. Surely, just like a familiar theme park, this arcade will continue to grow far into the future.<br>We have followed the journey of <0> from the very second its doors opened, right up until now. Everybody in the editorial team here at Spawncamp Magazine is welling up, and just has one thing to say: congratulations!"
"#00373","Themed Areas"
"#00374","ALERT! We have received word that a themed area has appeared in <0>.<br>Themed areas appear when compatible game machines are installed near each other. They have a handy effect whereby the appeal and cost to play of the machines in them increases.<br>We talked to 0x_princess-n0sc0pe_x0 (23) about this. With a smile 12 parsecs wide, she said, ""The atmosphere is so great here. I got all caught up in the games and spent way too much money... Now I'm going to have a live on mac 'n' cheese until my next paycheck...""<br>There are many varieties of themed areas out there, so it may be a good idea for all you arcade managers to try arranging your arcade machines in different ways."
"#00375","Rank Up!"
"#00376","Watch out, gamers, the freshly opened arcade, <0>, has already ranked-up!<br>We caught up with the arcade manager, who, with a fearless look in their eyes, danced nimbly while speaking to Spawncamp magazine. They said, ""You want to talk about ranking-up? Well, honestly, I just wanted to see the happy faces of our customers. If they aren't smiling, I feel agitated... That's what it was like when we first opened.""<br>Perhaps this arcade will become the eye of a storm... a storm called ""The Future of the Arcade Industry."" We will be sure to keep a weather eye on this one."
"#00377","3-Star Arcade"
"#00378","A report has just landed on our desk that <0>, known for its reliable management, has been awarded 3 stars!<br>We talked to the manager of another local arcade about this achievement. He said, ""Huh? Really? That was fast... But, it's nothing to do with us..."" Then, with the hint of a smile, he disguised himself using a nearby towel and set off gallantly on an undercover investigation.<br>It seems there's a disturbance in the force in the arcade industry... Influence is changing hands, and a bubbling undercurrent of change is gathering pace...<br><0> are gaining success after success, but how far will they really be able to go? Will they reach the very pinnacle of arcade management? We, for one, cannot wait to find out!"
"#00379","5-Star Arcade"
"#00380","Through steady yet bold management, the highly distinguished arcade, <0>, has been awarded 5-stars!<br>The manager was too emotional to comment, but a newly hired part-time worker, xXB00sT4ng3lXx (18), managed to talk to Spawncamp Magazine in a cool and collected manner. She said, ""For us, this award is but a simple checkpoint on the path to glory. We wish to be like the local amusement park, and keep on growing and growing.""<br>Perhaps we should all go for pizza in the mall tonight to celebrate!<br>Congratulations!"
"#00381","Crane Game-mania"
"#00382","Welcome gamers. Today we bring tidings of great joy. There are now 3 crane games installed in <0>!<br>A staff member who wished to remain anonymous expressed his relief at this achievement. He said, ""Back when we only had a small number of crane games, everybody used to frantically scramble to use them. But now, there are enough for everyone to have a go!""<br>It should be noted that if a customer wins a prize they have never won before, it is added to their ""prize list,"" and they gain bonus points.<br>Perhaps if you have lots of different prizes available, you can get your customers to be super happy."
"#00383","Wet Wipes"
"#00384","Attention gamers, we have some interesting news. Apparently <0> is now offering a free antibacterial wet wipe service! Naturally we headed straight to the arcade to find out more!<br>The dirty hands that come after playing arcade games are no more! This service has resolved the worries of all anxious, bacteria-fearing customers in a slightly moist and mint-scented flash. We spoke to one regular, and she said earnestly, ""It has solved the problem of sticky fingers in an instant, I'm really happy! Hmm, I wonder if I could take some home?""<br>It seems meticulous attention to the customers' needs is key to making an arcade better known in its community."
"#00385","An Oil Magnate"
"#00386","Big news, gamers. Spawncamp Magazine has intercepted a carrier pigeon and found information that a VIP has decided to visit <0>!<br>He's an oil tycoon, and a known gamer... And he was spotted playing games using the ample funds he obtained through his oil!<br>He seemed to be particularly fond of crane games, and everybody in the arcade had gathered around this VIP to watch him play! However we have recived a first hand report that he wasn't very good with the claw, and spent $500k trying to win a mug.<br>Well, if he spends that much money every time, I'm sure he will be well liked!"
"#00387","A Pizza Stand"
"#00388","It's here, straight from New York... <0> has installed a pizza stand!<br>While stuffing his face with piping hot pizza, one customer told us, ""I used to have to go back home when I was hungry, but now I can just grab a slice of pizza, fill my belly, and focus entirely on the games!""<br>It's likely that <0> will now attract even more customers with this cheesy installation. Perhaps they will introduce even more delicious food stands in the future!"
"#00389","Game Development"
"#00390","Spawncamp Magazine has the scoop of the century! <0> has begun work on developing a new game!<br>Their new game will be based on an existing game machine, but by adding various items, this newly developed game machine will be the only one of its kind in the world.<br>The performance of this new machine will depend on the compatibility of the items they use. Let's hope they develop a super-awesome original game machine that will become the pride of the arcade!"
"#00391","First Mixer"
"#00392","<0> have just held their first mixer.<br>Gamers of all ages came together to participate, and the happy voices of newly formed friendships could be heard all across the arcade.<br>The gamers exchanged information about play strategies, and when we poked our head in to see what was happening, we caught sight of players learning never-before-seen techniques!<br>We talked to one of the participants, oxoBread_pig4lyfoxo. She said, ""Now I've got more friends, I'm totally spending more and more time in the arcade!""<br>Perhaps with the success of this mixer, we will see yet another rise in sales."
"#00393","Token Games!"
"#00394","It has come to our understanding that <0> has finally installed a token game. Token games are especially popular with adults and seniors, so we rushed out to find a customer to ask about this news.<br>YeOldeSniper_4eva (79), tried to talk to us, but her grandson seemed to want to go and play games. She managed to calm him down, and said, ""Oh hello dearie, I'm just here to look after my grandson. But ooh, this is all rather interesting...""<br>If customers win too many tokens, the sales in the arcade won't increase, but if they win too few, the players won't be satisfied. Perhaps it would be wise for arcade managers to make a point of considering the difficulty level of their game machines."
"#00395","New Record!"
"#00396","The National Arcade Brigade has reported that <0> has attempted to beat a hi-score challenge and set a new record!<br>Hi-score challenges are separated by genre. To take on a challenge you need 3 customers who excel in the chosen genre. They take turns to play, and their individual scores are combined. As you can imagine, gaming skill is vital.<br>It might be a good idea for arcades wishing to try hi-score challenges to foster the skills of specialists in each genre at mixers."
"#00397","A Popular Arcade"
"#00398","Stay calm, gamers! We bring good news! Arcades are more popular than ever!<br>We sent our reporter to talk to a local arcade manager, xo_FuNkYlOoP_ox, to find out more. And, in a dignified narrative tone, he told us, ""The secret to our fame lies in the the fact that we have installed some original game machines. That's the main difference between us and other arcades.""<br>Perhaps other arcades that don't have many original games could try developing and installing some more? It would surely be worth the effort!"
"#00399","Development Points?"
"#00400","Hello, all you arcade managers out there. I think many of you will have accumulated quite a few development points by now. Am I right?<br>When developing a game machine in-house, it is more likely to become a popular game machine if you have a lot of development points. Why? Well the higher it is, the more items you will be able to add to the game.<br>By installing game machines that are appealing to customers, the whole arcade will become more famous! So, what are you waiting for? Let's do it!"
"#00401","Fun For All"
"#00402","Good news! It seems that <0> has taken n00bs into consideration and has installed some game machines that even a new gamer can clear.<br>We managed to talk to M0nstarKilla123 (8), who has managed to clear his first ever game today! He left us with this happy comment, ""I've never ever cleared a game, even though I always spend all my pocket money trying! But I managed to clear this game in just one try! Now I'm going to play 9 more times!""<br>Good luck, kid. Good luck."
"#00403","Mega Difficult?"
"#00404","We here at Spawncamp Magazine have heard a rumor that <0> has set one of their game machines to ""mega difficult.""<br>We went to investigate this rumor and found the arcade brimming with life, as a real hoard of self-confident tough guys crowded around the machine.<br>So gamers, come and have go if you think you're tough enough! (But be careful, don't hurt your fingers by playing too much!)"
"#00405","Rank Up 1"
"#00406","Rank Up 2"
"#00407","Rank Up 3"
"#00408","Rank Up 4"
"#00409","Rank Up 5"
"#00410","Customers"
"#00411","Arcade"
"#00412","Map"
"#00413","Forfeit"
"#00414","Attack"
"#00415","Stock"
"#00416","Cancel"
"#00417","Bench"
"#00418","Edit"
"#00419","Progress"
"#00420","Location"
"#00421","Campaigns"
"#00422","Switch"
"#00423","Leader"
"#00424","Fight"
"#00425","Replace"
"#00426","Opponent"
"#00427","Change"
"#00428","Auto"
"#00429","Auto"
"#00430","Recycle"
"#00431","Themed Area"
"#00432","Move"
"#00433","Video Area"
