"@title","English"
"#00455","Watch Sports"
"#00456","Special store event:<br>watch a sporting event."
"#00457","Gourmet Food Club"
"#00458","Special store event:<br>sponsor gourmet food club."
"#00459","Inn Promotion"
"#00460","Special store service: hold a<br>joint promotion with an inn."
"#00461","Expert Eating Class"
"#00462","Special store event: Class<br>on expert eating techniques."
"#00463","Skyscraper Ads"
"#00464","Special store service:<br>billboards on skyscrapers."
"#00465","Mobile Phone Ads"
"#00466","Create mobile phone ads."
"#00467","Exotic Food Tasting"
"#00468","Special store event: tasting<br>of exotic international foods."
"#00469","Hand Out Tissues"
"#00470","Special store service: hand<br>out tissue packs with ads."
"#00471","Cheese Tasting"
"#00472","Special store event: host<br>a cheese tasting club."
"#00473","Fish Cooking"
"#00474","Special store event: host<br>a fish cooking class."
"#00475","Kids' Dishes"
"#00476","Special store service: kid-<br>size dishes and utensils."
"#00477","Canned Foods"
"#00478","Special store service: a line<br>of original canned foods."
"#00479","Hostel Promotion"
"#00480","Special store service: hold a<br>joint promotion with a hostel."
"#00481","Birthday Cakes"
"#00482","Special store service: offer<br>birthday cakes to diners."
"#00483","Local Festival"
"#00484","Special store event: sponsor<br>a local festival."
"#00485","Cooking Class"
"#00486","Special store event: host<br>a cooking class."
"#00487","Health Food Club"
"#00488","Special store event: host<br>a health food club."
"#00489","Add Spring Water"
"#00490","Start serving spring water."
"#00491","Kids' Event"
"#00492","Special store event: host<br>a kid-centric event."
"#00493","Skin Care Class"
"#00494","Special store event: host<br>a skin care class."
"#00495","Pro Chef Class"
"#00496","Special store event: host a<br>cooking class with a pro chef."
"#00497","Stew Cooking"
"#00498","Special store event: host a<br>stew cooking class."
"#00499","Farm-Fresh Food"
"#00500","Special store service: start<br>offering farm-fresh food."
"#00501","New Equipment"
"#00502","New store service: get<br>all new cooking equipment."
"#00503","Radio Ads"
"#00504","Start radio advertising."
"#00505","Pro Chef Lecture"
"#00506","Special store event: host a<br>lecture by a famous chef."
"#00507","Toy Prizes"
"#00508","Special store service: free<br>toy prizes to kids."
"#00509","Banners"
"#00510","Special store service: add<br>colorful banners."
"#00511","Endorsement"
"#00512","Sign an endorsement deal<br>with a famous person."
"#00513","Online Ads"
"#00514","Start online advertising."
"#00515","Space Choco Tasting"
"#00516","Special store event: hold a<br>space chocolate tasting."
"#00517","Magazine Ads"
"#00518","Start magazine advertising."
"#00519","TV Ads"
"#00520","Start television advertising."
"#00521","Naming Rights"
"#00522","Bid on naming rights."
"#00523","Fancy Napkins"
"#00524","Special store service: add<br>fancy cloth napkins."
"#00525","Upgrade Spices"
"#00526","Discover a new supplier for<br>spices at Pumpkin Products."
"#00527","Upgrade Veggies"
"#00528","Discover a new supplier for<br>veggies at Pumpkin Products."
"#00529","Upgrade Grains"
"#00530","Discover a new supplier for<br>grains at Pumpkin Products."
"#00531","Upgrade Meat"
"#00532","Discover a new supplier for<br>meat at Pumpkin Products."
"#00533","Upgrade Fruit"
"#00534","Discover a new supplier for<br>fruit at Pumpkin Products."
"#00535","Upgrade Fish"
"#00536","Discover a new supplier for<br>fish at Pumpkin Products."
"#00537","Luxury Supplier"
"#00538","Discover a new supplier for<br>luxuries at Pumpkin Products."
"#00539","Move Store #1"
"#00540","Move Store #1 to new location."
"#00541","=MID(#00539,1,-1)&'2'"
"#00542","Move Store #2 to new location."
"#00543","=MID(#00539,1,-1)&'3'"
"#00544","Move Store #3 to new location."
"#00545","Remodel Store #1"
"#00546","Change the appearance<br>of the restaurant."
"#00547","=MID(#00545,1,-1)&'2'"
"#00548","=MID(#00545,1,-1)&'3'"
"#00549","In this restaurant management simulation game, you can run up to 3 restaurants at the same time. You have 15 years to create the most popular restaurant in your region."
,"▼Game Flow 1<br>First you need to set up your furnishings and other appointments. Select an area of the restaurant framed in orange to place tables and increase your clientele."
,"▼Game Flow 2<br>As you get more customers, your staff members will get busier, so you'll want to hire new employees. You can do this starting in the fifth month of your first year."
,"▼Game Flow 3<br>You will also want to develop new dishes. You can charge more for popular dishes, making it easier to make ends meet, so try to cultivate a menu that will attract customers."
,"▼Game Flow 4<br>As sales increase, your restaurant can rise in the regional rankings. Open new locations and expand them, and aim for the #1 ranking in all regions!"
,"▼Dishes 1<br>Taste: Affects customer satisfaction<br>Appeal: Affects customer and order volume<br>Price: Price per dish<br>Cost: Monthly maintenance costs<br>* Sale of even one dish is included in monthly records."
,"▼Dishes 2<br>There are 8 attributes<co=dd0806> </co>that affect whether a customer will like a dish, including Health Boost, Brain Boost, Aroma, and Charisma. Try to satisfy customers to get higher scores."
,"▼Developing Dishes<br>Newly developed dishes will be duplicated. Try developing a dish if you want to offer it at multiple locations. Good combinations can lead to new dishes."
,"▼Upgrading Dishes<br>You can upgrade dishes at the ""<co=dd0806>Select Dishes</co>"" screen. Try to optimize ingredients to improve a dish's Taste and Appeal. Good combinations may boost prices."
,"▼Recipes<br>Recipes can help you develop new dishes. You can discover them during events or when searching for new ingredients."
,"▼Ingredients<br>Ingredients greatly affect how a dish tastes. You can get new ingredients by searching for them or buying them at Pumpkin Products, where the selection changes each season."
,"▼Searching for Ingredients<br>Each region has different areas that you can search. Staff members can join the hunt in regions where you run a restaurant. The larger the search party the better!"
,"▼Customer Attributes<br>Score: Evaluation of your restaurant<br>Likes: Feelings about your dishes' 8 attributes<br>Appetite: Affects amount people order<br>Friends: Affects group size"
,"▼4-Person Tables<br>You may find that you have trouble getting people to sit at tables that seat 4 or more. This will change if customers with a lot of friends rate you highly."
,"▼Plans<br>As your customers' ratings rise, they may suggest new management plans to you. You may also discover them as you get more funds, staff members, and dishes."
,"▼Conditions for Opening a 2nd Location<br>Funds: At least <co=dd0806><0></co><br>Staff: At least 4<br>Dishes: At least 3<br>You'll be approached if you meet these conditions."
,"▼Conditions for Opening a 3rd Location<br>Funds: At least <co=dd0806><0></co><br>Staff: At least 8<br>Dishes: At least 8<br>You'll be approached if you meet these conditions and have two locations."
,"▼Staff Attributes 1<br>Speed: Movement speed<br>Appeal: Appeal to customers<br>Cooking: Ability to bring out flavors<br>Research: Determines maximum values for dish development"
,"▼Staff Attributes 2<br>Job: Assignment to the kitchen or the floor.<br>EXP: Experience Points. Staff members automatically earn these while on the job."
,"▼Staff Attributes 3<br>Energy: Fills up when staff members don't have work. Allows them to find better items when searching for ingredients."
,"▼Jobs<br>Staff members rise in level as they earn EXP. Once they master a particular job, they can discover others. Some jobs specialize in speed, while others may specialize in conversation, etc."
,"▼Skills<br>When staff members master jobs, they can learn skills that can greatly benefit the restaurant, such as faster movement and tastier cooking."
,"▼Recruiting Staff<br>Once you recruit staff, the option will disappear from your management plans, but you can do it again during even-numbered months each year."
,"▼Tables and Equipment<br>Different age groups like different things, so consider what clientele you want to attract and arrange your furnishings accordingly."
,"▼Moving/Expanding/Remodeling<br>You may be offered the chance to move, expand, or remodel as you move up in regional rankings and acquire more funds, staff members, and dishes."
,"▼Satisfying Invited Customers 1<br>On rare occasions, customers may request an invitation to your restaurant. Keep an eye on Taste and Appeal to satisfy them. Get at least 80 points to pass."
,"▼Satisfying Invited Customers 2<br>Customer evaluations are influenced by service and atmosphere as well as by the cooking. Be sure you're ready for them!"
,"▼Recruitment Negotiations<br>In some cases, highly skilled applicants may approach you for a job. Try to recruit them by offering higher salaries or gifts."
,"▼Boosting Popularity 1<br>You start at a baseline popularity level in each region. Things like tables and interior decoration help determine your restaurant's overall popularity."
,"▼Boosting Popularity 2<br>Upgrading tables or equipment will boost your popularity and attract more customers. Try to increase sales while keeping an eye on the number of your employees."
,"▼Ending<br>The game ""ends"" after the 3rd month of the 16th year. Your high score is calculated based on your funds and Clear Points, but you can continue to play as long as you like."
,"▼Other<br>When you start a new game after clearing the game once, some of your data is carried over, making it easier to beat your high score."
,"(About This Game)"
"#00550","Rice"
"#00551","Onigiri"
"#00552","A traditional Japanese snack made from white rice rolled into a ball. Perfect even on the go."
"#00553","Yaki Onigiri"
"#00554","A popular, easy-to-make Japanese snack. Lightly grilled in soy sauce, this is a tasty twist on the standard rice ball."
"#00555","Omelette"
"#00556","Rice Omelette"
"#00557","Contemporary Japanese fusion cuisine, made of an omelette filled with rice."
"#00558","Chicken Bowl"
"#00559","Japanese dish consisting of a bowl of rice topped with chicken and egg."
"#00560","Pork Bowl"
"#00561","Beautiful in its simplicity, this surefire Japanese favorite is a bowl of rice covered in deep-fried pork cutlet and egg."
"#00562","Eel Bowl"
"#00563","An elegant Japanese dish consisting of broiled eel served over rice."
"#00564","Tuna Bowl"
"#00565","Tuna sashimi over rice. A universal Japanese favorite."
"#00566","Rice Porridge"
"#00567","Warms and relaxes the soul, a great way to finish off dinner, Japanese-style."
"#00568","Fried Rice"
"#00569","A Chinese standard, full of flavor and spice."
"#00570","Crab Fried Rice"
"#00571","A seafood spin on the popular Chinese dish."
"#00572","Curry n' Rice"
"#00573","Mild curry served with rice. A tried-and-true standard in Japan, but typically regarded as a ""Western"" dish."
"#00574","Beef Curry"
"#00575","Beefy curry served with rice. While a staple in Japan, curry dishes are typically categorized as ""Western"" cuisine."
"#00576","Indian Curry"
"#00577","Traditional Indian curry, chock full of spices. Categorized as a ""Western"" dish."
"#00578","Hayashi Rice"
"#00579","A popular ""Western"" dish in Japan consisting of beef, onions, and mushrooms in a thick demi-glace sauce over rice."
"#00580","Udon"
"#00581","Thick wheat-flour noodles, a staple of Japanese cuisine. Can be enjoyed hot or chilled, depending on the season, and can vary widely by region."
"#00582","Fried Udon"
"#00583","A dish featuring the Japanese staple grilled with vegetables and meat."
"#00584","Champon"
"#00585","A Chinese-inspired noodle dish with tons of variations from region to region."
"#00586","Ramen"
"#00587","Pork Ramen"
"#00588","Ramen in a thick pork broth, bursting with hearty flavor."
"#00589","Miso Ramen"
"#00590","Ramen in a robust, tangy miso broth."
"#00591","BBQ Pork Ramen"
"#00592","Ramen topped with slices of savory barbecued pork."
"#00593","Combo Ramen"
"#00594","A fun twist on ramen, with the noodles and soup served in separate bowls to allow for dipping."
"#00595","Chilled Noodles"
"#00596","A dish bursting with flavor, despite the lackluster name. Consists of long noodles in tangy, cold broth--a great way to beat the heat."
"#00597","Soba"
"#00598","Thin Japanese noodles made from buckwheat. Extremely popular across a wide variety of Japanese cuisine."
"#00599","Yakisoba"
"#00600","Stir-fried soba noodles. A hit at any Japanese festival."
"#00601","Ankake Yakisoba"
"#00602","Stir-fried soba noodles covered in a delectable, vinegary sauce."
"#00603","Spaghetti"
"#00604","Japanese Pasta"
"#00605","A Japanese take on a Western favorite."
"#00606","Pasta Carbonara"
"#00607","Meat Sauce Pasta"
"#00608","Seafood Soup"
"#00609","A traditional Japanese soup. Easy to make and complements any meal."
"#00610","Miso Soup"
"#00611","Corn Chowder"
"#00612","Stew"
"#00613","Beef Stew"
"#00614","Minestrone Soup"
"#00615","Shark Fin Soup"
"#00616","Bird's Nest Soup"
"#00617","Hot Pot"
"#00618","An iconic Japanese dish that graces the table most often during colder seasons."
"#00619","Sumo Stew"
"#00620","Rich in protein and famous for sating the stomachs of sumo wrestlers, this dish consists of a chicken broth base combined with an assortment of tofu, meat, and vegetables."
"#00621","Yakiniku"
"#00622","Select cuts of meat flame-broiled over a charcoal grill."
"#00623","Shumai"
"#00624","Chinese-style steamed pork dumplings."
"#00625","Pork Bun"
"#00626","A Chinese-style steamed bun filled with ground pork."
"#00627","Takoyaki"
"#00628","Battered, fried dumplings containing diced octopus. Originally from Osaka but now popular in many parts of Japan."
"#00629","Okonomiyaki"
"#00630","A savory pancake containing ingredients ranging from meat or seafood to noodles or cheese. Fillings, toppings, and batters vary by region."
"#00631","Gyoza"
"#00632","Crescent-shaped, Chinese-style dumplings containing a ground meat or vegetable filling and typically served with a soy-vinegar dipping sauce. They can be boiled, steamed, or pan-fried."
"#00633","Meat Gyoza"
"#00634","Crescent-shaped, Chinese-style dumplings stuffed with ground pork and typically served with a soy-vinegar dipping sauce."
"#00635","Seafood Gyoza"
"#00636","Crescent-shaped, Chinese-style dumplings stuffed with seafood and typically served with a soy-vinegar dipping sauce."
"#00637","Sauteed Chicken"
"#00638","Hamburger Steak"
"#00639","Yakitori"
"#00640","Skewered chicken grilled over charcoal with either salt or a thick, sweet sauce."
"#00641","Kid's Lunch"
"#00642","Steak"
"#00643","Karaage"
"#00644","A popular dish consisting of chicken or other foods marinated in soy sauce, garlic, and ginger and then deep fried in a light oil."
"#00645","Pork Cutlet"
"#00646","A breaded, deep-fried pork cutlet typically served with shredded cabbage and miso soup. Widely regarded as a Western dish, as it was first introduced by the Portuguese."
"#00647","Croquette"
"#00648","A breaded, deep-fried food usually made mainly of potatoes but available in countless variations. Fillings can range from vegetables and ground meat to seafood in a creamy sauce."
"#00649","Gratin"
"#00650","Tempura"
"#00651","Salad"
"#00652","Seafood Salad"
"#00653","Caesar Salad"
"#00654","Veggie Stir Fry"
"#00655","Meat Stir Fry"
"#00656","Nimono"
"#00657","An assortment of slow-simmered Japanese delicacies. Forms a core pillar of Japanese cuisine."
"#00658","Grilled Fish"
"#00659","Sashimi"
"#00660","Raw, thinly sliced fish or meat typically served with a dipping sauce such as soy sauce."
"#00661","Kaiseki Cuisine"
"#00662","A traditional multi-course meal consisting of simple, elegantly arranged dishes that emphasize presentation as well as taste. Originally served at tea ceremonies."
"#00663","Ikizukuri"
"#00664","The freshest sashimi around, somewhat controversial as it is prepared and served alive."
"#00665","Top-Grade Sushi"
