"@title","English"
"#00438","=#00169"
"#00439","Equip to ride a giant toad."
"#00440","=#00170"
"#00441","Equip to ride a pony."
"#00442","=#00171"
"#00443","Equip to ride a chestnut horse."
"#00444","=#00172"
"#00445","Equip to ride a black horse."
"#00446","=#00173"
"#00447","Equip to ride a white horse."
"#00448","Breastplate"
"#00449","A simple breastplate."
"#00450","Cuirass"
"#00451","Simple body armor."
"#00452","Hotoke Cuirass"
"#00453","Sturdy torso armor."
"#00454","Sendai Cuirass"
"#00455","Improved torso armor."
"#00456","Lacquer Cuirass"
"#00457","High-end torso armor."
"#00458","Body Armor"
"#00459","Simple full-body armor."
"#00460","Hotoke Armor"
"#00461","Sturdy full-body armor."
"#00462","Sendai Armor"
"#00463","Improved full-body armor."
"#00464","Lacquer Armor"
"#00465","High-end full-body armor."
"#00466","Foreign Armor"
"#00467","Worn by foreign knights."
"#00468","Kairo Armor"
"#00469","Deflects all projectiles."
"#00470","Shinobi Garb"
"#00471","Improves ranged attacks."
"#00472","Fuma Garb"
"#00473","Greatly improves ranged attacks."
"#00474","=#00238"
"#00475","Easy to move in, high defense."
"#00476","Ninja Mail"
"#00477","Chainmail designed for ninjas."
"#00478","Iga Mail"
"#00479","Ninja mail for the Iga clan."
"#00480","=#00270"
"#00481","Fight alongside a shadow double."
"#00482","Kunoichi Garb"
"#00483","Can only be worn by <co=3366ff>women</co>."
"#00484","Loincloth"
"#00485","Can only be worn by <co=3366ff>men</co>."
"#00486","Bunny Suit"
"#00487","Popular with children."
"#00488","Bandana"
"#00489","Tied on head for motivation."
"#00490","False Beard"
"#00491","Look more manly."
"#00492","Mask"
"#00493","Helps focus for ranged attacks."
"#00494","=#00240"
"#00495","A cute ornamental hairpin."
"#00496","Tenugui"
"#00497","Also helps prevent heatstroke."
"#00498","=#00241"
"#00499","An imported ribbon."
"#00500","=#00246"
"#00501","Worn by hermits."
"#00502","=#00239"
"#00503","Boosts vigor and attack power."
"#00504","=#00252"
"#00505","A hat made of woven straw."
"#00506","=#00251"
"#00507","A hat popular with gamblers."
"#00508","=#00250"
"#00509","A refined and elegant hat."
"#00510","=#00244"
"#00511","A import that boosts vision."
"#00512","=#00242"
"#00513","A bandanna with an iron plate."
"#00514","=#00243"
"#00515","An iron Heian period mask."
"#00516","=#00253"
"#00517","Can double as a cooking pot."
"#00518","=#00245"
"#00519","Greatly boosts HP."
"#00520","=#00249"
"#00521","Great for offense & defense."
"#00522","=#00248"
"#00523","Enemies hate attacking chicks."
"#00524","=#00247"
"#00525","Fragrant mushroom stirs motivation."
"#00526","Rice Cake"
"#00527","Bean Soup"
"#00528","Sweet Jelly"
"#00529","Green Tea"
"#00530","Soy Milk"
"#00531","White Miso"
"#00532","Hatcho Miso"
"#00533","Top Tofu"
"#00534","Clear Soup"
"#00535","Tempura"
"#00536","Eel Bowl"
"#00537","Sushi"
"#00538","Pinwheel"
"#00539","Kokeshi Doll"
"#00540","Daruma"
"#00541","Block Print"
"#00542","Novella"
"#00543","Tale of Heike"
"#00544","Cloth"
"#00545","Undergarment"
"#00546","Formal Kimono"
"#00547","Bridal Robe"
"#00548","Lacquer Teacup"
"#00549","Flower Vase"
"#00550","Shigaraki Ware"
"#00551","Clay Doll"
"#00552","Grass Sickle"
"#00553","Iron Bell"
"#00554","Iron Bottle"
"#00555","Iron Pot"
"#00556","White Makeup"
"#00557","Hand Mirror"
"#00558","Ball Hairpin"
"#00559","Gold Comb"
"#00560","Archer Orders"
"#00561","Establish <co=3366ff>archer units</co>."
"#00562","Gunner Orders"
"#00563","Establish <co=3366ff>gunner units</co>."
"#00564","Cavalry Orders"
"#00565","Establish <co=3366ff>cavalry units</co>."
"#00566","Sword Tech"
"#00567","Spear Tech"
"#00568","Bow Tech"
"#00569","Firearms Tech"
"#00570","Ninja Tools Tech"
"#00571","Armor Tech"
"#00572","Tactics"
"#00573","Land Deed"
"#00574","Move Tech"
"#00575","Shogunate"
"#00576","Shogunal Army"
"#00577","Bingo"
"#00578","=#00094"
"#00579","Oda Clan"
"#00580","Oda Army"
"#00581","Owari"
"#00582","=#00004"
"#00583","Tokugawa Clan"
"#00584","Tokugawa Army"
"#00585","Mikawa"
"#00586","Miyoshi"
"#00587","Miyoshi Clan"
"#00588","Miyoshi Army"
"#00589","Awa"
"#00590","Mori"
"#00591","Mori Clan"
"#00592","Mori Army"
"#00593","Aki"
"#00594","Hojo"
"#00595","Hojo Clan"
"#00596","Hojo Army"
"#00597","Sagami"
"#00598","Takeda"
"#00599","Takeda Clan"
"#00600","Takeda Army"
"#00601","Kai"
"#00602","Uesugi"
"#00603","Uesugi Clan"
"#00604","Uesugi Army"
"#00605","Echigo"
"#00606","=#00092"
"#00607","Date Clan"
"#00608","Date Army"
"#00609","Oushuu"
"#00610","=#00054"
"#00611","Shimazu Clan"
"#00612","Shimazu Army"
"#00613","Satsuma"
"#00614","Asakura"
"#00615","Asakura Clan"
"#00616","Asakura Army"
"#00617","Echizen"
"#00618","Chosokabe"
"#00619","Chosokabe Clan"
"#00620","Chosokabe Army"
"#00621","Tosa"
"#00622","Amako"
"#00623","Amako Clan"
"#00624","Amako Army"
"#00625","Izumo"
"#00626","Imagawa"
"#00627","Imagawa Clan"
"#00628","Imagawa Army"
"#00629","Suruga"
"#00630","Ukita"
"#00631","Ukita Clan"
"#00632","Ukita Army"
"#00633","Bizen"
"#00634","Azai"
"#00635","Azai Clan"
"#00636","Azai Army"
"#00637","Omi"
"#00638","Rokkaku"
"#00639","Rokkaku Clan"
"#00640","Rokkaku Army"
"#00641","Otomo"
"#00642","Otomo Clan"
"#00643","Otomo Army"
"#00644","Bungo"
"#00645","=#00084"
"#00646","Mogami Clan"
"#00647","Mogami Army"
"#00648","Dewa"
"#00649","Satomi"
"#00650","Satomi Clan"
"#00651","Satomi Army"
"#00652","=#00589"
"#00653","Nanbu"
"#00654","Nanbu Clan"
"#00655","Nanbu Army"
"#00656","Mutsu"
"#00657","Sanada"
"#00658","Sanada Clan"
"#00659","Sanada Army"
"#00660","Shinano"
"#00661","Saika"
"#00662","Saika Clan"
"#00663","Saika Army"
"#00664","Kii"
"#00665","Tanegashima"
"#00666","Tanegashima Clan"
"#00667","Tanegashima Army"
"#00668","Hattori"
"#00669","=#00014"
"#00670","Nishizawa Clan"
"#00671","Nishizawa Army"
"#00672","=#00016"
"#00673","Shakujii Clan"
"#00674","Shakujii Army"
"#00675","=#00018"
"#00676","Asaryu Clan"
"#00677","Asaryu Army"
"#00678","=#00271"
"#00679","=#00272"
"#00680","=#00273"
"#00681","=#00274"
"#00682","=#00275"
"#00683","=#00276"
"#00684","=#00277"
"#00685","=#00119"
"#00686","Training Ground"
"#00687","Emperor"
"#00688","Imperial Army"
"#00689","=#00280"
"#00690","We won't allow you to disrupt the peace any longer, villains!"
"#00691","I won't be bad anymore! I promise!"
"#00692","=#00281"
"#00693","Ready, set... Fight! Fight! Fight!"
"#00694","I knew fighting was bad! From now on I'll devote myself to working in the fields."
"#00695","=#00282"
"#00696","Grrr! We won't let anyone stand in our way!"
"#00697","Whoa, it's that time already? I have to get started planting my rice fields..."
"#00698","=#00283"
"#00699","We won't budge an inch!"
"#00700","Ugh... I guess our time is over..."
"#00701","=#00284"
"#00702","You'll soon regret setting foot on our turf!"
"#00703","N-No... How can this be?"
"#00704","=#00285"
"#00705","=#00286"
"#00706","=#00287"
"#00707","=#00288"
"#00708","=#00289"
"#00709","=#00290"
"#00710","=#00291"
"#00711","=#00292"
"#00712","=#00293"
"#00713","=#00294"
"#00714","=#00295"
"#00715","=#00296"
"#00716","=#00279"
"#00717","Hahaaa! This is a war zone, you know!"
"#00718","Eeek! I'm sorry!"
"#00719","True Tokugawa"
"#00720","True Tokugawa Clan"
"#00721","True Tokugawa Army"
"#00722","Behold the forces I assembled while my decoy kept you fools preoccupied.|My shogunate--the Tokugawa shogunate--begins now!"
"#00723","My dream of unifying the land under the Tokugawa name...is over..."
"#00724","In this simulation game, you run a ninja village in feudal Japan. Develop your secret ninja village as you fight to help the shogunate unify the country."
,"▼Game Flow<br>Earn money by having your villagers make goods to sell to visiting travellers. Defeat warlords or use items to acquire new territory and expand your village."
,"▼Unify Japan<br>As the game advances, your villagers will be able to join the shogun's forces in battle. Send them to fight regional warlords and help unify Japan under the shogunate."
,"▼Increasing Villagers<br>Local lords join your village if you defeat them in battle. Defeating warlords can reveal other potential villagers who will join you if the price is right."
,"▼Training Villagers<br>You can spend money to strengthen your villagers through training, raising their levels and making battles easier to win. Some may also learn new skills."
,"▼Travellers<br>You can earn money by selling travellers food from your fields or goods from your shops. New visitors may appear whenever you defeat a warlord."
,"▼Shops and Goods<br>Workshops produce goods from raw materials transported there, and those goods are then sold in nearby shops. The closer a workshop is to the source of materials, the more efficient its production."
,"▼Materials 1<br>Raw materials for producing goods are acquired from fields, trees, and mines. Trees and mines can be removed and set up in new locations, so try to place them near workshops."
,"▼Materials 2<br>Travellers will also purchase raw materials from you directly. You can disable this via the menu when you want to conserve materials for production."
,"▼Improving the Environment<br>Things like cherry trees and flower gardens have a positive effect on their surroundings. They can enhance a home's healing effects, boost a workshop or field's productivity, or increase a shop's sales."
,"▼Battles 1<br>Your villagers fight alongside the shogun's gunners, archers, infantry, and cavalry. Each battle lasts up to three rounds."
,"▼Battles 2<br>Villagers selected for  battle are automatically assigned to units based on their equipment. For example, a villager must have a melee weapon and a mount to be assigned to the cavalry."
,"▼Battle Formation<br>Villagers can be assigned to front, center, or rear battle ranks. Plan your formations strategically to gain an edge in battle."
,"▼Warlord Development<br>Whenever you defeat a warlord, those remaining grow stronger, so it's vital to plot your order of attack carefully. Some warlords can develop very swiftly indeed..."
,"▼Skills<br>Defeating warlords can bring you new technology. Acquiring sword technology, for instance, allows you to research new kinds of swords."
,"▼Villager Attributes 1<br><co=0066cc>HP</co>: Character retreats if HP is reduced to 0.<br><co=0066cc>Strength</co>: Affects attack power with swords and spears.<br><co=0066cc>Marksmanship</co>: Affects attack power with bows and firearms."
,"▼Villager Attributes 2<br><co=0066cc>Work</co>: Stronger work ethic means faster work and walking pace in the village.<br><co=0066cc>Skills</co>: These give advantages when invoked, whether in battle or daily life."
,"▼Villager Attributes 3<br><co=0066cc>Attack</co>: Affects damage inflicted on foes.<br><co=0066cc>Defense</co>: Affects damage taken from enemy attacks."
,"▼Combat Skills<br>Some skills, like Strategy or Arrow Resist, affect all members of a character's unit. The effect vanishes if that character is defeated."
,"▼Special Equipment<br>Villagers can equip a variety of special items, such as mounts to ride into battle and herbs to heal wounds automatically during combat. Many other valuable types are rumored to be out there as well."
,"▼Ending<br>The game ""ends"" at the end of March in the 16th game year. Your score is based on funds and points earned by the end. You can keep playing as long as you like afterward."
,"▼Other<br>At the end of the game, some attributes can be transferred over to your next playthrough."
,"(About this game)"
"#00725","Mrk"
"#00726","   Greetings, and welcome to the first issue of the Ninja News--a publication by ninjas, for ninjas. We risk our lives to bring you all the latest news, so we hope you'll make use of it!<br>   It seems that a newcomer known as the <fname> clan has arisen to challenge the local lords warring for control of <name>. They, too, evidently seek to unify the area under their rule. We look forward to seeing how they fare in this ongoing struggle.<br>   We'll continue to bring you updates as they come in, so stay tuned."
"#00727","   Greetings, friends. We're here to bring you information on <name>, so without further ado...<br>   A new village has appeared in <name> for a total of four in the area. Local lords have been discussing how to handle the situation and have apparently adopted a ""wait and see"" approach for now.<br>   We'll continue to deliver details as they come in, so don't miss out!"
"#00728","     Big news from <name>! According to our sources, the <fname> clan has defeated both the Nishizawa and Shakujii clans and now rivals the Asaryu clan in power. A decisive contest could well be coming soon. Local residents would be well advised to clear out of the vicinity."
"#00729","   <name> has been rocked by changes recently, but it seems the turmoil is finally over. The <fname> clan has decisively defeated the Asaryu clan and unified <name>!<br>   Now that the fighting is over at last, expect to see more travellers visiting the area. Residents would do well to spruce it up with shops, workshops, and other amenities to keep visitors coming!"
"#00730","   Momentous news! The long-reigning shogun has been driven from the capital!<br>   The shogunate's downfall is sure to ignite a struggle for power amongst the country's warlords.<br>   Incidentally, the shogun's whereabouts are currently unknown..."
"#00731","   A shortage of goods has become painfully apparent in <0>. Such shortages are commonly caused by delays in production.<br>   One possible solution is to switch to goods that require fewer raw materials. If you have villagers with a particularly strong <co=0000ff>work</co> ethic, building them houses near workshops can also help."
"#00732","   Greetings. We hope this issue finds you in good health.<br>   Today we'd like to recount a battle we witnessed recently. A certain commander ordered her archers to fire at the enemy cavalry. Their arrows soared high overhead to rain destruction down on the horsemen, wiping out the entire unit.<br>   As they fell, every man seemed astonished at being defeated before he'd even had a chance to fight.<br>   Remember, using your archers flexibly and effectively can be the key to victory."
"#00733","   Greetings. The other day, your humble reporter infiltrated Kanayama, part of the Takeda clan's domain. I slipped past heavy security and saw an impressive sight indeed: they were moving and rearranging <co=0066cc>mines</co> however they pleased!<br>   It makes sense, of course, that it's easier to work mines when they're located in heavily populated areas, but I never imagined that it was possible to relocate the mines themselves...<br>   I hope this information proves useful. In the meantime, I'll be converting some ore into cash, then taking a long vacation. Until next time."
"#00734","   Greetings. This missive comes to you from the secret dig site of some buried gold. On that note, allow me to share a tip on making money, something on the mind of every village leader.<br>   It's obvious, really: if you have villagers with a strong <co=0000ff>work</co> ethic, build them houses near workshops and fields. The stronger their work ethic, the harder they work and the faster they walk.<br>   If you spot someone who seems to have too much free time, try instilling a better work ethic through training."
