"@title","English"
"#00552","Spreadsheets"
"#00553","AI"
"#00554","Music"
"#00555","Reading Music"
"#00556","Recorder"
"#00557","Piano"
"#00558","Writing Music"
"#00559","Perfect Pitch"
"#00560","Philo."
"#00561","Plato"
"#00562","Socrates"
"#00563","Aristotle"
"#00564","Causality"
"#00565","Metaphysics"
"#00566","Spring Break"
"#00567","Summer Break"
"#00568","Winter Break"
"#00569","1st Sem Start"
"#00570","2nd Sem Start"
"#00571","3rd Sem Start"
"#00572","Exams"
"#00573","Closing Ceremony"
"#00574","Graduation"
"#00575","Disaster Drill"
"#00576","Enrollment Ceremony"
"#00577","Placement Test"
"#00578","S Abroad Dep"
"#00579","S Abroad Ret"
"#00580","Event"
"#00581","MVP Award"
"#00582","Stray Dog"
"#00583","Love Event"
"#00584","Club Departure"
"#00585","Club Return"
"#00586","Support Dep"
"#00587","Trans Student"
"#00588","Cucumber"
"#00589","Potato"
"#00590","Radish"
"#00591","Orange"
"#00592","Cabbage"
"#00593","Peach"
"#00594","Cherry"
"#00595","Corn"
"#00596","Banana"
"#00597","Mango"
"#00598","No Club"
"#00599","Baseball Club"
"#00600","Soccer Club"
"#00601","Tennis Club"
"#00602","B-Ball Club"
"#00603","Track Club"
"#00604","Dance Club"
"#00605","Art Club"
"#00606","Theater Club"
"#00607","Glee Club"
"#00608","Computer Club"
"#00609","Band Club"
"#00610","Quilting Club"
"#00611","Politics Club"
"#00612","V. Game Club"
"#00613","UFO Club"
"#00614","Robotics Club"
"#00615","<0>"
"#00616","=#00615"
"#00617","=#00615"
"#00618","No Class"
"#00619","<0>-<1>"
"#00620","Yr <0>"
"#00621","Applicants"
"#00622","Applicant Info"
"#00623","Total"
"#00624","Growth Since Last Year"
"#00625","Same"
"#00626","Boy"
"#00627","Girl"
"#00628","Local"
"#00629","Nerd"
"#00630","Jock"
"#00631","Preppy"
"#00632","Getting Data"
"#00633","Starting App"
"#00634","Authenticating"
"#00635","Ass't Principal"
"#00636","<0> Research"
"#00637","=#00636"
"#00638","<0> #<1>"
"#00639","=#00638"
"#00640","You cannot add more buildings."
"#00641","Object limit reached."
"#00642","Max number reached."
"#00643","Building failed."
"#00644","You made your first <0>!"
"#00645","You don't seem to have any classrooms! You'd better build some soon!"
"#00646","The school's overall average was <0> pts. "
"#00647","Our national ranking was... #<0>!"
"#00648","The score was the same as last time, putting our national ranking at... #<0>!"
"#00649","We went up <1> pts since last time, for a national ranking of <0>!"
"#00650","The difference is <1> pts since last time, for a national ranking of <0>!"
"#00651","<0>'s career path changed to ""<1>."""
"#00652","New career path: <0>"
"#00653","Request received: <0>"
"#00654","=#00653"
"#00655","New facilities unlocked."
"#00656","Max <0> increased."
"#00657","You got some <0> seeds."
"#00658","Punk"
"#00659","Defiant"
"#00660","=#00332"
"#00661","Good"
"#00662","Angelic"
"#00663","Aura has been used up."
"#00664","Aura activated!"
"#00665","Thank you! I feel so fired up now!/I'll do my best to bring the students up to this level!"
"#00666","<1> of the <0> unit now exist(s). "
"#00667","Depending on the surroundings, you can harvest some crops."
"#00668","Depending on the surroundings, the product price will increase."
"#00669","Teachers can discover "
"#00670","no Research Points here now."
"#00671"," and "
"#00672"," Research Points here."
"#00673","/Attribute(s):|"
"#00674","exhibit no change."
"#00675"," increase(s)."
"#00676"," increase(s), and "
"#00677"," decreases."
"#00678","/This <0> is part of a popular spot, increasing effectiveness."
"#00679","Our school has its first couple!"
"#00680","Couple #<0> in school history!"
"#00681","Study sessions today: <0>."
"#00682","<0>'s grades increased!"
"#00683","<0>'s max amount is <1>."
"#00684","<0> joined the <1>."
"#00685","Each classroom can have up to 4 students."
"#00686","Each Teachers' Room can have up to 4 teachers."
"#00687","Let's lay down some paths! Tap to set a starting point, then drag. Tap again to build."
"#00688","Scroll to select a location. Keep your finger on the item while scrolling to make fine adjustments. Tap to build."
"#00689","We don't have any students... This isn't good./Hurry up and build a classroom!"
"#00690","No available guides..."
"#00691","Following <0>..."
"#00692","On this screen, you can try academic challenges for each subject./If you succeed, you can increase monthly tuition./Education level is shared by the entire school."
"#00693","You have no items you can use on <0>."
"#00694","Moving to: <0>"
"#00695","There is no classroom for <0>! Hurry and build one!"
"#00696","Class <0> has nowhere to go! Build a classroom!"
"#00697","I can't believe I made it into <0>! I promise I'll work hard!"
"#00698","Coming to a new school is scary, but I'll do my best."
"#00699","I was so excited, I didn't get a wink of sleep last night."
"#00700","My family moved near <0>, so here I am. I'll do my best."
"#00701","I thought I wouldn't be able to sleep last night, but I went out like a light!"
"#00702","/By the way, my parents want to donate to the school./Please take this <1> and use it for the school."
"#00703","You got a donation of <0>."
"#00704","<0> is studying abroad."
"#00705","<0> is not at school."
"#00706","This is our first <0>. I'll make sure it's a big success."
"#00707","I understand. I'll make this <0> a big success."
"#00708","/Watch and see how many students change clothes like me."
"#00709","You don't have enough money..."
"#00710","<0> is going to ask someone out!"
"#00711","You don't have enough <1> Points to level up <0>."
"#00712","Thanks to you, my abilities have reached their limits. Please focus on the other teachers."
"#00713","<0> is now level <1>!/Their salary went up by <2>% and they got <3> Education Points!"
"#00714","I found some new teacher candidates, but there are too many system objects present./Remove some unused facilities or decorative items and try again."
"#00715","I looked for new teacher candidates, but couldn't find any..."
"#00716","We had <0> applicants for the new teaching position!"
"#00717","Going to: <0>"
"#00718","The event caused a reduction in potential applicants..."
"#00719","The event caused an increase in potential applicants!"
"#00720","You found a new career path!/Career paths can be used by any student in the school./Students' attributes and grades increase according to their career paths. And some paths may trigger special events./See if your students realize their dream at the placement ceremony at the end of the 3rd year."
"#00721","Okay, we'll skip the event for now, but let's do something good next time!"
"#00722","I guess my youth is over. I'll try to behave at my next school. Goodbye..."
"#00723","That's too bad, but I understand. I'll come and visit sometime./Say goodbye to the students for me..."
"#00724","Starting <0>."
"#00725","On this screen, you can try academic challenges for each subject./If you succeed, you can increase monthly tuition./The education level is shared by the entire school."
"#00726","Request for <0> is <1>% complete."
"#00727","No new research requests have arrived."
"#00728","We can't make items at the moment./Increase the size of the school to make items."
"#00729","No items can be created at the moment."
"#00730","<0> creation is <1>% complete."
"#00731","Our school doesn't have any clubs."
"#00732","They managed to catch the dog safely. Good thing there was no damage."
"#00733","They managed to catch the dog safely. Let's try to avoid damage next time."
"#00734","All challenges for <0> complete!"
"#00735","/It's an honor to be the one to complete the final challenge. "
"#00736","=#00735"
"#00737","Monthly tuition has increased by <0>./Let me try challenges in other subjects!"
"#00738","It's like taking candy from a baby. "
"#00739","That's what studying every day does for you. "
"#00740","My rabbit's foot must really be working. "
"#00741","The grades of all students at the school have increased. "
"#00742","Monthly tuition increased by <0>./Let me try some other challenges!"
"#00743","I'm sorry. I studied, but I just couldn't pass. "
"#00744","That's funny. I thought I was just barely going to pass, but… "
"#00745","I failed... And got a good night's sleep last night, too… "
"#00746","But I did manage to get <0> Research Points! "
"#00747","I'd like to try again sometime!"
"#00748","Well done. You made it through the 1st semester./Everyone returns for the 2nd semester after summer break./Students are most productive in the 2nd semester."
"#00749","Our school has increased in size!/You can now get more students and build more facilities./To get to the next level, you must make a Popular Spot./Make these by building certain things near each other./Check the ""Spot Guide"" for more info!"
"#00750","We are now a Promising School!/Now we can make items!/The next step is becoming a Major School!/But we'll need more students and higher grades./And don't forget to make more Popular Spots!"
"#00751","Congrats! We're now a Major School!/It's been a long road, but it's all been worth it./New facilities and careers are now available./I can't wait to see what the future brings!"
"#00752","We are now a Prestigious School!/There are only a few of these in the entire world!/Even I didn't think we could make it this far! Congratulations!/Keep up the good work!"
"#00753","We've grown even more, and now we're a Legendary School!/Even I don't even know what changes that will bring..."
"#00754","Yes! This is my chance to show what I can do!"
"#00755","I'll work hard to make the best of my time here."
"#00756","Actually, let's decline this time to concentrate on our studies."
"#00757","The Teachers' Room is full. You'll have to dismiss someone to hire a new teacher."
"#00758","Quack quack quackity quaaaack!|(I'll do my best!)"
"#00759","Hello again. I hope I can help <0> become a world-famous school."
"#00760","I'll make the Banana Club a big success./Huh? You don't have a Banana Club?/.../I see..."
"#00761","Thanks for finding me!/With me at your school, the students are sure to do well!/Keep playing Kairosoft games!"
"#00762","Well, well, you finally found me./I'm all over the place--on boats, at restaurants, even in space.../Keep a sharp eye in the future!"
"#00763","Thank you! I'll help make <0> a great school!"
"#00764","I hope you'll use my experience to help the students at <0>."
"#00765","I'll do my best./I can't wait to see what the students at <0> are like."
"#00766","Thanks. I'll work hard to make sure you don't regret this!"
"#00767","Hiring me should boost your grades by 20% at least!"
"#00768","Thank you. I'll try to be the kind of teacher the students will love."
"#00769","Not enough <0> Points."
"#00770","Not enough <1> Points."
"#00771","Not enough funds."
"#00772","=#00724"
"#00773","Congrats! You passed the <0> test!"
"#00774","/<0> level is at the maximum!"
"#00775","/<0> level is now <1>!"
"#00776","Overall tuition went up by <0>!"
"#00777","<0> test failed..."
"#00778","<1> students have entered <0>!/"
"#00779","From now on, the students will study and use school facilities./For game help, select How to Play from the System menu./First try building some facilities to expand your school."
"#00780","The 1st year students will now move on to a 2nd year classroom./It'll be nice to have new students at school."
"#00781","We've finally got graduating students this year. I hope their career plans work out..."
"#00782","Give the 3rd years career guidance, but don't forget the other students!"
"#00783","It's inspiring to see so many young faces filled with hope./I'm sure they'll do just fine out in the world."
"#00784","/And the graduating class has donated a Totem Pole to the school!"
"#00785","/And the graduating class has donated a Cherry Tree to the school!"
"#00786","/Well, we can't get too emotional.../We have to prepare for new students next month!"
"#00787","I'm back. I went to the <0> but.../I overslept at my hotel and only made it to half of the event./So I only got half of the money, but please use it for the school."
"#00788","I'm back. I went to the <0> but.../I was late and missed half of the event./So I only got half of the money, but please use it for the school."
"#00789","I'm back! The <0> went great! It was lots of fun./And they seemed to think I did well, since they gave me double the money!/Please use it for the school."
"#00790","I'm back! The <0> went great! It was lots of fun./And I got the money they promised us, too./Please use it for the school."
"#00791","/I can't wait to get back to my studies at <0>."
"#00792","You got <1> for the <0>."
"#00793","We just got back from the competition!/"
"#00794","It was our first time, so we were a little nervous.../"
"#00795","Since we've placed #<0> before, all eyes were on us.../"
"#00796","We were trying to beat our previous ranking of #<0>.../"
"#00797","And we won!/"
"#00798","And we came in #<0>! "
"#00799","We're going to work hard to make our school famous for its <0>!"
"#00800","I'm glad we were able to beat our record. We'll keep working hard."
"#00801","We didn't quite beat our record, but we'll keep at it."
"#00802","We'll work hard to make our school's name famous across the country!"
"#00803","Well, at least we did about as well as we did last time. Next time we'll try to do better!"
"#00804","/The sponsor of the competition also gave us the following as a reward: <0> "
"#00805","Congratulations."
"#00806","New high rank: #<0>"
"#00807","=#00805"
"#00808","Your <0> came in #<1>."
"#00809","Transfer fee for <1> (<0>): <2>"
"#00810","Transfer Student"
"#00811","That was a very memorable <0>./"
"#00812","During our stroll, a man from the neighborhood gave us a Fishing Kit!/I'd like to change and go fishing at a nearby lake."
"#00813","And during the show, one of the artists gave us a Sketching Kit!/I'd like to use it to draw some pictures of the school."
"#00814","I got interested in photography, so I saved up and bought a SLR Camera Kit!/I'd like to use it to take some nice photos of the school."
"#00815","During the competition, a man in the neighborhood gave us a Boat!/We can use it to cross the lake."
"#00816","One of the students who came to cheer us on gave us a Skateboard!/We can use it to move around outside."
"#00817","One of the students from the north gave us some Skates!/We can use them to cross the lake in the winter."
"#00818","One of the athletes there gave us some Skis!/We can use them to move around outside in the winter."
"#00819","I'm looking forward to the rest of my time here at school."
"#00820","The article decreased|the number of|potential students..."
"#00821","The article greatly increased|the number of|potential students..."
"#00822","The article increased|the number of|potential students..."
"#00823","Our placement rate was <0>%! Total income was <1>, and we get <2>% (<3>) in contributions!"
"#00824","/Everyone's dreams came true!/Let's try to keep our placement rate high next year too."
"#00825","/Most students had their dreams come true!/Let's try to keep our placement rate high next year too."
"#00826","/Those results aren't too bad./Let's try to get a higher placement rate next year."
"#00827","/Hmm... Not great.../Let's try to get a higher placement rate next year."
"#00828","/Ouch. That was painful.../We'll, let's try to do better next year."
"#00829","/Any students who don't get placed will do part-time work after graduating./Let's hope their dreams come true eventually."
"#00830","You've already successfully performed two challenges this month./You don't want to leave some students behind, so try next month."
"#00831","<0> is already at the maximum!"
"#00832","You can't take a challenge without any teachers! Hire some right away!"
"#00833","On the next screen you will choose the student to perform the challenge./The results will change depending on their abilities./Also keep in mind that challenges cost money."
"#00834","=#00709"
"#00835","<0>'s Sister School Level is already at the maximum."
"#00836","<0> is studying at <1>./You can only have study abroad students at one school at a time."
"#00837","We got into the top <0>|for the first time!"
"#00838","We finally reached #1|in the national rankings!"
"#00839","/We got a special bonus of <0>!"
"#00840","I wonder how well we can do next time!"
"#00841","We couldn't get a score without any students.../I hope we get some transfer students soon."
"#00842","We're improving. I can't wait to see how we do next time."
"#00843","Our rank went down from last time, but let's keep at it."
"#00844","You got a test bonus of <0>."
"#00845","This seat is empty, but we might get a transfer student if our school is attractive enough."
"#00846","We don't have any teachers! We have to hire some immediately!"
"#00847","There's no school today."
"#00848","Everyone has gone home."
"#00849","There are no students in this class."
"#00850","There are no available students."
"#00851","It's time to prepare for the <0>."
"#00852","/You will now choose a student planner for the <0>./They'll try to drum up interest in the next month, so its success depends on them."
"#00853","/Who do you want to plan the <0>?"
"#00854","Congratulations! You got a new high score!"
"#00855","Unfortunately, you didn't get a new high score."
"#00856","/You can keep playing the game, but your high score won't change./When you start a new game, your facility levels will carry over, even on other maps!/Good luck!"
"#00857","You can now research a <0>!"
