"@title","English"
"#00389","Dragon family's eldest daughter."
"#00390","Dragtoise"
"#00391","Dragon family's second son."
"#00392","Dragtwins"
"#00393","Dragon family identical twins."
"#00394","Magic"
"#00395","Dragon family's protective mother."
"#00396","Dragofsky"
"#00397","Dragon family's armor-clad eldest son."
"#00398","A New Beginning"
"#00399","While frequent monster attacks have hampered <0>'s reputation, it seems that things may be improving for the little town. The arrival of a new mayor has spurred visits by a handful of adventurers wanting to try their luck.<br><br>""We want to make our town a safe haven for the monster hunter, so please stop by and see what we have to offer,"" said the mayor with a smile.<br><br>We will certainly be keeping an eye on future developments in <0>."
"#00400","Dungeon Cleared"
"#00401","We've just heard news that adventurers visiting <0> have cleared their first dungeon. While there had long been rumors of treasure in the area, the monsters living in the dungeon had hampered any attempts to retrieve it. But thanks to the efforts of a few brave individuals, the treasure has now been recovered.<br><br>""I'd like to use this town as my base,"" said one participant in the expedition. ""Now that I've had a taste of adventure, I can't get enough of it! I just know I have a bright future ahead of me!""<br><br>Perhaps the same can be said of <0>."
"#00402","Monsters Defeated"
"#00403","More good news from <0>! It seems that adventurers working from the struggling outpost town have succeeded in defeating a group of monsters that had been causing trouble in the area.<br><br>""They've really been working hard. I wasn't sure how things would work out at first, but now I can honestly say that the town wouldn't be the same without them!"" said the ebullient mayor of the town, surreptitiously fingering a small dagger. It seems everyone wants to try their luck at monster hunting!"
"#00404","A New Home"
"#00405","Our sources indicate that <0> regular <1> liked the town enough to build a house there. When we paid a visit, <1> was smiling happily in front of a cozy fireplace.<br><br>When adventurers use high-quality facilities or are given presents, their Satisfaction increases, making them more likely to want to build homes in town.<br><br>Will <0> be able to attract more residents this way? We will be watching closely."
"#00406","The Perfect Base"
"#00407","A recent survey revealed that all of the adventurers who visited <0> have built homes there. Many have expressed surprise at the way this little town has convinced these normally nomadic folk to settle down.<br><br>We asked one adventurer about his decision to move there. ""They've got a wealth of facilities, plus the highest quality arms and armor. What more does an adventurer need?"" he said with a smile as he headed off to hunt monsters."
"#00408","Homebodies"
"#00409","Do your adventurers do nothing but lie around the house? Do you wish they'd get out there and actually fight some monsters? We've managed to determine the main reason that some adventurers fail to live up to expectations.<br><br>Each adventurer has a ""Work"" attribute that represents how hard they are willing to work to improve the town. The higher it is, the more motivated they are to fight monsters.<br><br>You can help motivate them by giving them items or even awarding medals at the end of the year. Try it with one of your homebodies today!"
"#00410","First Star Rating"
"#00411","We have been following the progress of <0> with interest and are happy to report that the town has received its first star rating. Town representatives were overjoyed at the news, which comes so quickly after their change in management.<br><br>""This just goes to show that our efforts to create a comfortable environment for adventurers have paid off,"" said the mayor. ""But this is only the first step. We'll keep working hard!""<br><br>Indeed, we hope this is just the first of many victories for <0>."
"#00412","3-Star Rating"
"#00413","We have just learned that <0>, the outpost town that we have been following with interest since its change in management, has received a coveted 3-star rating from the Adventurers Guild.<br><br>The town's many facilities and growing population have attracted attention from the surrounding area, even causing some mayors to look to <0> for advice on how to turn their own towns around. We hope things continue to go well for <0>."
"#00414","5 Stars"
"#00415","We have just received word that <0> has received a 5-star rating--the highest rating conferred by the Adventurers Guild. Upon hearing the news, the residents of the town began dancing in the streets.<br><br>""To think that our quiet little town in the middle of nowhere could receive such an honor... It's unbelievable!"" said the mayor, sitting in the empty meeting hall after the celebration had ended.<br><br>Well done, mayor. Well done."
"#00416","Combat School"
"#00417","<0> has been making some impressive additions recently, including a Combat School.<br><br>""Once I swing my sword 1,000 more times, I should be ready to try it on a real monster!"" said one student who was recuperating from muscle pain.<br><br>We wonder what <0> has in store next."
"#00418","Magical Research"
"#00419","Mages are no strangers to <0>, and now a Magic Lab has been built there.<br><br>""First we have students read the Magicus Horribilus, also known as the 'Mage's Bible,'"" said the school's headmaster. ""Then we have them move on to simple charms and enchantments. They should be ready to fight real monsters in a few short decades.""<br><br>We expect that many more aspiring mages will be visiting <0> in the future."
"#00420","=#00320"
"#00421","A witch's house made of gingerbread has been built (or baked?) in <0>.<br><br>""We've asked the wicked witch to retire so that people feel more at ease using it. We've opened it up to anyone who wants to come and have a bit of gingerbread,"" said the manager with a smile, taking a large bite out of a wall.<br><br>Just don't forget to brush afterward!"
"#00422","Casino Crazy"
"#00423","The town of <0> now features a casino, attracting gambling adventurers from miles around.<br><br>""If I fight some red monsters today, I think I'll put all of my money on red!"" said one adventurer setting out on an expedition. Such comments are frequently heard lately, as the casino has already become an integral part of the town.<br><br>We just hope adventurers don't forget what they're there for: fighting monsters!"
"#00424","Museum Piece"
"#00425","The development in <0> is showing no signs of slowing, as this time the town adds a museum.<br><br>""Now adventurers can hone their minds as well as their sword arms,"" said the new curator proudly.<br><br>The new facility includes exhibits of ancient scrolls and dinosaur bones. ""I'm going to bring the bones from the giant boar I ate last night,"" declared one adventurer, perhaps misunderstanding the purpose of a museum.<br><br>Stay tuned for all the latest <0> news!"
"#00426","Great Sword"
"#00427","Everyone seems to be talking about <0> these days, and that's not likely to change now that a legendary great sword has been discovered there. The weapon, which many thought to be nothing more than a myth, was found in the hands of the king.<br><br>""I had no idea that it was a famous sword. I've just been using it to cut bread. Sorry!"" <br><br>Now the sword will be available to adventurers. We wonder who will be the first to use it."
"#00428","A Fierce Enemy"
"#00429","Dragofsky, head of the infamous Dragon family, has been defeated at last.<br><br>The fact that the brave adventurers responsible were able to defeat an enemy many times their size has been the talk of the monster hunting community.<br><br>There was a brief kerfuffle, however, when about five different adventurers insisted that they were the ones to strike the finishing blow."
"#00430","A Mage Arrives"
"#00431","<0> has rapidly become a mecca for adventurers, and now it has attracted a mage.<br><br>""This guy showed up mumbling something and waving his hands around,"" said one adventurer. ""I thought he was crazy, but it turns out he's just a mage. He still seems kind of crazy, though...""<br><br>Since hearing that some jobs would allow them to use magic, the number of adventurers walking around mumbling and waving their hands has greatly increased."
"#00432","Bubble Bubble..."
"#00433","<0> has recently added a magic cauldron to the town. Items found on quests or in shops can be placed in the cauldron to store up Magic Points, converting them into rare items or facilities.<br><br>We visited in hopes of glimpsing the moment of transmutation but ended up falling asleep just beforehand. With luck, we'll catch it next time."
"#00434","1,000 Popularity"
"#00435","According to our calculations, the Popularity of <0> has reached 1,000. We visited the town to get the reactions of the residents. ""Oh, really? I had no idea,"" said one adventurer. ""I bet it's all thanks to me, right? Heh.""<br><br>Congratulations. We hope the town will continue growing and attracting new adventurers."
"#00436","3,000 Popularity"
"#00437","Amazingly, the town of <0> has reached a Popularity of 3,000. Even the most optimistic of our editors were surprised at the speed with which the town has grown.<br><br>We wasted no time visiting the town to convey the news to the mayor's assistant. She was eating lunch and promptly dropped her ice cream sundae in surprise. We were later invoiced for it but were happy to pay."
"#00438","5,000 Popularity"
"#00439","The town of <0> has reached a Popularity of 5,000. The editor in charge of calculating the totals couldn't believe it at first, and other towns nearby have also expressed their surprise. We sent an undercover reporter to the town to try to determine the secret of their success.<br><br>""It has an abundance of well chosen facilities. And don't forget the presents! I can certainly understand why people like it there,"" he said upon his return, his arms piled high with gifts.<br><br>Unfortunately, our undercover reporting was exposed when the reporter couldn't help sending a ""thank you"" card from our editorial offices..."
"#00440","10,000 Popularity"
"#00441","When we discovered that <0> had reached 10,000 Popularity, a cheer went up throughout our editorial offices. Asked for comment, the mayor said, ""It's hard to put my feelings into words. We've had a lot of laughter and tears, but I have to give my thanks to all of the adventurers who have helped us. But we still have work to do."" The mayor blinked back tears, clearly overcome with emotion.<br><br>Congratulations!"
"#00442","20,000 Popularity"
"#00443","We have just learned that <0> has achieved an unprecedented 20,000 Popularity. The editor performing the calculation initially thought there had been some sort of mistake, but if any town can do it, <0> can.<br><br>The town has attracted attention not only in the immediate area but throughout the world, keeping it at the top of every ""most admired town"" list.<br><br>We asked the mayor for comment. ""It doesn't matter how big or small your town is; you just have to work hard, day after day. Eventually your time will come. I'm living proof of that.""<br><br>Congratulations on this amazing achievement!"
"#00444","10th Anniversary"
"#00445","Ten years have passed since the rejuvenation of <0>. The mayor said a few words of appreciation at a small party attended by the town's leaders and adventurers. ""It's thanks to all of you that we've come this far. Let's keep working to bring more adventurers here.""<br><br>We look forward to seeing what happens in the coming years."
"#00446","20th Anniversary"
"#00447","Twenty years have passed since the rejuvenation of <0>. The mayor spoke briefly at a large party attended by adventurers, town leaders, and other local luminaries, seemingly overcome by emotion. ""Thank you. I will never forget how I feel tonight.""<br><br>We look forward to seeing what happens in the coming years."
"#00448","50th Anniversary"
"#00449","Today marks the 50th anniversary of <0>! While the town started out modestly, this bustling burg is now at the top of every adventurer's list.<br><br>A grand party was held in honor of the occasion, where a small band performed a song composed by none other than the town's mayor.<br><br>""It should go without saaaying ♪<br>Thank you for plaaaying ♪<br>But this isn't the eeend ♪<br>We'll meet agaaaain...someday ♪<br>Goodbye and good luck!"""
"#00450","Swamp Exploration"
"#00451","Swamp"
"#00452","Grotto Exploration"
"#00453","Grotto"
"#00454","Cave Exploration"
"#00455","Cave"
"#00456","Spooky Woods Exploration"
"#00457","Spooky Woods"
"#00458","Venomous Swamp"
"#00459","Large Grotto"
"#00460","Monument Investigation"
"#00461","Historic(?) Monument"
"#00462","Gloomy Cave"
"#00463","Deep Cave Exploration"
"#00464","Yawning Cave"
"#00465","Haunted Spot Exploration"
"#00466","Haunted Spot"
"#00467","Ruins Exploration"
"#00468","Ominous Ruins"
"#00469","Stone Statue Exploration"
"#00470","Stone Statue"
"#00471","Stone Statue Investigation"
"#00472","Old Palace Exploration"
"#00473","Old Palace"
"#00474","Volcano Exploration"
"#00475","Dangerous Volcano"
"#00476","Tower Exploration"
"#00477","Enigmatic Building"
"#00478","Fight the Monster Mob"
"#00479","Monster Mob"
"#00480","Defeat the Monster Army"
"#00481","Fight Balbo"
"#00482","Balbo Mob"
"#00483","Mozar Outbreak"
"#00484","Mozar Mob"
"#00485","Kakakari Outbreak"
"#00486","Kakakari Mob"
"#00487","Pow-Pow Outbreak"
"#00488","Pow-Pow Mob"
"#00489","Fight Draggo"
"#00490","Rampaging Draggo"
"#00491","Defeat the Monster Party"
"#00492","Mush-Roo Outbreak"
"#00493","Mush-Roo Mob"
"#00494","Orblob Outbreak"
"#00495","Orblob Mob"
"#00496","Mojo-Jobo Outbreak"
"#00497","Mojo-Jobo Mob"
"#00498","Crabkin Outbreak"
"#00499","Crabkin Mob"
"#00500","Maskoro Outbreak"
"#00501","Maskoro Mob"
"#00502","Fight Dragga"
"#00503","Rampaging Dragga"
"#00504","Defeat the Monster Team"
"#00505","Banshetta Outbreak"
"#00506","Banshetta Mob"
"#00507","Sparkee Outbreak"
"#00508","Sparkee Mob"
"#00509","Bilbo Outbreak"
"#00510","Bilbo Mob"
"#00511","Death Fairy Outbreak"
"#00512","Death Fairy Mob"
"#00513","Loxo Outbreak"
"#00514","Loxo Mob"
"#00515","Fight Dragtoise"
"#00516","Rampaging Dragtoise"
"#00517","Defeat the Monster Unit"
"#00518","Slabby Outbreak"
"#00519","Slabby Mob"
"#00520","Kingclick Outbreak"
"#00521","Kingclick Mob"
"#00522","Arbon Outbreak"
"#00523","Arbon Mob"
"#00524","Targ Outbreak"
"#00525","Targ Mob"
"#00526","Pellpo Outbreak"
"#00527","Pellpo Mob"
"#00528","Fight Dragtwins"
"#00529","Rampaging Dragtwins"
"#00530","Fight the Monster Union"
"#00531","Kappton Outbreak"
"#00532","Kappton Mob"
"#00533","Moledo Outbreak"
"#00534","Moledo Mob"
"#00535","Shrood Outbreak"
"#00536","Shrood Mob"
"#00537","Hatskee Outbreak"
"#00538","Hatskee Mob"
"#00539","Simibot Outbreak"
"#00540","Simibot Mob"
"#00541","Bramblee Outbreak"
"#00542","Bramblee Mob"
"#00543","Fight Magic"
"#00544","Rampaging Magic"
"#00545","Fight Monster Alliance"
"#00546","Mothrad Outbreak"
"#00547","Mothrad Mob"
"#00548","Pegasee Outbreak"
"#00549","Pegasee Mob"
"#00550","Boxobot Outbreak"
"#00551","Boxobot Mob"
"#00552","Devvino Outbreak"
"#00553","Devvino Mob"
"#00554","Draggi Outbreak"
"#00555","Draggi Mob"
"#00556","=#00396"
"#00557","Rampaging Dragofsky"
"#00558","Quit"
"#00559","Back"
"#00560","Save"
"#00561","Menu"
"#00562","Site"
"#00563","Switch"
"#00564","Info"
"#00565","Follow"
"#00566","Rotate"
"#00567","Cancel"
"#00568","Job"
"#00569","Start"
"#00570","Well done. <0> years have now passed. This ends the first part of the game."
,"Your Clear Points will now be calculated."
"#00571","Total Clear Points:<br><0>"
,"Congratulations! You beat your highest score!"
,"Try for an even higher score next time!"
"#00572","Total Clear Points:<br><0>"
,"Too bad. You didn't beat your highest score!"
,"Try for an even higher score next time!"
"#00573","From this point on, your high score won't change."
,"But keep playing for as long as you like!"
,"We hope you enjoy yourself!"
"#00574","Hello."
,"I'll be your assistant. I look forward to working with you!"
,"Lots of adventurers visit this outpost town."
,"But recent monster attacks have really put the brakes on the town's development..."
,"We need to turn this into a 5-star town that any adventurer worth his salt will want to visit!"
,"First, select ""Build"" from the menu and build a shop."
"#00575","<0> adventurers are taking part. I can't wait to see the results!"
"#00576","<0> adventurers are taking part in your first expedition."
,"I'm sure they'll bring back lots of treasure! I can't wait!"
"#00577","Thanks for your business."
"#00578","You don't have enough money."
"#00579","You don't have enough Town Points."
"#00580","There's nothing to sell."
"#00581","You don't have any items on hand."
"#00582","You don't have any items."
"#00583","There isn't anyone wanting to move in right now... Try raising adventurer Satisfaction to attract new residents!"
