"@title","English"
"#00364","/This time, "
"#00365","while <0> was high, it was a bit low overall."
"#00366","<0> was pretty high. Nice job!"
"#00367","<0> was high. It looks promising!"
"#00368","<0> was quite high. We should get a good score!"
"#00369","/The combination you chose was so good that we should get a big boost to sales."
"#00370","/That combination wasn't the greatest. It might hurt our sales..."
"#00371","/I'm a little worried about whether people will accept such an unusual combination."
"#00372","Online Ranking"
"#00373","=#00111"
"#00374","Saving Game..."
"#00375","Overwrite the current\nsave data?"
"#00376","Delete the current save\ndata?"
"#00377","Save Complete."
"#00378","Save Failed."
"#00379","You don't have any offers at the moment..."
"#00380","Here you can view the various offers that have come to the studio. Try taking on a subcontracting job if you're low on funds."
"#00381","High scores are available in the full version of the game!"
"#00382","<0> is currently in production. Please wait until it is complete."
"#00383","Here you can see your studio's characters. Select an empty slot to create a new character."
"#00384","Select an empty slot to create your own original character!"
"#00385","You have no staff members."
"#00386","<0> is currently in progress. Please wait until recruitment is complete."
"#00387","We have not yet completed any shows."
"#00388","We don't have any staff members! You'd better hurry up and hire some!"
"#00389","Display studio staff members."
"#00390","Who would you like to hire?"
"#00391","You have reached the maximum number of staff members. To hire <0>, you will need to dismiss someone else./Who would you like to dismiss?"
"#00392","I'm sorry, but I'm just beat. I don't think I can do my best.../"
"#00393","I'm worried that our viewers may get tired of the same setting.../"
"#00394","Don't you think our viewers might get tired of seeing the same theme...?/"
"#00395","My pleasure. "
"#00396","It's my turn at last! "
"#00397","You want me to direct? "
"#00398","I was just wanting to direct a show with a <0> setting./"
"#00399","The setting is <0>? Just like that famous anime.../"
"#00400","I can't wait to direct a show with a <0> setting./"
"#00401","I've been collecting info about a possible <0> setting since last week!/"
"#00402","I'll work hard as the <0> to make sure this show has top-notch artwork!"
"#00403","I'll stake my reputation as a <0> that this show will have a great story!"
"#00404","As a <0>, it's my mission to make sure that this show has fantastic music!"
"#00405","I'm a <0>, so I'm not sure how good of a director I'll be, but I'll do my best!"
"#00406","I'll make a well-balanced show that any <0> could be proud of!"
"#00407","As a <0>, I'll try and make a well-balanced show that will help us with merchandising!"
"#00408","I'll use my experience as a <0> to make the most amazing anime the world has ever seen!"
"#00409","You can't dismiss your last staff member..."
"#00410","That staff member has already reached maximum level as a <0>!/You can use the Job Lab to have them change jobs."
"#00411","You don't have enough Production Points..."
"#00412","You can't broadcast until it is complete."
"#00413","A show with a <0> setting, about "
"#00414"," and "
"#00415","? And who should the director be?"
"#00416","We now have broadcast rights for <0>!"
"#00417","You delivered the final product and received <0>!"
"#00418","/You also received <0> Production Points."
"#00419","The number of available stations has increased. That should help boost our viewership!"
"#00420","Move your studio to a new location? <0>"
"#00421","You cancelled production... Your staff has suddenly lost motivation."
"#00422","You retired <0>./You received income equal to half of the market value: <0>!"
"#00423","That's too bad.../I've still got so many ideas that I'd like work on. Maybe I'll use them at my new employer... Goodbye."
"#00424","That's a shame. Maybe I can keep making anime on my own./At least until my savings give out..."
"#00425","Goodbye. I was happy here and planned to stay until I retired, but.../You never know what'll happen in life. I'll try and bounce back, somehow..."
"#00426","Hello. Thank you for considering buying airtime on our station./We were quite excited to hear that <0> might be involved./I hope you'll make a show that we can all be proud of. We're looking forward to it."
"#00427","<0> removed."
"#00428","<0> added."
"#00429","After using the <0>, you got <1> Production Points!"
"#00430","Everyone is refreshed and their stamina has been refilled!"
"#00431","You just leveled up a staff member./When a staff member's job level goes up, they can sometimes discover new settings for your shows!/But their salary will also go up, so don't make them level up too fast, or you'll run out of money!"
"#00432","I-I'm exhausted... Please let me rest a bit..."
"#00433","Theme discovered: <0>"
"#00434","Thanks to that training, you were able to discover a new theme for your shows!/Depending on the combination of job level and training, you will sometimes discover new themes."
"#00435","Show Name"
"#00436","I had high hopes for <0>'s first show, but their technique still needs work. However, the main character was appealing and the setting and themes were well thought out, so the future looks bright for this fledgling studio!"
"#00437","This is show #<1> for <0>. "
"#00438","They used a <0> setting and they featured "
"#00439","<0> "
"#00440"," and <0>"
"#00441",". I think it turned out rather well overall, and I wish them luck in their future efforts."
"#00442","<0> and <1>. | I think it turned out rather well overall, and I wish them luck in their future efforts."
"#00443","<0>. | I think it turned out rather well overall, and I wish them luck in their future efforts."
"#00444","Today I want to talk about <1> from <0>. "
"#00445","The story had a <0> setting, and the main character "
"#00446","<0> was very good. "
"#00447","The story was about <0> "
"#00448","."
"#00449","The story was about <0> and <1>."
"#00450","The story was about <0>."
"#00451","|This show's themes were rather ordinary. Maybe they can try a different combination next time."
"#00452","|This show's themes were pretty good. I hope they'll try some surprising combinations in the future."
"#00453","|The setting and theme matched perfectly! No complaints there!"
"#00454","|The setting and theme may not have been the best match. Maybe they should rethink that next time."
"#00455","|The setting and theme didn't go well together at all. I hope they try a better combination next time."
"#00456","|The theme was a little unique, but I enjoyed it. Still, maybe they should choose a combination that more people can enjoy."
"#00457","Studio Name"
"#00458","Favorite Anime"
"#00459","The script is finished--it's time to start animation!"
"#00460","This sounds like a promising concept! I bet it will be popular!"
"#00461","This feels like a masterpiece in the making! I can't wait!"
"#00462","Hmm... I'm not sure about this one. I guess it could go either way."
"#00463","I'm not sure about this concept at all... I'm worried how it will turn out."
"#00464","That's a unique concept! If everything goes well, it may become a hit!"
"#00465","Motion capture active! Visuals +<0>"
"#00466","Work station active! Quality +<0>"
"#00467","<0> has leveled up!"
"#00468","/On the next screen, you will allocate points to your character's personality./A character's personality is very important if they are to be popular. Think about how you will use them in the future."
"#00469","You have moved to a <0> studio!/The maximum number of staff and rented facilities has increased!"
"#00470","Too bad. It was a nice property. It's probably already sold./If you decide you want to move, be sure to give me a call./I look forward to seeing more of your shows."
"#00471","Hello. I am a(n) <0>."
"#00472","/We just love the <1> of your character <0>. In fact..."
"#00473","/We hope you will help us make this come true."
"#00474","That was so refreshing! I feel like I can really concentrate on my work now!"
"#00475","My fatigue just melted away! I'm going to work my hardest to finish up this show!"
"#00476","Thank you! I'm so glad to work at such an awesome company!/I'll do my best to make good shows from now on!"
"#00477","Ah... Heavenly... My stamina is completely replenished. I can feel ideas for our next project coming already!"
"#00478","The ad didn't have any effect... I don't think this kind of ad will be of much use getting new fans./Try some other methods and I'm sure we can expand our fan base!"
"#00479","You have to select at least one theme."
"#00480","You can select up to two themes. If you want to select other themes, you must deselect something."
"#00481","""<0>"" advertising performed."
"#00482","You provided materials for the <0> offer!"
"#00483","We are currently producing a show. Subcontracting will have to wait until it's finished."
"#00484","We're currently working on the <0> subcontracting job. Please wait until it's finished."
"#00485","We got the <0> subcontracting job. Let's do our best!"
"#00486","You can't retire the character that is in the show currently being produced."
"#00487","You can't retire your last character."
"#00488","To create a new character, you must have a character designer on your staff./Either hire one or have one of your staff members change jobs."
"#00489","Want to create a new character? Choose a design and then give it a name."
"#00490","Character #<0>"
"#00491","Our <0> fans seem to be decreasing..."
"#00492","Our <0> fans are on the rise!"
"#00493","Thank you! My new desk will really help my work!"
"#00494","Thank you! My new chair will let me concentrate on my work!"
"#00495","I'll use the ""<0>"" recruitment method. I'm sure we'll find some talented staff soon!"
"#00496","Start Recruiting"
"#00497","<0> came in #<1> "
"#00498","in the <0> rankings!"
"#00499","/The character's market value has increased."
"#00500","It looks like we didn't have any characters in the top 5... Let's keep trying, though!"
"#00501","None of our characters placed in the rankings yet./Anime character popularity rankings are based on online surveys./Let's try to make characters that will place in each of the rankings!"
"#00502","Character Name"
"#00503","Who do you want to put in charge? You can only choose character designers."
"#00504","Thank you! I'll do my best as a <0> from this point on!"
"#00505","<0> Changed Jobs"
"#00506","You don't have enough Production Points to make the attempt..."
"#00507","You don't have enough money to make the attempt..."
"#00508","Thank you for this chance."
"#00509","Thank you. I'm quite happy with the work I did."
"#00510","|I can't wait to see how the show turns out!"
"#00511","Oh dear... That didn't go as I had planned at all... I'll work extra hard from now on!/I'm sorry..."
"#00512","I was sooo close! But it just didn't work out./I'll try harder next time."
"#00513","I'm sorry! I'll make this up to you somehow!"
"#00514","This show is officially in the Hall of Fame! It should get some impressive ratings!"
"#00515","That show was one step away from being in the Hall of Fame! A score like that should boost our viewership!"
"#00516","That's a pretty high score! Let's try to make it into the Hall of Fame next time!"
"#00517","Not a bad score! I wonder how it will affect our viewership."
"#00518","Not a fantastic score, but with some advertising we may be able to boost the ratings a bit..."
"#00519","That's kind of a low score... Well, it's just one reviewer's opinion. Let's just broadcast it and see what happens!"
"#00520","That's kind of a low score... It might affect our viewers./I hope our anime will catch on though!"
"#00521","That's not a great score...Try training your staff members or rethinking your show's concepts to get more points!"
"#00522","You've still got points left."
"#00523","This character's appeal has increased. We may get more merchandising offers."
"#00524","Your new character, <0>, has been added to your character roster!"
"#00525","Happy image test!"
"#00526","Sad image test..."
"#00527","This is issue 0 of Inside Anime magazine."
"#00528","This is a letter from a hardcore fan."
"#00529","You moved to a <0> office!/You can now hire more staff and have more rented facilities!"
"#00530","Let's start designing your character. Choose a head and body."
"#00531","The <0> setting, huh...?"
"#00532","Well, that's about it."
"#00533","Let's try this!"
"#00534","<0> is the only theme..."
"#00535","<0> and <1>..."
"#00536","This is an interesting theme!"
"#00537","This theme's... Tricky..."
"#00538","If the theme is <0>..."
"#00539","This story could work."
"#00540","The main character appears..."
"#00541","Hey, that's a good idea!"
"#00542","If I just do this...!"
"#00543","Now I just need to add this."
"#00544","Just a little more!"
"#00545","Ah! That's a great idea!"
"#00546","This may be a masterpiece!"
"#00547","*scribble, scribble, scribble*"
"#00548","A dashing entrance..."
"#00549","Starts with a struggle..."
"#00550","A scene from daily life..."
"#00551","First, a secret location..."
"#00552","Jumping around the screen..."
"#00553","Showing off bravery!"
"#00554","Tells a few light jokes..."
"#00555","And then the big punch line!"
"#00556","Slice-of-life scenes."
"#00557","What a cheerful smile!"
"#00558","A captivating, shy smile."
"#00559","A charming smile!"
"#00560","Leaves with much pathos."
"#00561","An intriguing glance..."
"#00562","Vanishes off the screen."
"#00563","We're right at the ending!"
"#00564","Squeezing in more action..."
"#00565","Close-up and a cool pose."
"#00566","Story picks up pace after CMs."
"#00567","Getting a bit frightened there."
"#00568","A serious tearjerker scene..."
"#00569","Facing a struggle bravely..."
"#00570","Says a few cold-hearted lines."
"#00571","That'll win over the audience!"
"#00572","And then the climax!"
"#00573","Do a little bit more!"
"#00574","And now the big scene!"
"#00575","A gallant pose for the ending!"
"#00576","Have the audience in stitches!"
"#00577","Leave them wanting more!"
"#00578","Pose with a loveable smile!"
"#00579","A totally unexpected twist!"
"#00580","That wraps it up nicely."
"#00581","That's about it this time."
"#00582","This is my magnum opus!"
"#00583","We've got <0> great scenes!"
"#00584","<0> of those scenes are gold!"
"#00585","It's got <0> highlights!"
"#00586","Whew! That was amazing!"
"#00587","They're gonna love this one!"
"#00588","Tutorial "
"#00589","Anime Studio Story Lite"
"#00590","Anime Studio Story"
"#00591","   In this simulation game,"
"#00592","you play the president of a"
"#00593","studio that produces anime."
"#00594","   Try to make popular shows"
"#00595","and characters, and eventually"
"#00596","win the Anime Awards Grand"
"#00597","Prize!"
"#00598","▼Game Flow"
"#00599","First, try hiring staff. You"
"#00600","can earn money from the shows"
"#00601","you make, but first you may"
"#00602","want to do some subcotracting"
"#00603","work to train your staff members"
"#00604","while saving up."
"#00605","▼Production Points"
"#00606","The number at the top right of"
"#00607","the screen shows your Production"
"#00608","Points. You can earn them by"
"#00609","creating shows or correcting"
"#00610","poor quality scenes. They are"
"#00611","used for leveling up staff"
"#00612","and for various challenges."
"#00613","▼Offers"
"#00614","Things like subcontracting"
"#00615","jobs and merchandising offers"
"#00616","are added here. Use them to"
"#00617","get some extra income."
"#00618","▼Creating Shows 1"
"#00619","First, select the station"
"#00620","to broadcast on, the setting"
"#00621","for the show, and the theme or"
"#00622","themes to use. Certain"
"#00623","combinations can boost a"
"#00624","show's popularity."
"#00625","=MID(#00618,1,-1)&'2'"
"#00626","As the production begins,"
"#00627","choose the main character."
"#00628","Your characters' personalities"
"#00629","will change depending on the"
"#00630","show, and may affect the"
"#00631","merchandising offers you get."
"#00632","▼Unlocking New Settings"
"#00633","As your staff go up in job"
"#00634","level, you will discover new"
"#00635","settings for your shows."
"#00636","▼Unlocking New Themes"
"#00637","Depending on the kind of"
"#00638","training you give your staff"
"#00639","and the jobs they have, you"
"#00640","may discover new themes."
"#00641","▼Show Stats 1"
"#00642","The shows you produce will"
"#00643","have various stats. A good"
"#00644","story will help boost"
"#00645","popularity, while good visuals"
"#00646","will attract attention from"
"#00647","hardcore anime fans."
"#00648","=MID(#00641,1,-1)&'2'"
"#00649","Poor quality scenes can cause"
"#00650","fan complaints. You can"
"#00651","edit out such scenes, but"
"#00652","you can also choose to"
"#00653","broadcast without correcting"
"#00654","them all."
"#00655","▼Leveling Up Staff"
"#00656","You can use Production Points"
"#00657","to level up staff members."
"#00658","This increases their overall"
"#00659","abilities and may lead to the"
"#00660","discovery of new settings, but"
"#00661","it also increases their salary."
"#00662","▼Staff Stats 1"
"#00663","■Drawing"
"#00664","A basic stat needed for anime"
"#00665","production. Higher drawing"
"#00666","ability will result in better"
"#00667","shows and higher ratings."
"#00668","=MID(#00662,1,-1)&'2'"
"#00669","■Writing"
"#00670","Writing can help you discover"
"#00671","more Production Points and"
"#00672","help a staff member write a"
"#00673","great story when assigned to"
"#00674","direct a show."
"#00675","=MID(#00662,1,-1)&'3'"
"#00676","■Taste, Sound"
"#00677","These influence a show's"
"#00678","visuals and music."
"#00679","■Stamina"
