"@title","English"
"#00528","Sharp Knife"
"#00529","Stock Pot"
"#00530","Tablet"
"#00531","Handkerchief"
"#00532","+Sat./stam./dex/cooking"
"#00533","Fancy Wallet"
"#00534","+Sat./stam./spd./serv."
"#00535","Cook Uniform"
"#00536","Boosts all stats."
"#00537","Kairobot Form"
"#00538","Sally Prin Form"
"#00539","Wairobot Form"
"#00540","Chimpan Z Form"
"#00541","Bearington Form"
"#00542","Ackbar Form"
"#00543","Usami Form"
"#00544","Pumpkin Form"
"#00545","Koala Form"
"#00546","Panda Form"
"#00547","Sweetener"
"#00548","Grain"
"#00549","Eggs & Milk"
"#00550","Salad Oil"
"#00551","Vegetables"
"#00552","Meat"
"#00553","Seasonings"
"#00554","Hot Spices"
"#00555","Seafood"
"#00556","Fruit Basket"
"#00557","Sticky Notes"
"#00558","Paper"
"#00559","Celeb Photo"
"#00560","Kid's Sketch"
"#00561","Old Notebook"
"#00562","Timetable"
"#00563","Gift Wrap"
"#00564","Parchment"
"#00565","Picture Book"
"#00566","Sports DVD"
"#00567","Antiques Guide"
"#00568","Game cartridge"
"#00569","CD Case"
"#00570","USB Drive"
"#00571","E-money Card"
"#00572","Wi-Fi Card"
"#00573","Soft Cloth"
"#00574","Strong Cloth"
"#00575","Bright Cloth"
"#00576","Cool Cloth"
"#00577","Leather"
"#00578","Denim"
"#00579","Rare Metals"
"#00580","Waterproofing"
"#00581","Atlas"
"#00582","Travel Book"
"#00583","History Info"
"#00584","Ancient Info"
"#00585","Future Info"
"#00586","Mystery Drug"
"#00587","Mystery Patch"
"#00588","Mystery Salve"
"#00589","Recipe Book"
"#00590","Asian Cooking"
"#00591","Street Cooking"
"#00592","Adv. Sewing"
"#00593","Adv. Baking"
"#00594","Game Lore"
"#00595","Book Sales"
"#00596","Bread History"
"#00597","Style Journal"
"#00598","Bakery Journal"
"#00599","Juice Journal"
"#00600","Museum Journal"
"#00601","Ramen Journal"
"#00602","Street Journal"
"#00603","<co=0066cc>★★Biz Builder Delux★★</co><br>Manage your dream store!<br>   In this simulation game, you manage a store and try to make it the best in the country! You'll even find yourself giving advice to the mayor as you do your best to help your store and the town grow."
,"▼Game Flow<br>First, hire some staff and place furnishings in your store to get ready for the grand opening. Research the products you're selling to raise their prices--and your profits!"
,"▼Your Store's Reputation<br>As you place different furnishings and advertise your store, its reputation will increase, attracting more customers. Remember to refer to the Management Guide for tips on what you should focus on."
,"▼Store Furnishings<br>""Appeal"" helps to attract customers, while ""quality"" helps to satisfy them, making it easier to increase their ""satisfaction"" level. Try to place furnishings so their ♪ come in contact with customers."
,"▼Staff Stats<br>Stamina: Consumed when working<br>Speed: Increases movement speed, etc.<br>Dexterity: Boosts restocking and chances to find treasure<br>Service: Makes it easier to satisfy customers<br>Prep: Improves cooking and research"
,"▼Staff Growth Types<br>Staff abilities increase depending on their growth type and number of stars. There are items that allow you to change growth type according to your needs, so you can select a type that will boost ""prep,"" ""stamina"" and so on."
,"▼Furnishing Combos<br>Placing furnishings of the same type next to one another can form a combo, boosting all of their stats. The more furnishings in a combo, the more effective it will be."
,"▼♪ Effects<br>Baskets: Boosts desire to shop<br>Food: Boosts appetite<br>♪: Boosts desire to view<br>★: Slows movement<br>Lightning: Stops movement<br>?: Returns to entrance"
,"▼Your Customers<br>When customers spend a lot of money and are exposed to many ♪, the gauge at their feet will go down, indicating that they are becoming more satisfied. When it reaches 0, they will sometimes leave a present or heart in your store."
,"▼Customer Desire Gauge<br>The arrow gauge displayed for some customers acts as a barometer of their desire. If they are exposed to many ♪, the gauge will fill up and they will buy a lot of products before leaving."
,"▼Customer Smile Icon<br>Customers who are exposed to many ♪ will have a smile icon displayed over their head, increasing their desire to buy things. They also get XP when checking out, which can increase future purchases."
,"▼Movement of Passersby<br>In some rare cases, an energetic customer may run very fast. And people who ride bikes can be attracted to your store if you install a bike rack."
,"▼Customer Groups<br>In some cases, you may get groups of customers visiting your store. These have a lot of money and are hard to satisfy, but if you manage to do so, they may leave you many hearts or other bonuses."
,"▼Auras<br>When your staff's satisfaction increases, they may trigger an aura, temporarily boosting their stats. When customers are exposed to many ♪ they may also get an aura, increasing the amount they purchase."
,"▼Hearts & Gift Boxes<br>When customers use your store until their ""wallet"" is empty, they will become satisfied and may leave behind items like hearts or presents. Some kinds of stores make this easier than others."
,"▼Management Goods<br>These goods can have effects like increasing shelf capacity or allowing you to hold a sale, and can really affect the management of your store. You'll want to use as many as you can."
,"▼Research<br>Research uses upgrade items and is performed when the store closes at the end of the month. This can help boost your products' prices. And depending on the items you choose, you may discover new products!"
,"▼Powering Up<br>You can also use upgrade items to power up the stats of your staff or their equipment. If you place them in the cart in the order L⇒M⇒S, you can get a bonus. If you increase the size of your cart, you can also get more XP."
,"▼Food Preparation 1<br>Stores that serve food must prepare the food before it can be served to customers. Placing cookware in your back room can help make food preparation easier."
,"▼Food Preparation 2<br>Bakeries must first prepare the products that they put on their shelves. Make sure you have the required cookware in your back room, and that you have the materials you need in your depots."
,"▼Material Depots<br>You need materials to create products, and you need to place depots to store those materials. In some cases, each product may require a different material. Depots are filled each month in the early morning and around 3PM."
,"▼Garbage<br>In some cases, customers will leave garbage behind. Other customers will tend to avoid garbage, so you will want to make sure you have enough staff assigned to clean it up as soon as possible."
,"▼Store Types<br>As you play through the game, you will be able to choose from a variety of store types, such as restaurants or retail. You can choose a new type of store after buying the rights open it."
,"▼Store Characteristics<br>You'll find it easier to get presents when running a restaurant, while it's easier to increase sales at a retail store. You may want to choose which type of store to open depending on the circumstances."
,"▼Cash Registers<br>Retail stores and restaurants have cash registers that customers can use to gain XP. Street stands have no registers, and museums have admission fees which are paid up front."
,"▼The Town<br>The town develops automatically. It's influenced by the mayor's policies, your store, and nearby environment. The types of buildings that are built affect the types of customers who visit your store."
,"▼Consulting the Mayor<br>You can propose to the mayor how to develop the town. This can help the area around your store develop the way you like. If you have extra hearts, be sure to give it a try."
,"▼Elections<br>After around 4 years have passed, a mayoral election will be held. If one of your staff gets elected, you will get even greater connections at the town hall, allowing you to introduce special facilities."
,"▼Lucky Roulette<br>Each time your reputation goes up by 30 points, an event will be triggered. In some cases, this can cause many customers to visit your store!"
,"▼Reputation Rank Ups<br>Each time your reputation increases by 100 points, you will get a special prize. It's easiest to increase your reputation by following the hints in the Management Guide."
,"▼Rival Stores<br>As time passes, you may find that a rival store has moved into town. You will battle your rival, using your sales to chip away at each other's vitality until one of you is defeated. Your furnishings and products affect your store's max vitality."
,"▼New Store Quotas<br>When you open a new store in an area with high land prices, you will be given a sales quota. If you don't meet that amount of sales in your first year, the store will have to close."
,"▼Running Multiple Stores<br>Stores: Up to 3<br>Auto-Pilot Stores: Up to 10<br>Managers: Up to 15<br>Part-timers: Up to 33<br>Do your best to manage your stores with these limits in mind."
,"▼Contests<br>Contests are held in the 4th and 10th months of each year. Staff contests are decided by your staff's stats. Product contests hinge on the amount of product research you have done."
,"▼Annual Reports<br>At the end of each year, you will receive a report on your performance for the year. Your staff's performance will be scored with points. You can also give badges to staff members who have worked particularly hard."
,"▼Replaying the Game<br>At the end of each year, replay data will be saved that can be used to give you a leg up when starting a new game. After the data has been created, go to the title screen and select ""New Game"" to start a new game while carrying forward some of what you achieved in the last play through."
,"▼Game Ending<br>This game has no ending. You can manage your store for as many years as you like."
"#00604","=#00547"
"#00605","=#00358"
"#00606","Fancy Food"
"#00607","Product A"
"#00608","Product B"
"#00609","Game"
"#00610","=#00220"
"#00611","Magazine"
"#00612","Book"
"#00613","Clothes"
"#00614","Fancy Clothes"
"#00615","Souvenir"
"#00616","Rare B"
"#00617","Tax Increase"
"#00618","Ask for a tax increase."
"#00619","Next year's tax income up <co=0066cc><0></co>%. Customers' wallets down <co=dd0806><1></co>%. <co=808080>Tax income goes to town development."
"#00620","Tax Break"
"#00621","Ask for a tax break."
"#00622","Next year's tax income down <co=0066cc><0></co>%. Customers' wallets up <co=dd0806><1></co>%. <co=808080>Wallets affects purchase amounts."
"#00623","Build Houses"
"#00624","Ask for more houses in town."
"#00625","Build <1> immediately. Build chance for housing-type facilities up from <2>% to <co=0066cc><3>%</co>!"
"#00626","Build Factories"
"#00627","Ask that factories be built."
"#00628","Build <1> immediately. Build chance for factory-type facilities up from <2>% to <co=0066cc><3>%</co>!"
"#00629","Build Businesses"
"#00630","Ask that businesses be built."
"#00631","Build <1> immediately. Build chance for business-type facilities up from <2>% to <co=0066cc><3>%</co>!"
"#00632","Build Stores"
"#00633","Ask that stores be built."
"#00634","Build <1> immediately. Build chance for retail facilities up from <2>% to <co=0066cc><3>%</co>!"
"#00635","Build Facilities"
"#00636","Ask for public facilities."
"#00637","Build <1> immediately. Build chance for public facilities up from <2>% to <co=0066cc><3>%</co>!"
"#00638","Conserve Nature"
"#00639","Ask for nature conservation."
"#00640","Increases nature by <1>. Chances of nature increasing go from <2>% to <co=0066cc><3>%</co>!"
"#00641","Build Parks"
"#00642","Ask for more parks in town."
"#00643","Build <1> immediately. Chances of parks being built go from <2>% to <co=0066cc><3>%</co>!"
"#00644","Fewer Houses"
"#00645","Ask for fewer houses."
"#00646","Chances of new house construction go from <0>% to <1>%."
"#00647","Fewer Factories"
"#00648","Ask for fewer factories."
"#00649","Chances of new factory construction go from <0>% to <1>%."
"#00650","Fewer Businesses"
"#00651","Ask for fewer businesses."
"#00652","Chances of new business construction go from <0>% to <1>%."
"#00653","Fewer Stores"
"#00654","Ask for fewer stores."
"#00655","Chances of new store construction go from <0>% to <1>%."
"#00656","Fewer Facilities"
"#00657","Ask for fewer facilities."
"#00658","Chances of new public facility construction go from <0>% to <1>%."
"#00659","Less Nature"
"#00660","Ask for less nature."
"#00661","Chances of nature increasing go from <0>% to <1>%."
"#00662","Fewer Parks"
"#00663","Request fewer parks."
"#00664","Chances of new park construction go from <0>% to <1>%."
"#00665","Population Increase"
"#00666","A plan to boost population."
"#00667","For a limited time, town population will increase more easily."
"#00668","Higher Land Prices"
"#00669","A plan to boost land prices."
"#00670","For a limited time, land prices around your store will go up more easily."
"#00671","Economic Stimulus"
"#00672","Give people more spending money."
"#00673","For a limited time, wallets are increased by <co=0066cc><0></co>%. <co=808080>This affects how much is purchased."
"#00674","Counseling Service"
"#00675","Cheers up residents for a bit."
"#00676","For a limited time, customers will spend more freely and use stores more often."
"#00677","Faster Construction"
"#00678","Speed up town construction."
"#00679","Boosts the speed of facility construction by <co=0066cc><0></co> times."
"#00680","Lv. 3 Housing Permit"
"#00681","Boosts quality of housing."
"#00682","Makes it easier for housing facilities to reach Lv. 3."
"#00683","Lv. 4 Housing Permit"
"#00684","Makes it easier for housing facilities to reach Lv. 4."
"#00685","Lv. 5 Housing Permit"
"#00686","Makes it easier for housing facilities to reach Lv. 5."
"#00687","Lv. 3 Factory Permit"
"#00688","Boosts quality of factories."
"#00689","Makes it easier for factory facilities to reach Lv. 3."
"#00690","Lv. 4 Factory Permit"
"#00691","Makes it easier for factory facilities to reach Lv. 4."
"#00692","Lv. 5 Factory Permit"
"#00693","Makes it easier for factory facilities to reach Lv. 5."
"#00694","Lv. 3 Business Permit"
"#00695","Boosts quality of businesses."
"#00696","Makes it easier for business facilities to reach Lv. 3."
"#00697","Lv. 4 Business Permit"
"#00698","Makes it easier for business facilities to reach Lv. 4."
"#00699","Lv. 5 Business Permit"
"#00700","Makes it easier for business facilities to reach Lv. 5."
"#00701","Lv. 3 Store Permit"
"#00702","Boosts quality of stores."
"#00703","Makes it easier for store facilities to reach Lv. 3."
"#00704","Lv. 4 Store Permit"
"#00705","Makes it easier for store facilities to reach Lv. 4."
"#00706","Lv. 5 Store Permit"
"#00707","Makes it easier for store facilities to reach Lv. 5."
"#00708","Fishing Camp"
"#00709","Consider a fishing pond."
"#00710","Propose a facility that can be introduced to town."
"#00711","Strike It Rich"
"#00712","Consider a lottery."
"#00713","Silver Screen"
"#00714","Consider a cinema."
"#00715","Holy Ground"
"#00716","Consider a temple."
"#00717","Fit & Healthy"
"#00718","Consider a sports field."
"#00719","Checking In?"
"#00720","Consider a hotel."
"#00721","Bank On It"
"#00722","Consider a bank."
"#00723","Tourist Trap"
"#00724","Consider a castle."
"#00725","Top Tower"
"#00726","Consider a radio tower."
"#00727","World Traveler"
"#00728","Consider an airport."
"#00729","Zoo Keeper"
"#00730","Consider a zoo."
"#00731","Big Attraction"
"#00732","Consider an amusement park."
"#00733","Teacher's Pet"
"#00734","Consider a school."
"#00735","Sportlympics"
"#00736","=#00735"
"#00737","Consider Sportlympics."
"#00738","Host the Sportlympics. Chance of success: <1>%. Requires a sports field."
"#00739","Karate Tournament"
"#00740","=#00739"
"#00741","Consider a karate tournament."
"#00742","Host a karate tournament. Chance of success: <1>%. Requires an international airport."
"#00743","Pop Concert"
"#00744","=#00743"
"#00745","Consider a pop concert."
"#00746","Host a Sailor Twift concert. Chance of success: <1>%. Requires a castle."
"#00747","Soccer Tournament"
"#00748","=#00747"
"#00749","Consider a soccer tournament."
"#00750","Host a world soccer tournament. Chance of success: <1>%. Requires a sports field."
"#00751","Baseball Tournament"
"#00752","=#00751"
"#00753","Consider a baseball tournament."
"#00754","Host a baseball tournament. Chance of success: <1>%. Requires an international airport."
"#00755","Cosplay Convention"
"#00756","=#00755"
"#00757","Consider a cosplay convention."
"#00758","Host a cosplay convention. Chance of success: <1>%. Requires a sports field."
"#00759","Full Refill Card Set"
"#00760","Nap Card Set"
