"@title","English"
"#00653","Special Combo"
"#00654","Workaholic Combo"
"#00655","Consortium Combo"
"#00656","Lunch-Break Combo"
"#00657","Telecom Combo"
"#00658","Cheap Lunch Combo"
"#00659","Family Sunday Combo"
"#00660","Pet Combo"
"#00661","Tourist Spot Combo"
"#00662","Money Drain Combo"
"#00663","Never-Lost Combo"
"#00664","Passing-by Combo"
"#00665","Kairo Combo"
"#00666","TV Combo"
"#00667","Aqua Combo"
"#00668","Teachers Combo"
"#00669","Bikers Combo"
"#00670","Cyclists Combo"
"#00671","Farm Lunch Combo"
"#00672","Tranquil Combo"
"#00673","Alpine Bread Combo"
"#00674","Live Gig Combo"
"#00675","Biker Show Combo"
"#00676","Big Bucks Combo"
"#00677","Blessings Combo"
"#00678","Meet-Up Combo"
"#00679","Flowery Combo"
"#00680","Picturesque Combo"
"#00681","Fresh Food Combo"
"#00682","Kairo Fun Combo"
"#00683","Anti-Theft Combo"
"#00684","Clean Tunes Combo"
"#00685","Games&Toys Combo"
"#00686","Movie Combo"
"#00687","Security Combo"
"#00688","Vacation Combo"
"#00689","Day Off Combo"
"#00690","Engineer Combo"
"#00691","Media Combo"
"#00692","Cram Combo"
"#00693","Spring Deal Combo"
"#00694","Safe Flight Combo"
"#00695","Farm2Shop Combo"
"#00696","Foodie Combo"
"#00697","Schoolday Combo"
"#00698","Agritourism Combo"
"#00699","Night Out Combo"
"#00700","Outdoor Combo"
"#00701","Soak Combo"
"#00702","Day-Off Chill Combo"
"#00703","House Move Combo"
"#00704","Time-Saver Combo"
"#00705","Easy Tour Combo"
"#00706","Office Clerk Combo"
"#00707","Spectator Combo"
"#00708","Triple F Combo"
"#00709","Healthcare Combo"
"#00710","Fishing Combo"
"#00711","Outdoor Fam Combo"
"#00712","Hot Events Combo"
"#00713","Grandpa Combo"
"#00714","Tech&Nature Combo"
"#00715","Surveillance Combo"
"#00716","Seaside Tour Combo"
"#00717","Subway Combo"
"#00718","Souvenir Combo"
"#00719","Sea Special Combo"
"#00720","Food Special Combo"
"#00721","Spa Special Combo"
"#00722","Beef Special Combo"
"#00723","Temple Special Combo"
"#00724","Sweet Special Combo"
"#00725","Money Special Combo"
"#00726","Rich Special Combo"
"#00727","Sport Special Combo"
"#00728","Shop Special Combo"
"#00729","Car Special Combo"
"#00730","Museum Special Combo"
"#00731","Historic Special Combo"
"#00732","Bike Special Combo"
"#00733","Nature Special Combo"
"#00734","Farm Special Combo"
"#00735","Fun Special Combo"
"#00736","Movie Special Combo"
"#00737","Castle Special Combo"
"#00738","Cherry Special Combo"
"#00739","Sushi Special Combo"
"#00740","Ducky Combo"
"#00741","Ackbar Combo"
"#00742","Kairoman Combo"
"#00743","Kairopuppy Combo"
"#00744","Kairodad Combo"
"#00745","Bearington Combo"
"#00746","Sally Prin Combo"
"#00747","Chimpan Z Combo"
"#00748","Pumpkin Combo"
"#00749","Secretary Combo"
"#00750","Sheepy Combo"
"#00751","Octo-Alien Combo"
"#00752","Minnie Combo"
"#00753","Wairobot Combo"
"#00754","Bunny Combo"
"#00755","Angelic Kairobot Combo"
"#00756","Small Town Combo"
"#00757","Medicine Combo"
"#00758","Golf Combo"
"#00759","Swimming Combo"
"#00760","Space Combo"
"#00761","Suburb Combo"
"#00762","Athletic Combo"
"#00763","Smiley Combo"
"#00764","Natural Combo"
"#00765","Animal Love Combo"
"#00766","Wildlife Combo"
"#00767","Livestock Combo"
"#00768","Outfitters Combo"
"#00769","Revive Combo"
"#00770","Hole-in-One Combo"
"#00771","Splashy Combo"
"#00772","Smart Combo"
"#00773","Popular Combo"
"#00774","Training Combo"
"#00775","Hill Combo"
"#00776","Corporate Combo"
"#00777","Furry Critter Combo"
"#00778","Resort Combo"
"#00779","Big-Spender Combo"
"#00780","<0> Contest <1>"
"#00781","<0> Vs. <1>"
"#00782","=#00034"
"#00783","<0> Contest: Worldwide"
"#00784","Healthy Hills"
"#00785","Bustleton"
"#00786","Smilesville"
"#00787","Sunny Town"
"#00788","Dazzleton"
"#00789","Greenville"
"#00790","Peace Peaks"
"#00791","Silent Springs"
"#00792","Brightford"
"#00793","Quickfield"
"#00794","Funbury"
"#00795","New Town"
"#00796","Busyburg"
"#00797","Joyport"
"#00798","Starry Valley"
"#00799","Merryview"
"#00800","Woodyville"
"#00801","Sleepy Town"
"#00802","Lunchester"
"#00803","Sunshine City"
"#00804","Tuneton"
"#00805","Goodland"
"#00806","Neatville"
"#00807","Flowerfield"
"#00808","Fair Springs"
"#00809","Bestside"
"#00810","Dreamville"
"#00811","Songston"
"#00812","Candygrove"
"#00813","Rosechester"
"#00814","Cakeburg"
"#00815","Wonderfell"
"#00816","Twinkle Town"
"#00817","Teenyton"
"#00818","Sweetpond City"
"#00819","Summerville"
"#00820","Bubbledon"
"#00821","Goldworth"
"#00822","Flapjackson"
"#00823","Scone Valley"
"#00824","Bonapolis"
"#00825","Sunport"
"#00826","Cloverland"
"#00827","Luckson"
"#00828","Moxie City"
"#00829","Flopton"
"#00830","Quaintown"
"#00831","Maxon"
"#00832","<0> Beginner"
"#00833","F Rank"
"#00834","<0> Fledgling"
"#00835","<0> Trainee"
"#00836","<0> Enthusiast"
"#00837","<0> Adept"
"#00838","<0> Veteran"
"#00839","<0> Virtuoso"
"#00840","<0> Rising Star"
"#00841","<0> Star"
"#00842","<0> Superstar"
"#00843","E Rank"
"#00844","D Rank"
"#00845","C Rank"
"#00846","B Rank"
"#00847","A Rank"
"#00848","S Rank"
"#00849","Town Building"
"#00850","Miniature Towns"
"#00851","World-Class"
"#00852","Co-op Town Building"
"#00853","friend_map_90_04"
"#00854","=MID(#00853,1,-2)&'00'"
"#00855","=MID(#00853,1,-2)&'01'"
"#00856","=MID(#00853,1,-2)&'02'"
"#00857","=MID(#00853,1,-2)&'03'"
"#00858","Co-op Samurai Town"
"#00859","friend_edo_90_00"
"#00860","=MID(#00853,1,-2)&'05'"
"#00861","Co-op Magic Adventure"
"#00862","friend_fantasy_90_00"
"#00863","=MID(#00853,1,-2)&'06'"
"#00864","=MID(#00853,1,-2)&'07'"
"#00865","Co-op School Life"
"#00866","friend_school_90_00"
"#00867","Co-op Mammoth Hunt"
"#00868","friend_primitive_90_00"
"#00869","ev_map_edo"
"#00870","ev_map_office"
"#00871","ev_map_school"
"#00872","ev_map_fantasy"
"#00873","ev_map_primitive"
"#00874","Develop a Next Town<br>together with other users."
"#00875","Play simultaneously with other<br>users to earn a lot of points."
"#00876","An easy way to get points is to build<br>lots of facilities and invite tourists."
"#00877","Use Tour Vouchers and people<br>will come to visit."
"#00878","Tourists give lots of points for<br>facilities they like."
"#00879","Tourists with high HP and savings<br>stay the longest."
"#00880","The more buildings you have,<br>the more points you'll earn."
"#00881","Only facilities you have in your town<br>can be built in a Next Town."
"#00882","Tourists arrive mostly via the subway."
"#00883","Land value and pricing affect the amount<br>of points earned when a shop is used."
"#00884","Earn points in Samurai Town!"
"#00885","Build an oriental townhouse to get samurai."
"#00886","House samurai in barracks or the castle."
"#00887","Pick only the finest warriors for your castle!"
"#00888","Raid the enemy's castle with your troops."
"#00889","It's best to set up lots of assembly points."
"#00890","dummy"
"#00891","=#00890"
"#00892","=#00890"
"#00893","=#00890"
"#00894","Build a school and pass the exams."
"#00895","Students will appear from classrooms."
"#00896","They will assemble in the gym or outside."
"#00897","Pick the best students."
"#00898","Once you have enough, it's time for exams!"
"#00899","Build lots of gyms and playing fields."
"#00900","Defeat monsters to earn points."
"#00901","Build townhouses to get warriors."
"#00902","Warriors dwell in townhouses or castles."
"#00903","=#00887"
"#00904","Assemble a team and slay monsters!"
"#00905","Build lots of castles and manors."
"#00906","Construct a cave for cavemen to appear."
"#00907","Defeat the loitering mammoths."
"#00908","Make a path all the way to the volcano."
"#00909","Set up traps to catch animals."
"#00910","Stay clear of animals on the path."
"#00911","Try to finish off trapped prey."
"#00912","The number or entrance points affects population."
"#00913","Place as many assembly points as possible."
"#00914","Build facilities near the villain's castle to restore peace."
"#00915","The goal is to get as much meat as you can!"
"#00916","Enemy's Castle"
"#00917","=#00869"
"#00918","Bag"
"#00919","=#00870"
"#00920","Elite School"
"#00921","=#00871"
"#00922","Dragon"
"#00923","=#00872"
"#00924","Mammoth"
"#00925","=#00873"
"#00926","Samurai"
"#00927","Monk"
"#00928","Warrior"
"#00929","Thief"
"#00930","Fantasy_Enemy00"
"#00931","=MID(#00930,1,-2)&'01'"
"#00932","=MID(#00930,1,-2)&'02'"
"#00933","=MID(#00930,1,-2)&'03'"
"#00934","=MID(#00930,1,-2)&'04'"
"#00935","=MID(#00930,1,-2)&'05'"
"#00936","=MID(#00930,1,-2)&'06'"
"#00937","=MID(#00930,1,-2)&'07'"
"#00938","=MID(#00930,1,-2)&'08'"
"#00939","Thug in Shades"
"#00940","Pompadour Thug"
"#00941","Blondie Thug"
"#00942","Bully"
"#00943","Boar"
"#00944","Deer"
"#00945","Bear"
"#00946","Sabretooth"
"#00947","Ferocious Mammoth"
"#00948","=#00869"
"#00949","=#00870"
"#00950","=#00871"
"#00951","=#00872"
"#00952","=#00873"
"#00953","=#00890"
"#00954","=#00890"
"#00955","New resident"
"#00956","<0> likes your town!"
"#00957","Use Item"
"#00958","Facility Leveled Up"
"#00959","<0> is now Lv. <1>!"
"#00960","Event Message"
"#00961","The National Real Estate Ranking results are in!<br>...Your town didn't make it. Try next year!"
"#00962","You got <0> for making a resident's<br>dream come true!<br>(Already reflected in-game.)"
"#00963","Discovery"
"#00964","Can now be placed in your town!"
"#00965","You got <0>!<br>(Already reflected in-game.)"
"#00966","New facility discovered: <0>!"
"#00967","New facility obtained: <0>!"
"#00968","They left with your <0>!"
"#00969","You got <0><pic=daia>!"
"#00970","New town event discovered!<br>Let's bring more fun to the town!"
"#00971","The max level has increased!"
"#00972","Marriage Bonus<br>Salary +20G<br>Land value +50G"
"#00973","A facility was featured on the news!<br>Its land value increased!"
"#00974","A facility was featured on the news!<br>Its coziness increased!"
"#00975","A facility was featured on the news!<br>Its popularity increased!"
"#00976","A facility was featured on the news!<br>Its pricing increased!"
"#00977","A facility was featured on the news!<br>Its land value decreased!"
"#00978","A facility was featured on the news!<br>Its coziness decreased!"
"#00979","A facility was featured on the news!<br>Its popularity decreased!"
"#00980","A facility was featured on the news!<br>Its pricing decreased!"
"#00981","Facility Effect"
"#00982","HP slightly increased<br>for all residents."
"#00983","IQ slightly increased<br>for all residents."
"#00984","Zeal slightly increased<br>for all residents."
"#00985","Charm slightly increased<br>for all residents."
"#00986","Talent slightly increased<br>for all residents."
"#00987","Speed slightly increased<br>for all residents."
"#00988","Range slightly increased<br>for all residents."
"#00989","Savings slightly increased<br>for all residents."
"#00990","+1 vehicle slot<br>for all residents."
"#00991","You got something nice:<br><0> x <1>!"
"#00992","I'm broke!"
"#00993","It's full..."
"#00994","Uhm well..."
"#00995","By the way..."
"#00996","A-ha!"
"#00997","Hey there!"
"#00998","What?"
"#00999","Good story!"
"#01000","Never heard!"
"#01001","Let's see"
"#01002","Fun!"
"#01003","Howdy"
"#01004","Cool ride!"
"#01005","Got a pet!"
"#01006","Yay, treasure!"
"#01007","My dream came true!"
"#01008","I'm lost..."
"#01009","Nowhere to go..."
"#01010","No house?"
"#01011","Shift's over!"
"#01012","Here we go"
"#01013","Where do I go?"
"#01014","No road"
"#01015","Need more money!"
"#01016","Time for work!"
"#01017","Gotta work"
"#01018","Home time"
"#01019","Going home"
"#01020","What's on TV tonight?"
"#01021","Time to go home"
"#01022","I'm beat!"
"#01023","Going out!"
"#01024","Off I go!"
"#01025","Morning!"
"#01026","Hello!"
"#01027","How are you?"
"#01028","What's up?"
"#01029","Helloes!"
"#01030","Evening!"
"#01031","Pretty moon tonight"
"#01032","Going home?"
"#01033","Later then"
"#01034","See you"
"#01035","Bye"
"#01036","Getting restless"
"#01037","Don't like waiting"
"#01038","Hurry up..."
"#01039","I learned a lot"
"#01040","That did me good"
"#01041","Getting ready"
"#01042","Speech bubble"
"#01043","It's pay day!"
"#01044","I worked hard"
"#01045","Feels good"
"#01046","La la la!"
"#01047","Whewie!"
"#01048","I see..."
"#01049","Got it!"
"#01050","Mine!"
"#01051","Yummy!"
"#01052","Delicious!"
"#01053","Loved it"
"#01054","Neat"
"#01055","Awesome!"
"#01056","I had fun"
"#01057","I learned stuff"
"#01058","Good to know"
"#01059","Feeling good"
"#01060","So relaxed"
"#01061","Good workout"
"#01062","Huff...Puff..."
"#01063","Nice trip"
"#01064","Long trip"
"#01065","Got stuff done"
"#01066","Productive day"
"#01067","Keepin' streets tidy!"
"#01068","Long call..."
"#01069","Got paint on me!"
"#01070","That's a...dog?"
"#01071","Hope I win!"
"#01072","Heh heh"
"#01073","Need a cold drink"
"#01074","Just in time..."
"#01075","Cheers me up"
"#01076","Crust's good too"
"#01077","I want a bike"
"#01078","Anything vegan?"
"#01079","All pets are cute"
"#01080","Still warm!"
"#01081","Need a new model"
"#01082","Will watch tonight"
"#01083","It's huge!"
"#01084","Classy"
"#01085","Soy milk latte?"
"#01086","Lovely scent"
"#01087","Fish for dinner"
"#01088","So cheap!"
"#01089","Wheeeee!"
"#01090","Renewed contract"
"#01091","Got sheet music"
"#01092","Pre-ordered!"
"#01093","DVD or Blu-ray?"
"#01094","Sparkly!"
"#01095","New high score!"
"#01096","Bought too many"
"#01097","Makeover time!"
"#01098","I just mash buttons"
"#01099","My head...hurts"
