"@title","English"
"#00530","A glob of surplus nutrients."
"#00531","ballooned massively."
"#00532","was digested."
"#00533","Hottle"
"#00534","Wants to make it in the big city."
"#00535","used Flamethrower."
"#00536","went back home, dejected."
"#00537","Puddleking"
"#00538","Filled with minerals."
"#00539","used Bed-Wetter."
"#00540","was lost, like tears in rain."
"#00541","Bearly"
"#00542","Wants to eat Alaskan salmon."
"#00543","swiped with steely claws."
"#00544","bounced away."
"#00545","Ickle"
"#00546","Lives only for one winter."
"#00547","used Freezing Breath."
"#00548","melted."
"#00549","Snowmon"
"#00550","Can't get the hang of skiing."
"#00551","used Snowblower."
"#00552","melted instantly."
"#00553","Yuman"
"#00554","Recently found by scientists."
"#00555","raised a cute war cry."
"#00556","lost its coating."
"#00557","Tingler"
"#00558","Likes to hide in sweaters."
"#00559","used Static Discharge."
"#00560","discharged."
"#00561","Electrahop"
"#00562","Energy conservation advocate."
"#00563","used Doorknob Punch."
"#00564","was defeated."
"#00565","Shockler"
"#00566","Has a high-pitched laugh."
"#00567","used Static Shock."
"#00568","dissipated."
"#00569","Chobot"
"#00570","A wind-up superalloy machine."
"#00571","used Gear Change."
"#00572","needs some parts replaced."
"#00573","Tarobot"
"#00574","Wants a microchip upgrade."
"#00575","fired laser beams."
"#00576","broke down."
"#00577","Sporkler"
"#00578","Runs on two AA batteries."
"#00579","used Thunder Crusher."
"#00580","was burnt to a crisp."
"#00581","Mecha Chimp"
"#00582","Developed to taste-test bananas."
"#00583","used Fruit Punch."
"#00584","ran out of juice."
"#00585","Zaus"
"#00586","Has a pocket calculator."
"#00587","used Battery Leak Kick."
"#00588","was dismantled."
"#00589","Caveshroom"
"#00590","A mutant shiitake."
"#00591","used Body Press."
"#00592","was nicely roasted."
"#00593","Shroomer"
"#00594","Lives on a colossal fallen tree."
"#00595","attacked with laughing gas."
"#00596","boiled up deliciously."
"#00597","Shroomking"
"#00598","Lives on a red pine."
"#00599","scattered spores."
"#00600","was shipped to a supermarket."
"#00601","Cubix"
"#00602","Worries its face is too big."
"#00603","thrust with sharp corners."
"#00604","mellowed out."
"#00605","Dark Sparkler"
"#00606","Debating getting contacts."
"#00607","cast a black magic spell."
"#00608","s wand snapped."
"#00609","Prickler"
"#00610","Her family runs a nail salon."
"#00611","used Quill Assault."
"#00612","rolled off into the sunset."
"#00613","Fleanix"
"#00614","A fiery bird said to be immortal."
"#00615","exhaled scorching breath."
"#00616","was consumed by fire."
"#00617","Falcone"
"#00618","Living large on a lucky streak."
"#00619","beat his wings powerfully."
"#00620","soared off into the distance."
"#00621","Machbat"
"#00622","Faster than the eye can see."
"#00623","used Sonic Boom."
"#00624","disappeared."
"#00625","Pastypuff"
"#00626","Born from pure cane sugar."
"#00627","got too close for comfort."
"#00628","evaporated like mist."
"#00629","Gyozan"
"#00630","Similar composition to dumplings."
"#00631","bounced energetically."
"#00632","shrank away into nothing."
"#00633","Tutanhop"
"#00634","Was told to stop giving blood."
"#00635","used Garlic Punch."
"#00636","collapsed."
"#00637","Uzura"
"#00638","Loves playing croquet."
"#00639","used Screwdriver attack."
"#00640","collapsed on the spot."
"#00641","Hyoros"
"#00642","Its favorite barber closed."
"#00643","used Footwork Drill."
"#00644","went away."
"#00645","Alpaca Rider"
"#00646","A superstar jockey."
"#00647","used Alpaca Punch."
"#00648","ran out of funding."
"#00649","Hifuteki"
"#00650","Raises prize-winning bonsai."
"#00651","used Tackle."
"#00652","kicked the bucket."
"#00653","Pegapony"
"#00654","Can sprint 80 meters."
"#00655","attacked with all its might."
"#00656","galloped off."
"#00657","Unigorilla"
"#00658","A carrot sprouts from its forehead."
"#00659","got really agitated."
"#00660","collapsed quietly."
"#00661","Pyonpo"
"#00662","Skilled at mental arithmetic."
"#00663","executed a roundhouse kick."
"#00664","wandered off, dejected."
"#00665","Tonatona"
"#00666","Still owns only analog TVs."
"#00667","lowered its antlers and charged."
"#00668","went home happily."
"#00669","Rock Golem"
"#00670","As steadfast as fine limestone."
"#00671","sang exquisitely."
"#00672","exploded."
"#00673","Cobrash"
"#00674","Stashes comics in his coils."
"#00675","used Coil Squeeze."
"#00676","got tied in knots."
"#00677","Blinko"
"#00678","Awaiting big break in monster films."
"#00679","used Bare Steel."
"#00680","is terribly sore."
"#00681","Leo"
"#00682","Recently went vegan."
"#00683","attacked with razor fangs."
"#00684","ran out of energy."
"#00685","Moorn"
"#00686","Gives delicious milk."
"#00687","charged."
"#00688","is exhausted."
"#00689","Hotalot Devil"
"#00690","Toasty as an electric blanket."
"#00691","flashed a burning smile."
"#00692","flamed out."
"#00693","Clammo"
"#00694","Has eyes like pearls."
"#00695","used Cheek Pinch."
"#00696","was grilled fragrantly."
"#00697","Sharky"
"#00698","Packed with DHA."
"#00699","bit with razor-sharp teeth."
"#00700","sank into the depths."
"#00701","Eelgor"
"#00702","Often mistaken for a conger."
"#00703","used Kabayakick."
"#00704","ran off crying."
"#00705","Oceana Devil"
"#00706","Perfect for summer droughts."
"#00707","used Downpour Kick."
"#00708","was washed away."
"#00709","=#00277"
"#00710","Dreams of ruling the seven seas."
"#00711","used Butter Knife Throw."
"#00712","returned to the sea."
"#00713","Undead Cap'n"
"#00714","Good at finding new planets."
"#00715","used Spiral Illusion."
"#00716","raised the white flag."
"#00717","Mimico"
"#00718","Good at hide-and-seek."
"#00719","slammed its lid shut."
"#00720","flew off, house and all."
"#00721","UFO"
"#00722","Famous for being unidentified."
"#00723","used Channeling."
"#00724","was identified."
"#00725","Titan Jr."
"#00726","Dream job: superalloy robot."
"#00727","used Soldering Punch."
"#00728","lost its chrome coating."
"#00729","Mochiporin"
"#00730","Used to be a party emcee."
"#00731","started a happy dance."
"#00732","was reformed."
"#00733","=#00129"
"#00734","A mysterious gent in kimono."
"#00735","grinned broadly."
"#00736","was subpoenaed."
"#00737","Freezon Devil"
"#00738","Makes amazing snowcones."
"#00739","exhaled an icy mist."
"#00740","melted away."
"#00741","Drazilla"
"#00742","A daikon sprouts from its forehead."
"#00743","used Spin Tail attack."
"#00744","returned home."
"#00745","Firaj"
"#00746","Hoping for big break as a dancer."
"#00747","slashed with steely claws."
"#00748","flew quietly away."
"#00749","Tripplo"
"#00750","Healthy newborn triplets."
"#00751","used their Triple Fire attack."
"#00752","returned to their egg."
"#00753","Gillan"
"#00754","A rare fish reported in tabloids."
"#00755","clamped down with robust teeth."
"#00756","vanished into the sea."
"#00757","Metablob"
"#00758","Loves juicy stories."
"#00759","used Refill Combo."
"#00760","deflated visibly."
"#00761","Sassa"
"#00762","Draws overhead maps for money."
"#00763","slashed with steely talons."
"#00764","became stardust."
"#00765","King Wairobot"
"#00766","Made possible through donations."
"#00767","slapped with a wad of cash."
"#00768","lost in court."
"#00769","=#00117"
"#00770","Has a defective 8-bit chip."
"#00771","used Monkey Kick."
"#00772","went buggy."
"#00773","=#00118"
"#00774","Princess of the high-tech world."
"#00775","used Double Slap."
"#00776","sulked off."
"#00777","Mochipork"
"#00778","Thinks he's gained weight."
"#00779","ballooned enormously."
"#00780","lost a bit of weight."
"#00781","Kappataro"
"#00782","A timid kappa prince."
"#00783","ate a cucumber."
"#00784","'s precious dish shattered."
"#00785","Wooden Claws"
"#00786","Attack +<attack>."
"#00787","Steel Claws"
"#00788","Iron Claws"
"#00789","Gold Claws"
"#00790","Wooden Knife"
"#00791","Steel Knife"
"#00792","Iron Knife"
"#00793","Gold Knife"
"#00794","Wooden Spear"
"#00795","Attack +<attack> against all foes."
"#00796","Steel Spear"
"#00797","Iron Spear"
"#00798","Gold Spear"
"#00799","Grenade"
"#00800","Superalloy Claws"
"#00801","Superalloy Spear"
"#00802","Dynamite"
"#00803","Kairo Beam"
"#00804","Hard Fangs"
"#00805","Attack +<attack>, removes elemental effects."
"#00806","Iron Fangs"
"#00807","Alloy Fangs"
"#00808","Hot Fangs"
"#00809","Attack +<attack>, fire effect."
"#00810","Flame Fangs"
"#00811","Hellfire Fangs"
"#00812","Cold Fangs"
"#00813","Attack +<attack>, water effect."
"#00814","Frost Fangs"
"#00815","Icicle Fangs"
"#00816","Breeze Fangs"
"#00817","Attack +<attack>, wind effect."
"#00818","Gale Fangs"
"#00819","Typhoon Fangs"
"#00820","Mud Fangs"
"#00821","Attack +<attack>, earth effect."
"#00822","Boulder Fangs"
"#00823","Meteor Fangs"
"#00824","Static Fangs"
"#00825","Attack +<attack>, lightning effect."
"#00826","Current Fangs"
"#00827","Volt Fangs"
"#00828","Paper Cloak"
"#00829","Defense +<defence>."
"#00830","Muffler"
"#00831","Leather Cloak"
"#00832","Black Cloak"
"#00833","Fur Cloak"
"#00834","White Muffler"
"#00835","Luxury Cloak"
"#00836","Gold Muffler"
"#00837","Mystery Cloak 1"
"#00838","=MID(#00837,1,-1)&'2'"
"#00839","=MID(#00837,1,-1)&'3'"
"#00840","=MID(#00837,1,-1)&'4'"
"#00841","=MID(#00837,1,-1)&'5'"
"#00842","=MID(#00837,1,-1)&'6'"
"#00843","=MID(#00837,1,-1)&'7'"
"#00844","=MID(#00837,1,-1)&'8'"
"#00845","=MID(#00837,1,-1)&'9'"
"#00846","=MID(#00837,1,-1)&'10'"
"#00847","=MID(#00837,1,-1)&'11'"
"#00848","=MID(#00837,1,-1)&'12'"
"#00849","=MID(#00837,1,-1)&'13'"
"#00850","=MID(#00837,1,-1)&'14'"
"#00851","=MID(#00837,1,-1)&'15'"
"#00852","Fire Charm A"
"#00853","Defense+<defence>, protects from fire."
"#00854","Fire Charm B"
"#00855","Fire Charm C"
"#00856","Ice Charm A"
"#00857","Defense+<defence>, protects from cold."
"#00858","Ice Charm B"
"#00859","Ice Charm C"
"#00860","Wind Charm A"
"#00861","Defense+<defence>, protects from wind."
"#00862","Wind Charm B"
"#00863","Wind Charm C"
"#00864","Earth Charm A"
"#00865","Defense+<defence>, protects from earth."
"#00866","Earth Charm B"
"#00867","Earth Charm C"
"#00868","Shock Charm A"
"#00869","Defense+<defence>, protects from shock."
"#00870","Shock Charm B"
"#00871","Shock Charm C"
"#00872","100z Tonic"
"#00873","HP+<HP>, increase HP."
"#00874","300z Tonic"
"#00875","500z Tonic"
"#00876","800z Tonic"
"#00877","1000z Tonic"
"#00878","Spectacles"
"#00879","MP+<MP>, use more skills."
"#00880","Glasses"
"#00881","Sunglasses"
"#00882","Socks"
"#00883","Speed+<speed>, move faster."
"#00884","Gym Shoes"
"#00885","Spike Shoes"
"#00886","Handkerchief"
"#00887","Work+<work>, makes harvesting easier."
"#00888","Rag"
"#00889","Headband"
"#00890","Iron Ore"
"#00891","Used as an alloy ingredient."
"#00892","Flame Ore"
"#00893","Water Ore"
"#00894","Wind Ore"
"#00895","Earth Ore"
"#00896","Lightning Ore"
"#00897","Copper Nugget"
"#00898","Silver Nugget"
"#00899","Gold Nugget"
"#00900","Jade"
"#00901","Can be sold for a high price."
"#00902","Emerald"
"#00903","Ruby"
"#00904","Sapphire"
"#00905","Quartz"
"#00906","Diamond"
"#00907","Moon Rock"
"#00908","Kairobot Doll"
"#00909","A strangely heartwarming doll."
"#00910","Fencing Tome"
"#00911","Equip to use skill ""Slash."""
"#00912","Fire Tome"
"#00913","Equip to use skill ""Flame Pillar."""
"#00914","Water Tome"
"#00915","Equip to use skill ""Water Cannon."""
"#00916","Ice Tome"
"#00917","Equip to use skill ""Ice Pillar."""
"#00918","Wind Tome"
"#00919","Equip to use skill ""Typhoon."""
"#00920","Stone Tome"
"#00921","Equip to use skill ""Boulder Toss."""
"#00922","Lightning Tome"
"#00923","Equip to use skill ""Lightning Strike."""
"#00924","Mastery Tome"
"#00925","Equip to use skill ""Summon."""
"#00926","Inferno Tome"
"#00927","Equip to use skill ""Magma Eruption."""
"#00928","Tidal Tome"
"#00929","Equip to use skill ""Fountain Blast."""
"#00930","Glacier Tome"
"#00931","Equip to use skill ""Absolute Zero."""
"#00932","Gale Tome"
"#00933","Equip to use skill ""Storm Slash."""
"#00934","Meteor Tome"
"#00935","Equip to use skill ""Meteor Drop."""
"#00936","Storm Tome"
"#00937","Equip to use skill ""Plasma Blast."""
"#00938","Rescue Manual 1"
"#00939","Equip to use skill ""Soothe."""
"#00940","=MID(#00938,1,-1)&'2'"
"#00941","Equip to use skill ""Massage."""
"#00942","=MID(#00938,1,-1)&'3'"
"#00943","Equip to use skill ""Kairopractic."""
"#00944","Rescue Codex 1"
"#00945","Equip to use skill ""Aromatherapy."""
"#00946","=MID(#00944,1,-1)&'2'"
"#00947","Equip to use skill ""Healing Song."""
"#00948","=MID(#00944,1,-1)&'3'"
"#00949","Equip to use skill ""Healing Dance."""
"#00950","Revival Tome 1"
"#00951","Equip to use skill ""First Aid."""
"#00952","=MID(#00950,1,-1)&'2'"
"#00953","Equip to use skill ""Emergency Care."""
"#00954","=MID(#00950,1,-1)&'3'"
"#00955","Equip to use skill ""ER Surgery."""
"#00956","Antidote Tome"
"#00957","Equip to use skill ""Detox."""
"#00958","Antidote Codex"
"#00959","Equip to use skill ""Mass Detox."""
"#00960","Lucidity Tome"
"#00961","Equip to use skill ""Clarity."""
"#00962","Lucidity Codex"
"#00963","Equip to use skill ""Revelation."""
"#00964","Anti-Shock Tome"
"#00965","Equip to use skill ""Cure Paralysis."""
"#00966","Anti-Shock Codex"
"#00967","Equip to use skill ""Cure All Paralysis."""
"#00968","Rousing Tome"
"#00969","Equip to use skill ""Cuckoo Clock."""
"#00970","Rousing Codex"
