"@title","English"
"#00480","I have healthy teeth despite no flossing."
"#00481","Letta Paige"
"#00482","I read all the time. Except when working, of course."
"#00483","Becky Brite"
"#00484","Good at reading people."
"#00485","Iris Rosegarden"
"#00486","My childhood dream was to be a florist."
"#00487","May Maybeline"
"#00488","Tried to become a writer but it wasn't for me."
"#00489","Winter Frost"
"#00490","I get really emotional in the summer."
"#00491","Demi Goddess"
"#00492","My camerawork is divine...I swear."
"#00493","Irma Scrogg"
"#00494","I'm not old-fashioned."
"#00495","Vanilla Goode"
"#00496","Simple is the best."
"#00497","Desiree Arbeit"
"#00498","Been a part-timer too long."
"#00499","Chairman's Request"
"#00500","Ho ho ho... I've got a new challenge for you."
"#00501","Your goal is: <0>. <br>There's a sweet reward for reaching it."
"#00502","Audience of 2,000"
"#00503","500,000G and Park"
"#00504","Audience of 5,000"
"#00505","500,000G and Restaurant"
"#00506","Audience of 10,000"
"#00507","3,000,000G and Agency Office"
"#00508","Audience of 35,000"
"#00509","5,000,000G and Acting Classroom"
"#00510","Audience of 100,000"
"#00511","8,000,000G and Gymnasium"
"#00512","Audience of 150,000"
"#00513","10,000,000G and Swimming Pool"
"#00514","Audience of 200,000"
"#00515","20,000,000G and Sports Grounds"
"#00516","Audience of 500,000"
"#00517","30,000,000G and Technical School"
"#00518","Audience of 1,000,000"
"#00519","40,000,000G and Staff Housing"
"#00520","Audience of 5,000,000"
"#00521","50,000,000G and Music Studio"
"#00522","Cinephile Club Rep"
"#00523","It's nice to meet you. Please listen to the my story."
"#00524","I'd be most impressed if you beat this little<br>challenge: <0>."
"#00525","Release 3 Movies"
"#00526","300,000G and Theme: Old Mansion"
"#00527","Hello, how are you doing today?"
"#00528","Release 5 Movies"
"#00529","300,000G and Theme: Ancient Times"
"#00530","Release 10 Movies"
"#00531","300,000G and Theme: Cooking"
"#00532","Release 20 Movies"
"#00533","300,000G and Theme: Historical"
"#00534","Release 30 Movies"
"#00535","300,000G and Theme: Western"
"#00536","Release 50 Movies"
"#00537","300,000G and Theme: Military"
"#00538","Release 75 Movies"
"#00539","300,000G and Theme: Arts"
"#00540","Release 100 Movies"
"#00541","300,000G and Theme: Sisters"
"#00542","Bumpkin Tours Ltd."
"#00543","Lots of people would be interested in visiting your studio."
"#00544","Why not make the facilities and filming<br>site more attractive to visitors?"
"#00545","5 Visitors at Once"
"#00546","Theme: Meetings and Farewells"
"#00547","Let's make our studio an even more popular tourist destination."
"#00548","Try to get more people to come visit!"
"#00549","10 Visitors at Once"
"#00550","Theme: Delinquency"
"#00551","20 Visitors at Once"
"#00552","Theme: Bugs"
"#00553","30 Visitors at Once"
"#00554","Theme: Mysteries"
"#00555","40 Visitors at Once"
"#00556","Theme: Sports"
"#00557","50 Visitors at Once"
"#00558","Theme: Musician"
"#00559","60 Visitors at Once"
"#00560","Theme: Marvels"
"#00561","75 Visitors at Once"
"#00562","Theme: Supernatural"
"#00563","Construction Foreman"
"#00564","Why not expand the studio area?"
"#00565","You have a very neat movie studio,<br>but you sure could use more land!"
"#00566","1 Area Expansion"
"#00567","Theme: Virtual"
"#00568","Why not expand some more?"
"#00569","I bet you could do much more if you<br>had more space to work with."
"#00570","3 Area Expansions"
"#00571","Theme: Fairy-Tale"
"#00572","5 Area Expansions"
"#00573","Theme: Panic"
"#00574","7 Area Expansions"
"#00575","Theme: Period Drama"
"#00576","11 Area Expansions"
"#00577","Theme: Christmas"
"#00578","13 Area Expansions"
"#00579","Theme: Agriculture"
"#00580","Manager"
"#00581","Can't go wrong with Research Points!"
"#00582","Get tons of Research Points to spend<br>on helping your staff improve!"
"#00583","50 Research Points"
"#00584","500,000G and Theme: Computers"
"#00585","Keep getting those Research Points!"
"#00586","100 Research Points"
"#00587","500,000G and Theme: Court Trials"
"#00588","200 Research Points"
"#00589","500,000G and Theme: Medical"
"#00590","300 Research Points"
"#00591","500,000G and Theme: Cars"
"#00592","500 Research Points"
"#00593","500,000G and Theme: War"
"#00594","999 Research Points"
"#00595","500,000G and Theme: Nostalgia"
"#00596","Good Movie Society Advisor"
"#00597","Amaze the crowds at a film festival!"
"#00598","Does your studio have what it takes to<br>make an award-winning movie?"
"#00599","1 Film Festival Award"
"#00600","Theme: Office Clerk"
"#00601","Keep winning at film festivals!"
"#00602","2 Film Festival Awards"
"#00603","Theme: Reporter"
"#00604","3 Film Festival Awards"
"#00605","Theme: Diary"
"#00606","4 Film Festival Awards"
"#00607","Theme: Hard Work"
"#00608","Make waves at the Motion Picture Awards Ceremony!"
"#00609","The Motion Picture Awards are given only<br>once a year. I'd like to see them going to you!"
"#00610","5 Motion Picture Awards"
"#00611","Theme: Nature"
"#00612","20 Motion Picture Awards"
"#00613","Theme: Game Arcade"
"#00614","50 Motion Picture Awards"
"#00615","Theme: Racing"
"#00616","Secretary"
"#00617","First, let's work on raising our studio's rank!"
"#00618","Rank up your movie studio!"
"#00619","Studio Rank 1"
"#00620","1,000,000G and Theme: Pyramid"
"#00621","Now try for Rank 2!"
"#00622","=MID(#00619,1,-1)&'2'"
"#00623","1,000,000G and Theme: Brothers"
"#00624","Now try for Rank 3!"
"#00625","=MID(#00619,1,-1)&'3'"
"#00626","1,000,000G and Theme: Super Celebs"
"#00627","Now try for Rank 4!"
"#00628","=MID(#00619,1,-1)&'4'"
"#00629","1,000,000G and Theme: Mafia"
"#00630","Now try for the top rank!"
"#00631","=MID(#00619,1,-1)&'5'"
"#00632","1,000,000G and Theme: Coming of Age"
"#00633","Movie Promotion Association"
"#00634","Do you have enough staff at your studio?"
"#00635","The more staff, the more capacity for<br>making great films!"
"#00636","10 Staff"
"#00637","Theme: Vacation"
"#00638","Keep hiring!"
"#00639","Get more staff to handle more,<br>bigger-scale projects!"
"#00640","15 Staff"
"#00641","Theme: Other World"
"#00642","20 Staff"
"#00643","Theme: Nonsensical"
"#00644","25 Staff"
"#00645","Theme: Horror"
"#00646","30 Staff"
"#00647","Theme: Pop Singer"
"#00648","35 Staff"
"#00649","Theme: Friendship"
"#00650","40 Staff"
"#00651","Theme: Games"
"#00652","50 Staff"
"#00653","Theme: Knights"
"#00654","Amazing Tour Guide"
"#00655","Are your filming sites big enough?"
"#00656","Expand your filming sites and you'll attract<br>even more movie-loving tourists!"
"#00657","1 Filming Site Expansion"
"#00658","Theme: Manga"
"#00659","4 Filming Site Expansions"
"#00660","Theme: Robots"
"#00661","7 Filming Site Expansions"
"#00662","Theme: End of Century"
"#00663","10 Filming Site Expansions"
"#00664","Theme: Suspense"
"#00665","12 Filming Site Expansions"
"#00666","Theme: Feelings"
"#00667","Box Office Rankings Rep"
"#00668","Hello. How are you getting on with sales rankings?"
"#00669","I'd like to see you featured in the Box<br>Office Ranking, my friend!"
"#00670","Box Office Ranking - Top 300"
"#00671","Theme: Spa"
"#00672","Climb the ranks!"
"#00673","You have so much potential. I bet you can<br>beat your record and rank in even higher!"
"#00674","=MID(#00670,1,-3)&'200'"
"#00675","Theme: Escape"
"#00676","=MID(#00670,1,-3)&'150'"
"#00677","Theme: Disaster"
"#00678","=MID(#00670,1,-3)&'100'"
"#00679","Theme: City"
"#00680","=MID(#00670,1,-3)&'50'"
"#00681","Theme: Martial Arts"
"#00682","=MID(#00670,1,-3)&'10'"
"#00683","Theme: Rookie"
"#00684","=MID(#00670,1,-3)&'5'"
"#00685","Theme: Farm"
"#00686","=MID(#00670,1,-3)&'3'"
"#00687","Theme: Sushi"
"#00688","Box Office Ranking - Top Rank"
"#00689","Theme: Gourmet"
"#00690","Cinephile's Suggestion"
"#00691","I was wowed by your last movie."
"#00692","Amazing performance. But maybe you could<br>make movies with even better acting?"
"#00693","Movie Acting Stat 75+"
"#00694","Theme: Ship"
"#00695","Could a better story even exist?"
"#00696","Movie Story Stat 100+"
"#00697","Theme: Shoebox Apartment"
"#00698","I love plot twists and unpredictable endings.<br>Can you make a film with even more of those?"
"#00699","Movie Surprise Stat 125+"
"#00700","Theme: Shark"
"#00701","Keep making movies with unforgettable characters!"
"#00702","Movie Characters Stat 150+"
"#00703","Theme: Zombie"
"#00704","I'm a sucker for movies with<br>in-depth worldbuilding."
"#00705","Movie Worldbuilding Stat 250+"
"#00706","Theme: Worldwide"
"#00707","What I look for in movies<br>is thrills and excitement!"
"#00708","Movie Excitement Stat 300+"
"#00709","Theme: Magic"
"#00710","Romantic stories that make your<br>heart beat faster are the best!"
"#00711","Movie Romance Stat 350+"
"#00712","Theme: Movies"
"#00713","=MID(#00693,1,-3)&'400+'"
"#00714","Theme: Past"
"#00715","I want to see a movie that'll make me laugh<br>until I'm out of breath!"
"#00716","Movie Humor Stat 450+"
"#00717","Theme: Dream"
"#00718","A good soundtrack is what makes a movie!"
"#00719","Movie Music Stat 500+"
"#00720","Theme: Kung Fu"
"#00721","=MID(#00711,1,-4)&'550+'"
"#00722","Theme: Battle"
"#00723","I want to see a movie that gives<br>you plenty to talk about!"
"#00724","Movie Hype Stat 600+"
"#00725","Theme: Crime"
"#00726","Can you make a movie that'll become a<br>global smash hit?"
"#00727","Movie Popularity Stat 650+"
"#00728","Theme: Future"
"#00729","=MID(#00716,1,-4)&'700+'"
"#00730","Theme: Legend"
"#00731","=MID(#00705,1,-4)&'800+'"
"#00732","Theme: Kairosoft"
"#00733","Actor"
"#00734","I really like movies with the <0> theme..."
"#00735","Let's top the rankings!<br><0>"
"#00736","Slice of Life"
"#00737","Rank within the top 250 with the<br>Slice of Life Theme"
"#00738","Befriending the Actors"
"#00739","Money-Making"
"#00740","Rank within the top 250 with the<br>Money-Making Theme"
"#00741","Philosophy"
"#00742","Rank within the top 250 with the<br>Philosophy Theme"
"#00743","Super Nanny"
"#00744","Rank within the top 250 with the<br>Super Nanny Theme"
"#00745","High-Tech"
"#00746","Rank within the top 250 with the<br>High-Tech Theme"
"#00747","Junior High"
"#00748","Rank within the top 250 with the<br>Junior High Theme"
"#00749","Fantasy World"
"#00750","Rank within the top 250 with the<br>Fantasy World Theme"
"#00751","Old Mansion"
"#00752","Rank within the top 225 with the<br>Old Mansion Theme"
"#00753","Ancient Times"
"#00754","Rank within the top 200 with the<br>Ancient Times Theme"
"#00755","Cooking"
"#00756","Rank within the top 225 with the<br>Cooking Theme"
"#00757","Historical"
"#00758","Rank within the top 100 with the<br>Historical Theme"
"#00759","Western"
"#00760","Rank within the top 225 with the<br>Western Theme"
"#00761","=#00040"
"#00762","Rank within the top 225 with the<br>Military Theme"
"#00763","Arts"
"#00764","Rank within the top 200 with the<br>Arts Theme"
"#00765","Musical"
"#00766","Rank within the top 75 with the<br>Musical Theme"
"#00767","Dance"
"#00768","Rank within the top 150 with the<br>Dance Theme"
"#00769","Life-Saving Doctor"
"#00770","Rank within the top 200 with the<br>Life-Saving Doctor Theme"
"#00771","Hotel"
"#00772","Rank within the top 200 with the<br>Hotel Theme"
"#00773","Little Village"
"#00774","Rank within the top 200 with the<br>Little Village Theme"
"#00775","Great Mind"
"#00776","Rank within the top 225 with the<br>Great Mind Theme"
"#00777","Sisters"
"#00778","Rank within the top 225 with the<br>Sisters Theme"
"#00779","Meetings and Farewells"
"#00780","Rank within the top 200 with the<br>Meetings and Farewells Theme"
"#00781","Delinquency"
"#00782","Rank within the top 200 with the<br>Delinquency Theme"
"#00783","=#00029"
"#00784","Rank within the top 150 with the<br>Dinosaurs Theme"
"#00785","Phantom Thief"
"#00786","Rank within the top 100 with the<br>Phantom Thief Theme"
"#00787","=#00028"
"#00788","Rank within the top 150 with the<br>Animals Theme"
"#00789","Science"
"#00790","Rank within the top 150 with the<br>Science Theme"
"#00791","Steampunk"
"#00792","Rank within the top 175 with the<br>Steampunk Theme"
"#00793","Contemporary"
"#00794","Rank within the top 150 with the<br>Contemporary Theme"
"#00795","Demons"
"#00796","Rank within the top 150 with the<br>Demons Theme"
"#00797","Children"
"#00798","Rank within the top 150 with the<br>Children Theme"
"#00799","Bugs"
"#00800","Rank within the top 150 with the<br>Bugs Theme"
"#00801","Mysteries"
"#00802","Rank within the top 150 with the<br>Mysteries Theme"
"#00803","Sports"
"#00804","Rank within the top 175 with the<br>Sports Theme"
"#00805","Musician"
"#00806","Rank within the top 150 with the<br>Musician Theme"
"#00807","Marvels"
"#00808","Rank within the top 175 with the<br>Marvels Theme"
"#00809","Supernatural"
"#00810","Rank within the top 150 with the<br>Supernatural Theme"
"#00811","Virtual"
"#00812","Rank within the top 150 with the<br>Virtual Theme"
"#00813","Fairy-Tale"
"#00814","Rank within the top 100 with the<br>Fairy-Tale Theme"
"#00815","Panic"
"#00816","Rank within the top 150 with the<br>Panic Theme"
"#00817","=#00019"
"#00818","Rank within the top 150 with the<br>Period Drama Theme"
"#00819","Christmas"
"#00820","Rank within the top 150 with the<br>Christmas Theme"
"#00821","Agriculture"
"#00822","Rank within the top 150 with the<br>Agriculture Theme"
"#00823","Computers"
"#00824","Rank within the top 150 with the<br>Computers Theme"
"#00825","Court Trials"
"#00826","Rank within the top 175 with the<br>Court Trials Theme"
"#00827","Medical"
"#00828","Rank within the top 175 with the<br>Medical Theme"
"#00829","Cars"
"#00830","Rank within the top 150 with the<br>Cars Theme"
"#00831","War"
"#00832","Rank within the top 150 with the<br>War Theme"
"#00833","Nostalgia"
"#00834","Rank within the top 175 with the<br>Nostalgia Theme"
"#00835","Office Clerk"
"#00836","Rank within the top 175 with the<br>Office Clerk Theme"
"#00837","Reporter"
"#00838","Rank within the top 175 with the<br>Reporter Theme"
