"@title","English"
"#00394","Back"
"#00395","Yes"
"#00396","No"
"#00397","Check"
"#00398","Save"
"#00399","Menu"
"#00400","Map"
"#00401","Normal"
"#00402","Depart"
"#00403","All"
"#00404","Complete"
"#00405","Help"
"#00406","Self"
"#00407","Top"
"#00408","Site"
"#00409","Price"
"#00410","Popular"
"#00411","Start"
"#00412","Edit"
"#00413","Compat."
"#00414","Rotate"
"#00415","Name"
"#00416","Next"
"#00417","Report"
"#00418","Export"
"#00419","Auto"
"#00420","Hint"
"#00421","Order"
"#00422","Note"
"#00423","Defaults"
"#00424","Remove"
"#00425","Fast"
"#00426","=#00401"
"#00427","Cancel"
"#00428","Sell"
"#00429","Rename"
"#00430","Details"
"#00431","Guide"
"#00432","=#00414"
"#00433","=#00427"
"#00434","=#00057"
"#00435","=#00011"
"#00436","=#00013"
"#00437","=#00039"
"#00438","Flower Garden"
"#00439","=#00012"
"#00440","=#00014"
"#00441","=#00015"
"#00442","=#00016"
"#00443","=#00017"
"#00444","=#00019"
"#00445","=#00020"
"#00446","=#00021"
"#00447","=#00022"
"#00448","=#00274"
"#00449","=#00024"
"#00450","=#00025"
"#00451","=#00026"
"#00452","=#00028"
"#00453","=#00029"
"#00454","=#00030"
"#00455","=#00031"
"#00456","=#00033"
"#00457","=#00034"
"#00458","=#00036"
"#00459","=#00037"
"#00460","=#00038"
"#00461","=#00040"
"#00462","=#00041"
"#00463","=#00042"
"#00464","=#00044"
"#00465","=#00046"
"#00466","=#00048"
"#00467","=#00050"
"#00468","=#00051"
"#00469","=#00052"
"#00470","=#00053"
"#00471","=#00054"
"#00472","=#00056"
"#00473","=#00200"
"#00474","=#00202"
"#00475","=#00204"
"#00476","=#00208"
"#00477","=#00210"
"#00478","=#00212"
"#00479","Why, hello there!"
,"I'm the manageress of this joint, sent by the Japanese Hot Springs Association."
,"And I'm here to help you make this the best hot springs inn Japan has ever seen!"
,"If you ever need help, just select “Help” from the System Menu."
,"Give it a quick read when you can!"
,"Why don't we start by building more rooms? Try selecting “Build” from the Menu."
"#00480","Your first guest has made it to their room!"
,"You'll receive money when a guest checks into a room, as well as points based on the room's popularity."
,"Those points go toward filling the Satisfaction Gauge over the head of each guest."
,"Satisfaction boosts both money and popularity of the facilities for that entire guest type or “target.”"
,"Meaning more cash in your pocket!"
"#00481","Well done.<br><1> years have now passed.<br>This part of the game is over."
,"Your Clear Points will now be calculated."
"#00482","Total Clear Points:<br><1>"
,"Congratulations!<br>You got a new high score!"
,"Try to beat your score the next time you play!"
"#00483","Total Clear Points:<br><1>"
,"Too bad! You didn't beat your high score."
,"Try to beat your score the next time you play!"
"#00484","From this point on, your score will no longer affect your high score."
,"But you can keep playing for as long as you like! Have fun!"
"#00485","First, select “Tatami Room” under “Facil.” (Facilities). Guests need to stay somewhere, after all!"
"#00486","Uh-oh. It looks like you're running low on money..."
,"But don't worry! I had a bit saved in the bank for just such an occasion!"
,"This is all I've got though, so try and watch how you spend from now on."
"#00487","Hello! I'm one of the editors of <co=0066cc>Local Springs</co>."
,"When I heard about <0>, I just had to ask you to apply for our publication!"
,"If you get a high enough ranking, you can win a cash prize! Good luck."
,"The next edition of our guide comes out in September. Look forward to it. Well, bye!"
"#00488","Hello. My name is Pumpkin P. I run the local general store."
,"I carry all kinds of items that come in handy when running a hot springs inn."
,"If you need to buy something, just select “Buy” from the menu. Be seeing you!"
"#00489","Welcome! What can I get for you?"
,"An old friend of mine recently brought in some <co=0066cc>Natural Stones</co>. I highly recommend them."
"#00490","We'll be getting in more products in the future, so be sure to check back."
"#00491","Congratulations! <co=0066cc><br><0></co> became a repeat customer!"
,"The more repeat customers there are, the more overnight stayers you'll snag."
,"Let's do our best to make this the kind of hot springs inn guests love to stay at!"
"#00492","I wanted to take a bath, but it seems you don't have a <co=0066cc>women's bath</co>..."
,"Please build one as soon as possible."
"#00493","Oh dear! I almost forgot! Select “Build” from the menu, then select “<co=0066cc>Bath (W)</co>.”"
,"Men's baths have blue curtains, while women's baths have pink ones."
"#00494","Hello. I'm the mayor of this town."
,"Every year at this time, we make plans on how to develop the town."
,"There's never a shortage of good ideas, but I can't say the same about money."
,"If you help out with the funding, it can attract new customers for <0>."
,"I hope we can count on your support."
"#00495","Hello."
,"I hope you'll be able to help us out with some investments this year."
"#00496","Hello."
,"We usually decide what to invest in at this time, but there are no proposals this year!"
,"I'm afraid we'll just have to skip it this time. I'm sorry."
,"Well, goodbye."
"#00497","Here is a list of possible investments."
,"Select one if you'd like to invest."
"#00498","Thank you. I'll go back to city hall and write up a plan immediately."
,"Be seeing you!"
"#00499","I see... That's too bad, but I understand."
,"Well, goodbye."
"#00500","Thank you. Would you like anything else?"
"#00501","Hello."
,"Congratulations on reaching #1! It's really boosted our magazine's readership."
,"In fact, we'd like to expand our coverage to reach hot springs in adjacent regions, too."
,"We'd appreciate anything you'd like to invest."
"#00502","Hello."
,"Congratulations on reaching #1! It's really boosted our magazine's readership."
,"In fact, we'd like to start covering inns all over the country!"
,"We'd appreciate anything you'd like to invest."
"#00503","Thank you. I'll get the wheels turning right away."
"#00504","Hello."
,"We're finally ready to start covering the surrounding regions with our guide!"
,"The guide will be published on the same day as usual, so we'll send you a copy."
,"On behalf of the entire staff, I thank you."
"#00505","Hello."
,"We're finally ready to start covering the entire country with our guide!"
,"The guide will be published on the same day as usual, so we'll send you a copy."
,"On behalf of the entire staff, I thank you."
"#00506","You got an item! Select a facility to use it on."
,"The effects will change depending on the combination of facility and item."
,"Items have an effect on all facilities of the same type--not just the one you selected."
"#00507","You've got guests, but you're short on <co=0066cc>rooms</co>."
,"I can have them wait at reception until nightfall, so get to building!"
"#00508","The <co=0066cc><0></co> target has been added to your clientele!"
,"To change targets, select “Targets” from the menu."
"#00509","Hello. I am the mayor of this town."
,"We in the local government are always looking for ways to develop."
,"If you invest your money, it'll make our town more attractive and bring more customers to <0>."
,"I hope we can count on your support. Goodbye."
"#00510","We've gotten several investment proposals."
,"If you'd like to invest, just select “Invest” from the Menu."
"#00511","Hello."
,"I'm happy to say that I've started handling real estate!"
,"An item called a “<co=0066cc>Land Deed</co>” has been added to my stock."
,"Pick one up if things are getting a bit cramped. Well, bye!"
"#00512","In honor of scoring a nice evaluation with two women in the customer slots."
"#00513","Hello. It's nice to meet you. I'm from a local video game company."
,"We're thinking of making a hot springs-themed game, so I'm here for research."
"#00514","I got some great photos. To show you my thanks, let me give you some of our old games."
"#00515","And while I'm at it, let me give you something a friend just gave me."
"#00516","Hmm... This was different than I expected..."
,"But feel free to ask me again sometime. See you."
"#00517","Congratulations! You're #1 in <1>."
,"One of the editors from <2> has come to say hello."
"#00518","Congratulations! You're #1 in <1>."
"#00519","Congratulations! You're finally #1 in <1>."
,"The eyes of the world are on <0>! Well done!"
"#00520","Congratulations! I hope you'll use this opportunity to expand even further."
"#00521","Which guide do you want to apply to next?"
"#00522","I'll get started on the paperwork. I'm looking forward to the results next year!"
"#00523","Nice to meet you! I'm an editor from <co=0066cc><2></co>."
,"When I heard about <0>, I just had to ask you to apply for our publication!"
,"<2> covers all of the hot springs in the prefecture."
,"It's not easy to get ranked highly, but I hope you'll keep at it."
,"Good luck!"
"#00524","Nice to meet you! I'm an editor from <co=0066cc><2></co>."
,"When I heard about <0>, I just had to ask you to apply for our publication!"
,"<2> covers all of the hot springs Japan."
,"The competition is quite fierce, as you can imagine."
,"Good luck!"
"#00525","Nice to meet you! I'm an editor from <co=0066cc><2></co>."
,"When I heard about <0>, I just had to ask you to apply for our publication!"
,"<2> is for people who only want the very best in hot springs."
,"You'll have to satisfy the pickiest customers if you want to reach #1 in our guide."
,"Reaching #1 in <2> means that an inn is truly the cream of the crop."
,"Good luck!"
"#00526","Nice to meet you! I'm an editor from <co=0066cc>Top 100 Springs</co>."
,"When I heard about <0>, I just had to ask you to apply for our publication!"
,"Top 100 Springs is for true hot springs enthusiasts."
,"Our voters don't totally ignore the other parts of an inn, but they definitely care most about the baths."
,"Good luck!"
"#00527","Nice to meet you! I'm an editor from <co=0066cc>Gourmet Springs</co>."
,"When I heard about <0>, I just had to ask you to apply for our publication!"
,"We like to introduce our readers to the best food available at hot springs."
,"Thus, we do tend to concentrate most on the popularity of an inn's restaurants."
,"Good luck!"
"#00528","Nice to meet you! I'm an editor from <co=0066cc>Relaxing Springs</co>."
,"When I heard about <0>, I just had to ask you to apply for our publication!"
,"Our magazine is for readers who want an escape from the hustle and bustle of modern life."
,"Our voters tend to focus most on an inn's scenery, so I suggest you do your best to improve it."
,"Good luck!"
"#00529","Yes, I think I'd really enjoy working here."
"#00530","I don't want to work at an inn that can't even satisfy me as a customer."
,"Call me again when you've improved."
"#00531","Most satisfactory. As promised, I'd be happy to help you."
"#00532","I'm afraid I don't see much point in setting up shop at an inn like this. Maybe next time."
"#00533","I'd be happy to pass on my knowledge to such a wonderful inn."
,"Now then, allow me to show you how to make a Tea Room."
"#00534","I'm afraid you're not quite up to my standards."
,"Feel free to call me again if you improve. I'll be going now."
"#00535","It looks like you're making good use of my land. I'll have to come and stay here sometime."
"#00536","Here you can change which guests you target."
,"Targeted guests are more likely to visit your inn."
,"Each one has different characteristics, so it can be tricky to decide..."
"#00537","<co=0066cc><0></co>'s Satisfaction Gauge has filled up, boosting their money and popularity."
,"That's a great start! Keep it up."
"#00538","Remember the <co=0066cc><0></co> you planted? The flowers have started to bloom, boosting the nearby scenery!"
,"You may find other plants that change depending on the season."
,"Try placing them around facilities whose scenery you want to increase."
"#00539","Thank you! I can hardly wait for it to be finished!"
"#00540","Okay! I'll take care of it right away."
"#00541","Thank you for your invitation. I'll be there tomorrow."
"#00542","Choose the room your guest will stay in."
"#00543","They couldn't enter without an entrance, so they went home..."
,"Try inviting them again when you're ready."
"#00544","I had a wonderful time. I'll be sure to tell all my friends when I get home."
"#00545","I found this in <co=0066cc><0></co>. You can have it if you like."
"#00546","I really enjoyed myself. I'll bring more money next time."
"#00547","I had a little free time, so I spruced up the scenery around <co=0066cc><0></co>."
"#00548","I just love <co=0066cc><0></co> here. I voted for you in <co=0066cc><1></co>."
"#00549","My friend recommended I come here, and it's just as great as I heard!"
"#00550","I'm sure a fortuneteller could do well at an inn like this. I'd be happy to join you."
"#00551","I wouldn't want to be a fortuneteller at an inn that can't even satisfy me."
,"Let's just forget about the whole thing, okay?"
"#00552","The popularity of facilities will affect your score, so upgrade as needed."
"#00553","<co=0066cc>Bath effects</co> will affect your score, so upgrade as needed."
"#00554","The popularity of <co=0066cc>Restaurants</co> will affect your score, so upgrade as needed."
"#00555","The <co=0066cc>scenery</co> of your facilities will affect your score, so upgrade as needed."
"#00556","This month's issue has the long-awaited hot springs rankings..."
,"The <co=0066cc><1></co> target supported us the most with <co=0066cc><0></co> points."
,"And the most popular facility was <co=0066cc><3></co> with <co=0066cc><2></co> points."
,"Now let's look at the results! This is so exciting!"
"#00557","This month's issue has the long-awaited hot springs rankings..."
,"Unfortunately, it looks like no one voted for us..."
"#00558","Place <co=0066cc>1</co> <co=0066cc>Vending Machine</co> and <co=0066cc>2</co><co=0066cc> Natural Stones</co> nearby to strengthen this effect."
"#00559","Place <co=0066cc>2</co> <co=0066cc>Pachinko Machines</co>,  <co=0066cc>1</co> <co=0066cc>Massage Chair</co>, and <co=0066cc>1</co> <co=0066cc>Lantern</co> nearby to strengthen this effect."
"#00560","Place <co=0066cc>2</co> <co=0066cc>Salons</co>,  <co=0066cc>1</co> <co=0066cc>Azalea</co>, and <co=0066cc>2</co> <co=0066cc>Natural Stones</co> nearby to strengthen this effect."
"#00561","Place <co=0066cc>2</co> <co=0066cc>Karaoke Rooms</co>,  <co=0066cc>1</co> <co=0066cc>Ping Pong Table</co>, and <co=0066cc>1</co> <co=0066cc>Azalea</co> nearby to strengthen this effect."
"#00562","Place <co=0066cc>2</co> <co=0066cc>Souvenir Stands</co> and <co=0066cc>2</co> <co=0066cc>Azaleas</co> nearby to strengthen this effect."
"#00563","Place <co=0066cc>2</co> <co=0066cc>Fortunetellers</co>,  <co=0066cc>2</co> <co=0066cc>Plum Trees</co>, and <co=0066cc>1</co> <co=0066cc>Pond</co> nearby to strengthen this effect."
"#00564","Place <co=0066cc>2</co> <co=0066cc>Cafes</co>,  <co=0066cc>2</co> <co=0066cc>Vending Machines</co>, and <co=0066cc>1</co> <co=0066cc>Bamboo</co> nearby to strengthen this effect."
"#00565","Thanks for your business. I wanted to talk to you about something..."
,"I would like to expand my inventory. I'm sure that would be useful for both of us."
,"If you could invest some money in my store, it would help me bargain with my supplier."
,"I've written up a little proposal, so I'd appreciate it if you'd give it a look."
"#00566","I was finally able to renegotiate my contract with my supplier!"
,"Now I should be able to expand my inventory! Thanks so much!"
"#00567","Thanks for your business. I wanted to talk to you about something again..."
,"I'd like to expand my inventory even further. I hope I can count on your help."
,"I've written up a little proposal, so I'd appreciate it if you'd give it a look."
"#00568","Hello."
,"This <co=0066cc><1></co> I know recommended I ask you to invest in my project."
,"I'll send you a proposal, so please look it over."
"#00569","Hello."
,"I've heard a lot about your inn. I wonder if you wouldn't mind investing in my project?"
,"I'll send you a proposal so please look it over."
"#00570","I sent you an investment proposal for an idea of mine. Please look it over."
"#00571","You've made it to the top of every guidebook!"
,"Thanks to this amazing achievement, we're practically overrun with customers!"
"#00572","You've made it to the top of every guidebook! Congratulations!"
"#00573","How do you do? My name is Chimpan Z."
