"@title","English"
"#00396","You know my true identity? Yes, I was once known as Mister Y."
"#00397","Ultradude"
"#00398","On my last job, I thought I'd found the enemy boss so I knocked him out! But it was the producer, and I got fired..."
"#00399","Sir Rious Knight"
"#00400","My homeland is at peace, so I'm moving on to pastures new! Here!"
"#00401","Robotron Prime"
"#00402","Ever since I was little I've longed to become a real man! In this job I want to be the best real man there is!"
"#00403","King Ackbar"
"#00404","Seeing as I won this whole country in a lottery, I thought I may as well come and work here."
"#00405","Pumpkin P. Salesman"
"#00406","This hat I'm wearing is made of genuine boiled pumpkin, you know!"
"#00407","Jacques Hammer"
"#00408","Playing on a trampoline as a kid is the best experience I've ever had."
"#00409","Tren Station"
"#00410","My sister knows the name of every train station in the country!"
"#00411","Rey L. Station"
"#00412","My brother knows the name of every station in the country!"
"#00413","Canard T. Duck"
"#00414","I had a dream once where an evil witch turned me into a duck."
"#00415","Octoman"
"#00416","It appears most of the main Skyforce Unite team is here!"
"#00417","Rashers"
"#00418","What type of meat do you like best? Oh... bacon again..."
"#00419","Mittens"
"#00420","My friend got ran over by a truck, now they are a ghost. Meow."
"#00421","Fido"
"#00422","The parking lot near my owner's home has been made into a residential area!"
"#00423","Max Power"
"#00424","I may have been born yesterday, but I've already graduated university, you know."
"#00425","Alapacachino"
"#00426","Electric blankets get too warm, I prefer using a hot-water bottle."
"#00427","Bamboozle Blackeyes"
"#00428","I'd love to make a game about comic book writing soon..."
"#00429","Attila the Bun"
"#00430","I'd love to start an electronics empire in the near future."
"#00431","Empress Rockhop"
"#00432","I love that 200 episode TV show about police. Episodes 30-90 are my favorite."
"#00433","Sundance"
"#00434","I like riding at the front of the train. But before I do, I need to eat shoots and leaves."
"#00435","Grizzly Bearington"
"#00436","Soon I'll be famous in the mascot world, but for now I'll take the express."
"#00437","You think I should be happy it's the year of the monkey? But I'm a chimpanzee..."
"#00438","Nyehehe! It's my dream to build a huge Wairocorp in front of this station!"
"#00439","If I win the lottery, I think I'll quit being Kairocorp's mascot and join a big firm."
"#00440","It's said that if you look for a Kairobot in the wild you'll find happiness instead."
"#00441","Trader 0"
"#00442","=MID(#00441,1,-1)&'1'"
"#00443","=MID(#00441,1,-1)&'2'"
"#00444","Outback Line Rep"
"#00445","Lazydays Local Line Rep"
"#00446","Every Streetlight Line Rep"
"#00447","East to West Mainline Rep"
"#00448","On-Point Western Line Rep"
"#00449","South Semi-Express Line Rep"
"#00450","Hearty Mountain Line Rep"
"#00451","North-South Coastal Line Rep"
"#00452","Verdant Rapid Line Rep"
"#00453","Hero Express Railway Rep"
"#00454","Circle Express Line Rep"
"#00455","Blue Sky Express Line Rep"
"#00456","East Coast Express Line Rep"
"#00457","Coastal Express Line Rep"
"#00458","Oval Link Metro Line Rep"
"#00459","Deep Dark Metro Line Rep"
"#00460","Mole Hole Subway Rep"
"#00461","=#00042"
"#00462","Sam R. Eye"
"#00463","Blacky Sheep"
"#00464","Ronalninho"
"#00465","Coco Armani"
"#00466","John Longs"
"#00467","Hercules Bullneck"
"#00468","Ulysses F. Otherworld"
"#00469","Chen Baochen"
"#00470","Minny Pinch"
"#00471","Metabok"
"#00472","Dr. Chimpan"
"#00473","Sandy Claus"
"#00474","Gwyn Fast"
"#00475","Kappa"
"#00548","Automatic Ticket Gate (entrance)"
"#00549","Automatic Ticket Gate (exit)"
"#00550","Manned Ticket Gate (entrance)"
"#00551","Manned Ticket Gate (exit)"
"#00552","Ticket Machine"
"#00553","Atrium"
"#00554","Remove an Atrium by placing another on top of it."
"#00555","Demolition"
"#00556","Demolish"
"#00557","Stairway"
"#00558","Allows access to other floors."
"#00559","Escalator"
"#00560","Speeds up travel between floors."
"#00561","Elevator"
"#00562","Transports many customers at once."
"#00563","Blue Carpet"
"#00564","Customers speed up when walking on it."
"#00565","Yellow Carpet"
"#00566","Green Carpet"
"#00567","Customers recover energy when walking on it"
"#00568","Orange Carpet"
"#00569","Customers recover gold when walking on it."
"#00570","Black Carpet"
"#00571","Customers greatly speed up when walking on it."
"#00574","Decorative Plant"
"#00575","Enhances the quality of the nearby area."
"#00576","Potted Plant"
"#00577","Increases the amount of stock in nearby facilities."
"#00578","Flower Bed"
"#00579","Increases the cost to use nearby facilities."
"#00580","Wooden Bench"
"#00581","Restores a customer's energy."
"#00582","Bench"
"#00583","Luxurious Bench"
"#00584","Destination Guide"
"#00585","Accumulates research points."
"#00586","Timetable Board"
"#00587","Information Board"
"#00588","Poster Board"
"#00589","Trash Cans"
"#00590","Drinking Fountain"
"#00591","Gumball Machine"
"#00592","Accumulates gold."
"#00593","Payphone"
"#00594","Vending Machine"
"#00595","Locker Unit"
"#00596","Replenishes a customer's gold."
"#00597","Wi-Fi Hotspot"
"#00598","Leaflet Stand"
"#00599","AC Unit"
"#00600","Increases the rent of nearby facilities."
"#00601","Fountain"
"#00602","=#00052"
"#00603","Golden Bell"
"#00604","Increases the performance of nearby facilities."
"#00605","Meeting Point"
"#00606","Deluxe Meeting Point"
"#00607","Kiosk"
"#00608","Earns the station gold each month."
"#00609","Juice Stand"
"#00610","Restroom"
"#00611","Increases fares for the whole station."
"#00612","Waiting Area"
"#00613","Gift Shop"
"#00614","Patisserie"
"#00615","Bakery"
"#00616","Butcher"
"#00617","Produce Stand"
"#00618","Sandwich Shop"
"#00619","Fish Market"
"#00620","Key Cutting Kiosk"
"#00621","Florist"
"#00622","General Store"
"#00623","Deli Counter"
"#00624","Taco Stand"
"#00625","Pizza Parlor"
"#00626","Caf\u00E9"
"#00627","Noodle Bar"
"#00628","Sushi-Go-Round"
"#00629","Clothes Store"
"#00630","Shoe Store"
"#00631","Hair Salon"
"#00632","Video Game Arcade"
"#00633","Convenience Store"
"#00634","Travel Agency"
"#00635","Lottery Stand"
"#00636","Jewelry Store"
"#00637","Food Stand"
"#00638","Bank"
"#00639","Information Kiosk"
"#00640","Fish Tank"
"#00641","=#00581"
"#00642","Large Fountain"
"#00643","Business Hotel"
"#00644","VIP Lounge"
"#00645","Station Office"
"#00646","Lost and Found"
"#00647","=#00596"
"#00648","Cleaning Closet"
"#00649","Ticket Window"
"#00650","Warehouse"
"#00651","=#00577"
"#00652","Control Room"
"#00653","Security Office"
"#00654","Fast Food Joint"
"#00655","Book Store"
"#00656","Restaurant"
"#00657","Food Court"
"#00658","Supermarket"
"#00659","Language School"
"#00660","Creche"
"#00661","Gym"
"#00662","Diorama"
"#00663","=#00600"
"#00664","Events Plaza"
"#00665","Cinema"
"#00666","Hot Spring"
"#00667","Aquarium"
"#00668","Electronics Store"
"#00669","Mini Amusement Park"
"#00670","Luxury Suite"
"#00671","Deluxe Station Office"
"#00672","Enhances the quality of nearby facilities."
"#00673","Power Station"
"#00674","Storage Yard"
"#00675","Customer Report"
"#00676","<0> is happy,<br>and has given you a present!"
"#00677","New Customer"
"#00678","The new customer type<br><0><br>has started coming to your station!"
"#00679","Eviction Negotiations"
"#00680","Request eviction"
"#00681","Research Results"
"#00682","Research project was a huge success!"
"#00683","<0> opened!"
"#00684","Facility Level-Up"
"#00685","<0> is now Level <1>!"
"#00686","Ranking Achievement"
"#00687","You ranked in the top 50!<br>You have unlocked a new map!"
"#00688","New Facility"
"#00689","<0> unlocked!"
"#00690","New Train"
"#00691","=#00689"
"#00692","Event"
"#00693","Obtained<br><pic=money> <0>!"
"#00694","Coins Obtained: <0>"
"#00695","Obtained<br><0> <pic=lamp>!"
"#00696","Obtained<br><0>!"
"#00697","<0><br>has volunteered<br>as a researcher!"
"#00698","Used<br><0>!"
"#00699","<0> makes it <1> people who have<br>settled in <town>!"
"#00700","Daily mission complete!"
"#00701","Level Limit Increase!"
"#00702","Level limit was increased.<br>Let's level up the customers some more!"
"#00703","Facilities Added"
"#00704","Number of <0>s<br>has increased!"
"#00705","Trains Added"
"#00706","=#00704"
"#00707","Route Unlocked"
"#00708","Unlocked a new route:<br><0>!"
"#00709","Mission Failed"
"#00710","The time limit for this mission has passed.<br>Let's try one of today's missions instead!"
"#00711","You've finally reached<br>#1 in the yearly rankings!"
"#00712","5 coins"
"#00713","50 coins"
"#00714","100 coins"
"#00715","300 coins"
"#00716","3 facility level-up books"
"#00717","3 customer level-up books"
"#00718","Play with advertising ON for<br>24 hours to receive 50 coins"
"#00719","Review this game<br>to receive 35 coins"
"#00720","Train Lottery"
"#00721","Gives one already-unlocked train."
"#00722","Station Lottery"
"#00723","Gives one already-unlocked facility."
"#00724","Facilities Manual"
"#00725","Increases a facility's level by one."
"#00726","Customer Guide"
"#00727","Increases a customer's level by one."
"#00728","Coin Capsule"
"#00729","Gives a random amount of coins."
"#00730","Coin Box"
"#00731","Coin Chest"
"#00732","Raffle Ticket"
"#00733","Gives a random amount of gold."
"#00734","Share Certificate"
"#00735","Gold Bars"
"#00736","Timetable Leaflet"
"#00737","Gives a random amount of <pic=lamp>."
"#00738","Travel Guide"
"#00739","Train Encyclopedia"
"#00740","Temporary Part-Time Worker"
"#00741","Recovers the stock of all facilities on a floor by 50%."
"#00742","Temp Staff Member"
"#00743","Recovers the stock of all facilities on a floor by 100%."
"#00744","Temporary Specialist"
"#00745","Recovers the stock of all facilities by around 50%."
"#00746","Temporary Superstar"
"#00747","Recovers the stock of all facilities by 100%."
"#00748","Recommend Sticker"
"#00749","Customers will use the chosen facility more for 24 hours."
"#00750","Keep-Ya-Full Sticker"
"#00751","Chosen facility's stock won't decrease for 24 hours."
"#00752","Top-Notch Sticker"
"#00753","Customers gain more happiness from a facility for 24 hrs."
"#00754","Feather Duster"
"#00755","Increases the quality of a facility by 20%."
"#00756","Broom"
"#00757","Increases the quality of a facility by 40%."
"#00758","Microfiber Cloth"
"#00759","Increases the quality of a facility by 50%."
"#00760","All-Purpose Cleaner"
"#00761","Increases the quality of a facility by 80%."
"#00762","Vacuum Cleaner"
"#00763","Increases the quality of a facility by 100%."
"#00764","LED Lightbulb"
"#00765","Increases the quality of a facility by 150%."
"#00766","Guestbook"
"#00767","Increases the quality of a facility by 180%."
"#00768","Memo Pad"
"#00769","Increases stock of a facility by 5."
"#00770","Bookstand"
"#00771","Increases stock of a facility by 10."
"#00772","Storage Box"
"#00773","Increases stock of a facility by 20."
"#00774","Partition"
"#00775","Increases stock of a facility by 30."
"#00776","Chest of Drawers"
"#00777","Increases stock of a facility by 40."
"#00778","Shelving Unit"
"#00779","Increases stock of a facility by 60."
"#00780","Home Life Magazines"
"#00781","Increases stock of a facility by 80."
"#00782","Loyalty Card"
"#00783","Increases the fee to use a facility by 20%."
"#00784","Membership Card"
"#00785","Increases the fee to use a facility by 40%."
"#00786","Fancy Sign"
"#00787","Increases the fee to use a facility by 60%."
"#00788","Gift Card"
"#00789","Increases the fee to use a facility by 80%."
"#00790","Business Manual"
"#00791","Increases the fee to use a facility by 100%."
"#00792","Doormat"
"#00793","Increases the rent of a facility by 10%."
"#00794","Scented Candle"
"#00795","Increases the rent of a facility by 20%."
"#00796","Stereo"
"#00797","Increases the rent of a facility by 30%."
"#00798","Television"
"#00799","Increases the rent of a facility by 40%."
"#00800","Free Samples"
"#00801","Increases the rent of a facility by 50%."
"#00802","Crystal Ball"
"#00803","Increases the rent of a facility by 60%."
"#00804","Real Estate Magazine"
"#00805","Increases the rent of a facility by 80%."
"#00806","Fish Fanatic"
"#00807","Affects fish-type facilities."
"#00808","Meat Maestro"
"#00809","Affects meat-type facilities."
"#00810","Veggie Veteran"
"#00811","Affects veggie-type facilities."
"#00812","Industry Impresario"
"#00813","Affects industry-type facilities."
"#00814","Culture Connoisseur"
"#00815","Affects culture-type facilities."
"#00816","Fun Fiend"
"#00817","Affects fun-type facilities."
"#00818","Pencil"
"#00819","Gives a researcher 200 experience points."
"#00820","Abacus"
"#00821","Gives a researcher 400 experience points."
"#00822","Calculator"
"#00823","Gives a researcher 650 experience points."
"#00824","Smartphone"
"#00825","Gives a researcher 1060 experience points."
"#00826","Computer"
"#00827","Gives a researcher 1520 experience points."
"#00828","Share this to receive 35 coins."
"#00829","Follow Kairobot on Twitter<br>to receive 10 coins!"
"#00830","Party Popper"
"#00831","Fills the frenzy gauge by around 10%."
"#00832","Add a floor"
"#00833","You have been steadily increasing the number of assets in your station...<br><br>But how about taking this place to a new level, literally, by adding an extra floor?<br><br>We eagerly await your decision."
"#00834","Floor Addition Proposal"
"#00835","Slight investment problem..."
"#00836","The research of <0> has ground to a halt... It's going to take <1> more hours than expected...<br><br>If it's OK with you, I feel like we could really get the gears of research grinding again if we had additional funding.<br><br>I have an appointment now, have to go! Sorry!"
"#00837","About your investment..."
"#00838","The research of <0> has ground to a halt... It's going to take <1> more hours than expected...<br><br>If it's OK with you, I feel like we could really get the gears of research grinding again if we had additional funding.<br><br>I have a date today! Have to go! Sorry!"
"#00839","The research of <0> has ground to a halt... It's going to take <1> more hours than expected...<br><br>If it's OK with you, I feel like we could really get the gears of research grinding again if we had additional funding.<br><br>I'm really hungry, so I have to go! Sorry!"
"#00840","Research Report!"
"#00841","The research project was a huge success!!!<br>I have unlocked a new facility, ""<0>""!<br>Also while I was researching... I found this item!<br>I have nothing to do now, so await further instructions."
"#00842","Research went very well..."
"#00843","Research Report"
"#00844","The research project was a great success!!!<br>I have unlocked ""<0>""!<br>I have nothing to do now, and so await further instructions."
"#00845","Research Complete!"
"#00846","=#00843"
