"@title","English"
,"▼Vehicle Attributes 1<br>■ Durability - A vehicle's Durability goes down as it races, especially if it hits something or goes very fast. When it reaches 0, the vehicle will break."
,"▼Vehicle Attributes 2<br>■ Speed - Top speed.<br>■ Acceleration - Acceleration ability.<br>■ Handling - Lets you turn at high speeds."
,"▼Vehicle Attributes 3<br>■ Expansion - Number of part slots.<br>■ Appeal - Affects the effectiveness of a sponsor's advertising when used on that vehicle."
,"▼Vehicle Attributes 4<br>■ Repair - Affects repair time.<br>■ On-Road - Affects performance when on paved roads."
,"▼Vehicle Attributes 5<br>■ Off-Road - Affects performance when on grass or dirt roads.<br>■ Icy Road - Affects performance when on icy roads."
,"▼Groups<br>A group consists of a driver and multiple mechanics. The group's Appeal, Tech, and Analysis attributes are calculated based on its members' attributes."
,"▼Drivers<br>Drivers help to bring out a vehicle's true performance. Their abilities can be improved with training. If a driver does well in races, their contract renewal fee will rise."
,"▼Driver Attributes 1<br>■Pedal - Increases vehicle top speed.<br>■Shift - Increases vehicle acceleration.<br>■Steer - Increases ease of turns."
,"▼Driver Attributes 2<br>■Appeal - Increases sponsor ad effect.<br>■Tech - Affects vehicle development and speeds up repairs."
,"▼Driver Attributes 3<br>■Analysis - The higher this attribute, the more Research Data a vehicle will accumulate."
,"▼Mechanics 1<br>Mechanics have 3 attributes: Tech, Appeal, and Analysis. They raise the attributes of their group. Unlike drivers, mechanics are paid monthly."
,"▼Mechanics 2<br>You can use Research Data to increase the level of your mechanics, up to a maximum of Level 5."
,"▼Research and Upgrading 1<br>As you play, you will be able to research and develop new vehicles and parts. You can also use Research Data to upgrade vehicles and parts."
,"▼Research and Upgrading 2<br>A group with high Tech will get better results when upgrading. Mechanics may also find Research Data or gain attributes during the upgrading process."
,"▼Sponsors 1<br>When you sign a contract with a sponsor, you will get a sponsorship payment twice a year. If you do well in races, you may get a bonus."
,"▼Sponsors 2<br>The sponsor's rating will also increase. If their gauge fills up, you'll get a special reward, and their ☆ will turn into a ★."
,"▼Entering Races<br>There are two kinds of races: Single and Grand Prix races. Single races are one-offs, while GPs have multiple races. You can enter both at once."
,"▼Grand Prix 1<br>When you enter a GP, races will be periodically held. After each race, you are given points based on your rank. The final winner is the team with the most points."
,"▼Grand Prix 2<br>Once you win a GP, you'll be able to enter the next category of race."
,"▼Race: Qualifying<br>Before the real race, you compete in a qualifying race to decide your starting order. A driver's attributes can give bonuses to vehicle performance."
,"▼Race: Racing<br>All cars race for the finish line. You may find Research Data during a race. If your vehicle's Durability reaches 0, you will have to withdraw."
,"▼Race: Results<br>If you have a sponsorship contract, your advertising effectiveness will be calculated. Your vehicle and parts will get experience, according to your rank."
,"▼Tips for Winning<br>Training your mechanics to increase their Tech will improve the performance of vehicles and parts. The timing for using aura is also very important."
,"▼Ending<br>The game ""ends"" at the end of March in the 14th year. Your funds and Clear Points will be used to calculate your score. But you can keep playing for as long as you want."
,"▼Other<br>Some of your attributes at the end of the game can be carried over to the next game, making it easier to get a high score. You may also discover some secret characters..."
,"About the Game"
"#00419","It's racing season again, and the world waits to see what amazing action we'll see this year. There is one newcomer to the racing scene this year: <co=0066cc><name></co>. We don't know much about them yet. Will they become one of the big names in racing, or vanish like so many others? Either way, we'll be watching."
"#00420","Newcomer <co=0066cc><name></co> recently took part in their first race--the <co=0066cc><0></co>. While they had some trouble at first, they quickly got their bearings and came in #<co=0066cc><2></co>. Spectators expressed amazement at how an unknown team could pull off such an impressive performance. They've certainly sparked our interest as well."
"#00421","Newcomer <co=0066cc><name></co> recently took part in their first race--the <co=0066cc><0></co>. They had some trouble at first, and just when it looked like they had gotten their bearings, they had to drop out. The editors here hope they won't let this initial setback get to them. We're rooting for you, <co=0066cc><name></co>!"
"#00422","Newcomer <co=0066cc><name></co> recently took part in their first race--the <co=0066cc><0></co>. Of course, it's too much to expect to win your first race, and in fact they came in toward the rear of the pack. But their refusal to give up showed determination that we liked. The editors here hope they won't let this initial setback get to them. We're rooting for you, <co=0066cc><name></co>!"
"#00423","Newcomer <co=0066cc><name></co> recently took part in their first race--the <co=0066cc><0></co>. They got off to an impressive start, taking their opponents by surprise and coming in first! A spectator commented excitedly that he got chills down his spine as they passed by, and we felt much the same way as we watched. Perhaps this signals the arrival of a new world-class racing team. We'll be watching their next race very closely."
"#00424","We recently interviewed someone working as an engineer for a famous racing team. ""Drivers are important,"" he said. ""But it's the vehicle itself that's turning those wheels. Upgrades and research can't be underestimated. When my team started out, we didn't have much of a choice of vehicles, but we kept researching and developing new ones until we got to where we are today."""
"#00425","<co=0066cc><name><co=0000d4> </co>recently won the<co=0000d4> <co=0066cc><0><co=0000d4> </co>for the first time. Given the team's impressive talent, this was probably just a matter of time, but now it's official. ""At the end I was just praying that we'd finish safely,"" said one of the team members tearfully. ""I really have to give credit to the driver."" Apparently the team had a well-deserved celebration at a nearby restaurant that night. We look forward to hearing more from them."
"#00426","After a hard-fought contest, <co=0000d4><name></co> came in first overall in this year's Formula Smile. ""They've really grown a lot,"" said one of their fans, dressed in a team t-shirt. ""Both in terms of their vehicles, and as a team."" Rumor has it that their next stop may be a Grand Prix in Asia. We'll be watching!"
"#00427","It's official: <co=0000d4><name></co> has won the Formula Asia GP! We have been following their progress from the beginning and couldn't be happier with this news. This may be just the stepping stone they need to take their place on the world stage. As you might expect of a world-class team, we hear that they never fail to analyze their performance after every race."
"#00428","According to information we've just received, <co=0000d4><name></co> has won this year's Formula No. One! We've been watching them from the start, and can't help but be overcome with joy at this news. But racing is a surprisingly deep sport, so their real trials may have only just begun. We wish them nothing but the best in the future."
"#00429","We've just received word that <co=0000d4><name></co> has just landed their first sponsorship contract. Sponsors have been known to give bonuses and other gifts when they are pleased with their team's performance. Some have even given rare and valuable parts, so working with a variety of sponsors may be a shortcut to victory."
"#00430","<co=0000d4><name></co> recently revealed that they will be taking part in <co=0000d4>Formula Smile</co>, so let's briefly review the rules. When a team enters a Grand Prix, they will periodically take part in races, getting points for how well they do. Once all of the races are over, the team with the highest number of points will be crowned the world champion, and be able to enter even higher ranked GPs. We talked to an ex-racer who competed in Formula Smile. ""You're doing one race after another,"" he said. ""So if you only have one vehicle and it breaks down, you're sunk. It's better to have a spare and alternate them. We also used different vehicles depending on the circuit we were in, which is one reason we did so well."" That's sound advice for anyone attempting to win a Grand Prix."
"#00431","We've just heard that <name>'s vehicle exploded while competing in the <0>. ""It just wasn't durable enough,"" said the head of the investigatory committee. ""It's important to perform frequent repairs, but this might have been avoided if the vehicle had been more durable."" Since a Grand Prix involves back-to-back races, improving the repair skills of your mechanics is definitely a good choice."
"#00432","<name> has just debuted their second car! One of the many fans on hand to witness the event commented, ""Now the team can stand should-to-shoulder with any of the world-class teams. I wish I could take a ride in it myself!"" We look forward to seeing the new vehicle in action."
"#00433","As this reporter was taking a stroll earlier today, I just happened to see what appeared to be the development of a new vehicle at the <co=0066cc><name></co> garage. One of the mechanics who agreed to talk to me said, ""We're putting all of our know-how into this one. It'll be amazing! Hey, this is off the record, right?"" Oops, I guess I wasn't supposed to publish that, but what's done is done. I can hardly wait to see what they've come up with."
"#00434","We've just been told that <co=0000d4><name> </co>has succeeded in upgrading some of their parts.<br><br>The leader of one of the rival teams expressed his surprise: ""I guess their mechanics are better than they look. We'll have to keep an eye on them in future races.""<br><br>Indeed, all eyes will be on this up-and-coming team to see what they have up their collective sleeves."
"#00435","Rumor has it that <co=0000d4><name></co> has been invited to compete in a world-famous race on Chimp Island. The invitation reads, in part: ""We've been watching you for a long time and would love to have you visit our island. Chimp Island: Come for the racing, stay for the bananas."" From what we understand, racing is wildly popular on Chimp Island, eclipsed only by napping and grooming family members."
"#00436","Word is that <co=0000d4><name></co> has been invited to race in Kairoland, a mysterious island only recently discovered. While we were incredulous at first, we have received a copy of the invitation from ""Mister X,"" which reads in part: ""I saw you race on Chimp Island and was quite impressed. I'll prepare a suitable opponent for you, so please come. Heh heh..."" Yes, he actually wrote, ""Heh heh"" on the invitation. In any case, the new circuit apparently has some surprises in store..."
"#00437","=#00386"
"#00438","Stable performance."
"#00439","=#00387"
"#00440","Good on paved roads."
"#00441","=#00388"
"#00442","Not good on bad roads."
"#00443","=#00389"
"#00444","Studless tires for icy roads."
"#00445","=#00390"
"#00446","Makes off-road driving easier."
"#00447","=#00391"
"#00448","Traction for better handling."
"#00449","=#00392"
"#00450","6-cylinder engine."
"#00451","=#00393"
"#00452","Strong 8-cylinder engine."
"#00453","=#00394"
"#00454","High output 10-cylinder engine."
"#00455","=#00395"
"#00456","12-cylinders for max output."
"#00457","=#00396"
"#00458","Seamless gear shifting, ups accel."
"#00459","=#00397"
"#00460","Speed +, Accel -"
"#00461","=#00398"
"#00462","Accel +, Speed -"
"#00463","=#00399"
"#00464","Speed ++, Accel -"
"#00465","=#00400"
"#00466","Accel ++, Speed -"
"#00467","=#00401"
"#00468","High accel. at high speeds."
"#00469","=#00402"
"#00470","High accel. at low speeds."
"#00471","=#00024"
"#00472","High downforce/wind resist."
"#00473","=#00404"
"#00474","Very high downforce/wind resist."
"#00475","=#00405"
"#00476","Stabilizes body, better speed."
"#00477","=#00406"
"#00478","Greatly stabilizes body."
"#00479","=#00407"
"#00480","Stabilizes body, better handling."
"#00481","=#00408"
"#00482","Ups qualifying race bonus."
"#00483","=#00409"
"#00484","=#00482"
"#00485","=#00410"
"#00486","Enables sudden deceleration."
"#00487","=#00411"
"#00488","Increases ad effectiveness."
"#00489","=#00412"
"#00490","Makes repairs finish quickly."
"#00491","=#00413"
"#00492","Easier to drive on icy roads."
"#00493","=#00414"
"#00494","Easier to get experience."
"#00495","=#00415"
"#00496","High quality engine/gear oil."
"#00497","=#00416"
"#00498","Increases analysis."
"#00499","=#00417"
"#00500","Ups durability."
"#00501","Tires"
"#00502","Engine"
"#00503","Gear"
"#00504","Chip"
"#00505","Sprchrgr"
"#00506","=#00024"
"#00507","Chassis"
"#00508","Brakes"
"#00509","Susp."
"#00510","Steering"
"#00511","Body"
"#00512","Other"
"#00513","Ad Space"
"#00514","OK"
"#00515","Quit"
"#00516","Back"
"#00517","Yes"
"#00518","No"
"#00519","=#00514"
"#00520","Save"
"#00521","Menu"
"#00522","You"
"#00523","Top"
"#00524","Site"
"#00525","Note"
"#00526","Cancel"
"#00527","Details"
"#00528","Remove"
"#00529","Rename"
"#00530","Circuit"
"#00531","Forfeit"
"#00532","Skip"
"#00533","Aura"
"#00534","=#00222"
"#00535","spokesperson"
"#00536","Sells a full line of tires.<br>Tires!"
"#00537","=#00216"
"#00538","manageress"
"#00539","Go for a ""Hot Springs Story."""
"#00540","=#00218"
"#00541","They say this helps<br>concentration."
"#00542","=#00230"
"#00543","Industrial-strength coffee."
"#00544","=#00221"
"#00545","Curry chain rivaling<br>the burger boys."
"#00546","=#00215"
"#00547","Chalky, fluorescent,<br>and popular with kids."
"#00548","=#00226"
"#00549","Develops computers.<br>And sponges."
"#00550","=#00223"
"#00551","A famous record label."
"#00552","=#00217"
"#00553","A legit construction<br>company. Seriously."
"#00554","=#00220"
"#00555","A farm.<br>It's got cows."
"#00556","=#00219"
"#00557","representative"
"#00558","Sells large, clunky<br>computers."
"#00559","=#00224"
"#00560","World's leading<br>supplier of milk."
"#00561","=#00214"
"#00562","Sells medicine<br>that attracts bugs."
"#00563","=#00227"
"#00564","Its employees<br>can't concentrate."
"#00565","=#00232"
"#00566","Forefront leader of<br>banano-technology."
"#00567","=#00228"
"#00568","Sells phones.<br>Oh, computers too."
"#00569","=#00225"
"#00570","Bigger than<br>most countries."
"#00571","=#00229"
"#00572","Famous Japanese<br>car company."
"#00573","=#00231"
"#00574","Huge hotel chain<br>with low, low prices!"
"#00575","=#00235"
"#00576","Makes luxury cars<br>that break down."
"#00577","=#00233"
"#00578","Nobody knows<br>what they do."
"#00579","=#00234"
"#00580","chairman"
"#00581","Large oil company<br>about to get larger."
"#00582","=#00236"
"#00583","World's largest<br>insurance firm."
"#00624","Morning to ya!"
,"I'll be your secretary!"
,"I've always wanted to work in the world of racing. This is so exciting!"
,"<name> may be a small team, but let's do our best!"
,"If you need detailed help, open the Menu, go to System, and select How to Play."
,"Anyway, let's develop your first vehicle. Select Garage from the Menu."
"#00625","It's now the end of March in Year <1>. This is the end of the game."
,"Your Clear Points will now be calculated."
"#00626","You have <1> total Clear Points."
,"Congratulations! You beat your high score."
,"Try to get an even better score next time!"
"#00627","You have <1> total Clear Points."
,"Unfortunately, you didn't beat your high score."
,"I'm sure you can get a better score next time!"
"#00628","From now on, your funds will no longer count toward your high score."
,"But you can keep playing for as long as you like. Good luck!"
"#00629","Hmm... You're getting low on funds."
,"But don't worry! I stashed a little money away when I was working on a riverboat casino."
,"This is all I have, though, so watch how you use it!"
"#00630","<0> is today! Let's get going!"
"#00631","To sign<co=0066cc> <0></co>, you must first dismiss <co=0066cc><1></co>."
"#00632","The <0> is today, but..."
,"Our team doesn't have any drivers, so we automatically forfeit..."
,"You've got to hurry up and hire some drivers!"
"#00633","Thanks for signing me!"
,"If you put the money I brought toward research, I think we can win faster."
"#00634","Thanks for signing me!"
,"I can't believe I'm finally going to be a pro racer! It's a dream come true!"
"#00635","Thanks for signing me!"
,"I'm going to win lots of races so you won't regret the money you spent on me!"
"#00636","Thanks for signing me!"
,"We're all in the same boat--er, car, now. We'll start winning soon."
"#00637","Thanks for signing me!"
,"I'm finally part of a racing team! I'll do my very best for you!"
"#00638","Thanks for signing me!"
